paper_id,title,abstract,true_com,true_ful,v2_com,v2_ful,p4_com_raw,p4_com_clean,p4_ful_raw,p4_ful_clean
27153696,,,,,,,"[""ACHRB"", ""and"", ""Artificially"", ""Centered"", ""Hit"", ""on"", ""Run""]","[""ACHRB"", ""and"", ""Artificially"", ""Centered"", ""Hit"", ""on"", ""Run""]",[],[]
27153697,,,,,,,"[""FGRAGSION"", ""FRAGSION""]","[""FGRAGSION"", ""FRAGSION""]",[],[]
27153700,,,,,"[""dbDSM""]","[""database of Deleterious Synonymous Mutation""]","[""database"", ""Deleterious"", ""Mutation"", ""of"", ""Synonymous""]","[""database"", ""Deleterious"", ""Mutation"", ""of"", ""Synonymous""]",[],[]
27153701,,,,,,,"[""Tally""]","[""Tally""]",[],[]
27153707,,,,,,,"[""PinSnps""]","[""PinSnps""]",[],[]
27153711,,,,,,,"[""SMeagol""]","[""SMeagol""]",[],[]
27153712,,,,,,,"[""Viral""]","[""Viral""]",[],[]
27153713,,,,,,,"[""ecceTERA"", ""species"", ""tree""]","[""ecceTERA"", ""species"", ""tree""]",[],[]
27153716,,,,,,,"[""Multiple"", ""parameter"", ""single"", ""structure""]","[""Multiple"", ""parameter"", ""single"", ""structure""]",[],[]
27153718,,,,,,,"[""DEOGEN""]","[""DEOGEN""]",[],[]
27153719,,,,,,,"[""analytic"", ""meta""]","[""analytic"", ""meta""]",[],[]
27153720,,,,,,,"[""PON"", ""Sol""]","[""PON"", ""Sol""]",[],[]
27153724,,,,,,,"[""Cas"", ""Database""]","[""Cas"", ""Database""]",[],[]
27153725,,,,,,,"[""NMRPro""]","[""NMRPro""]",[],[]
27153728,,,,,"[""IsomiR Bank""]",[],"[""Bank"", ""IsomiR""]","[""Bank"", ""IsomiR""]",[],[]
27154141,,,,,,,"[""info"", ""MyGene"", ""MyVariant""]","[""info"", ""MyGene"", ""MyVariant""]",[],[]
27154270,,,,,,,"[""Portal"", ""Synteny""]","[""Portal"", ""Synteny""]",[],[]
27154786,,,,,,,"[""Cohort"", ""German"", ""Study"", ""Thorotrast""]","[""Cohort"", ""German"", ""Study"", ""Thorotrast""]",[],[]
27157823,,,,,,,"[""Creek"", ""Klity""]","[""Creek"", ""Klity""]",[],[]
27157862,,,,,,,"[""Database"", ""Ribosomal""]","[""Database"", ""Ribosomal""]",[],[]
27158191,,,,,,,"[""Distributome"", ""Probability""]","[""Distributome"", ""Probability""]",[],[]
27158451,,,,,"[""GXB""]","[""Expression Browser""]",,,,
27158452,,,,,"[""GXB""]","[""Browser""]",,,,
27158644,,,,,,,"[""identifier"", ""persistent""]","[""identifier"", ""persistent""]",[],[]
27158917,,,,,,,"[""ASPIREdb""]","[""ASPIREdb""]",[],[]
27161010,,,,,,,"[""ToxEvaluator""]","[""ToxEvaluator""]",[],[]
27161011,,,,,"[""BC5CDR"", ""BioCreative""]",[],"[""BC"", ""CDR""]","[""BC"", ""CDR""]",[],[]
27161830,,,,,"[""MauPIR""]",[],,,,
27164438,,,,,"[""BrucellaBase""]",[],"[""BrucellaBase""]","[""BrucellaBase""]",[],[]
27164567,,,,,,,"[""IntSIM""]","[""IntSIM""]",[],[]
27164589,,,,,"[""CVD2014"", ""CVD2014-C""]",[],"[""2014"", ""Camera"", ""CVD"", ""Database"", ""Video""]","[""2014"", ""Camera"", ""CVD"", ""Database"", ""Video""]",[],[]
27165405,,,,,,,"[""Antimicrobial"", ""Database"", ""Peptide""]","[""Antimicrobial"", ""Database"", ""Peptide""]",[],[]
27166369,,,,,,,"[""GPCR"", ""ModSim""]","[""GPCR"", ""ModSim""]",[],[]
27166375,,,,,,,"[""ConSurf""]","[""ConSurf""]",[],[]
27167218,,,,,"[""MiasDB""]",[],"[""MiasDB""]","[""MiasDB""]",[],[]
27168721,,,,,"[""TCCR""]","[""Thyroid Cancer and Tumor Collaborative Registry""]","[""and"", ""Cancer"", ""Collaborative"", ""Registry"", ""Thyroid"", ""Tumor""]","[""and"", ""Cancer"", ""Collaborative"", ""Registry"", ""Thyroid"", ""Tumor""]",[],[]
27170236,,,,,"[""CTD""]","[""Comparative Toxicogenomics Database""]","[""Comparative"", ""Database"", ""Toxicogenomics""]","[""Comparative"", ""Database"", ""Toxicogenomics""]",[],[]
27170328,,,,,,,"[""LimiTT""]","[""LimiTT""]",[],[]
27170729,,,,,,,"[""Scanner"", ""thuringiensis"", ""Toxin""]","[""Scanner"", ""thuringiensis"", ""Toxin""]",[],[]
27171405,,,,,"[""CTD""]","[""Comparative Toxicogenomics Database""]","[""Comparative"", ""Database"", ""Toxicogenomics""]","[""Comparative"", ""Database"", ""Toxicogenomics""]",[],[]
27171895,,,,,,,"[""Cochrane"", ""Library"", ""of"", ""Reviews"", ""Systematic""]","[""Cochrane"", ""Library"", ""of"", ""Reviews"", ""Systematic""]",[],[]
27173522,,,,,,,"[""PepPSy""]","[""PepPSy""]",[],[]
27173523,,,,,"[""CRRD""]","[""Chinchilla Research Resource Database""]","[""Chinchilla"", ""Database"", ""Research"", ""Resource""]","[""Chinchilla"", ""Database"", ""Research"", ""Resource""]",[],[]
27173524,,,,,"[""DPTEdb""]","[""dioecious plant transposable element database""]","[""database"", ""dioecious"", ""element"", ""plant"", ""transposable""]","[""database"", ""dioecious"", ""element"", ""plant"", ""transposable""]",[],[]
27174170,,,,,,,"[""PTMProber""]","[""PTMProber""]",[],[]
27174931,,,,,,,"[""rMAPS""]","[""rMAPS""]",[],[]
27174934,,,,,,,"[""HotSpot"", ""Wizard""]","[""HotSpot"", ""Wizard""]",[],[]
27174935,,,,,"[""tRNAscan-SE""]",[],"[""line"", ""On"", ""SE"", ""tRNAscan""]","[""line"", ""On"", ""SE"", ""tRNAscan""]",[],[]
27174940,,,,,,,"[""Analysis"", ""and"", ""Metabolic"", ""of"", ""PASMet"", ""Prediction"", ""Simulation""]","[""Analysis"", ""and"", ""Metabolic"", ""of"", ""PASMet"", ""Prediction"", ""Simulation""]",[],[]
27175225,,,,,,,"[""for"", ""MIcroRNA"", ""OmniSearch"", ""Ontology"", ""Target""]","[""for"", ""MIcroRNA"", ""OmniSearch"", ""Ontology"", ""Target""]",[],[]
27179030,,,,,,,"[""deanniso""]","[""deanniso""]",[],[]
27179031,,,,,,,"[""Cancer"", ""tRF"", ""tRFinCancer""]","[""Cancer"", ""tRF"", ""tRFinCancer""]",[],[]
27183440,,,,,,,"[""shift""]","[""shift""]",[],[]
27185889,,,,,,,"[""CTLPScanner""]","[""CTLPScanner""]",[],[]
27185892,,,,,,,"[""Engine"", ""GeNOme"", ""Modeling""]","[""Engine"", ""GeNOme"", ""Modeling""]",[],[]
27186799,,,,,,,"[""Greazy"", ""LipidLama""]","[""Greazy"", ""LipidLama""]",[],[]
27187034,,,,,,,"[""Cooperative"", ""Disease"", ""Southeastern"", ""Study"", ""Wildlife""]","[""Cooperative"", ""Disease"", ""Southeastern"", ""Study"", ""Wildlife""]",[],[]
27187201,,,,,,,"[""Twister""]","[""Twister""]",[],[]
27187205,,,,,,,"[""PRotEin"", ""Sulfenylation""]","[""PRotEin"", ""Sulfenylation""]",[],[]
27188311,,,,,"[""Structure Surfer"", ""Surfer""]",[],"[""Structure"", ""Surfer""]","[""Structure"", ""Surfer""]",[],[]
27189211,,,,,,,"[""TargetExpress""]","[""TargetExpress""]",[],[]
27189542,,,,,,,"[""SpreaD""]","[""SpreaD""]",[],[]
27189556,,,,,"[""RiboDB""]",[],"[""Database"", ""RiboDB""]","[""Database"", ""RiboDB""]",[],[]
27189607,,,,,,,"[""Argo""]","[""Argo""]",[],[]
27189608,,,,,"[""AFND"", ""HLA-ADR""]","[""Allele Frequency Net Database""]","[""ADR"", ""Allele"", ""Database"", ""Frequency"", ""HLA"", ""Net""]","[""ADR"", ""Allele"", ""Database"", ""Frequency"", ""HLA"", ""Net""]",[],[]
27189610,,,,,"[""BioSharing""]",[],"[""BioSharing""]","[""BioSharing""]",[],[]
27192119,,,,,"[""dbCPG""]","[""Cancer Predisposition Gene Database""]","[""Cancer"", ""Database"", ""Gene"", ""Predisposition""]","[""Cancer"", ""Database"", ""Gene"", ""Predisposition""]",[],[]
27192614,,,,,,,"[""GISMO""]","[""GISMO""]",[],[]
27193157,,,,,"[""GECO""]","[""Ghent""]","[""Corpus"", ""Eye"", ""Ghent"", ""Tracking""]","[""Corpus"", ""Eye"", ""Ghent"", ""Tracking""]",[],[]
27193158,,,,,"[""ASL-LEX""]",[],"[""ASL"", ""LEX""]","[""ASL"", ""LEX""]",[],[]
27193693,,,,,,,"[""PANTHER"", ""PSEP""]","[""PANTHER"", ""PSEP""]",[],[]
27196673,,,,,,,"[""geno"", ""HCV"", ""pheno""]","[""geno"", ""HCV"", ""pheno""]",[],[]
27197815,,,,,,,"[""miProfile""]","[""miProfile""]",[],[]
27198219,,,,,,,"[""RING""]","[""RING""]",[],[]
27199606,,,,,"[""INBO"", ""Natuurpunt""]",[],"[""Natuurpunt""]","[""Natuurpunt""]",[],[]
27199843,,,,,,,"[""Experiment"", ""expfactory"", ""Factory""]","[""Experiment"", ""expfactory"", ""Factory""]",[],[]
27200217,,,,,,,"[""data"", ""Explore"", ""Expression"", ""Gene""]","[""data"", ""Explore"", ""Expression"", ""Gene""]",[],[]
27203418,,,,,,,"[""Particles"", ""Polymer""]","[""Particles"", ""Polymer""]",[],[]
27203433,,,,,,,"[""Health""]","[""Health""]",[],[]
27207881,,,,,,,"[""DIANA"", ""mirExTra""]","[""DIANA"", ""mirExTra""]",[],[]
27207943,,,,,,,"[""ComplexHeatmap""]","[""ComplexHeatmap""]",[],[]
27207945,,,,,,,"[""TarPmiR""]","[""TarPmiR""]",[],[]
27209209,,,,,,,"[""ePOSSUM""]","[""ePOSSUM""]",[],[]
27209279,,,,,"[""DNetDB""]","[""human disease network database""]","[""database"", ""disease"", ""human"", ""network""]","[""database"", ""disease"", ""human"", ""network""]",[],[]
27211858,,,,,"[""ElegCyc""]",[],"[""ElegCyc""]","[""ElegCyc""]",[],[]
27213017,,,,,,,"[""Analysis"", ""and"", ""Integration"", ""Processing"", ""Sequence""]","[""Analysis"", ""and"", ""Integration"", ""Processing"", ""Sequence""]",[],[]
27214906,,,,,,,"[""txCoords""]","[""txCoords""]",[],[]
27216254,,,,,,,"[""association"", ""Disease"", ""in"", ""microRNAs"", ""miRiaD"", ""with""]","[""association"", ""Disease"", ""in"", ""microRNAs"", ""miRiaD"", ""with""]",[],[]
27220974,,,,,,,"[""Brazilian"", ""Microbiome"", ""Operating"", ""Project"", ""System""]","[""Brazilian"", ""Microbiome"", ""Operating"", ""Project"", ""System""]",[],[]
27222801,,,,,,,"[""longicolla""]","[""longicolla""]",[],[]
27223594,,,,,,,"[""Diabetes"", ""Monogenic"", ""Registry""]","[""Diabetes"", ""Monogenic"", ""Registry""]",[],[]
27224847,,,,,,,"[""INTEGRATE""]","[""INTEGRATE""]",[],[]
27224861,,,,,,,"[""effects"", ""EPIStatic"", ""estimating"", ""for"", ""genetic"", ""Pipeline""]","[""effects"", ""EPIStatic"", ""estimating"", ""for"", ""genetic"", ""Pipeline""]",[],[]
27224906,,,,,,,"[""PredictSNP""]","[""PredictSNP""]",[],[]
27226753,,,,,"[""CCC"", ""Scratchpads""]","[""Cyanobacteria culture collection""]","[""collection"", ""culture"", ""Cyanobacteria"", ""scratchpads""]","[""collection"", ""culture"", ""Cyanobacteria"", ""scratchpads""]",[],[]
27227420,,,,,,,"[""Dual"", ""Empirical"", ""Glycan"", ""Optimized"", ""Simulation"", ""Spectrum""]","[""Dual"", ""Empirical"", ""Glycan"", ""Optimized"", ""Simulation"", ""Spectrum""]",[],[]
27227521,,,,,,,"[""Affective"", ""Database"", ""for"", ""Madrid"", ""Spanish""]","[""Affective"", ""Database"", ""for"", ""Madrid"", ""Spanish""]",[],[]
27228152,,,,,,,"[""LncRNApred""]","[""LncRNApred""]",[],[]
27230218,,,,,,,"[""Atlas"", ""Brainnetome"", ""Human""]","[""Atlas"", ""Brainnetome"", ""Human""]",[],[]
27231148,,,,,,,"[""gradepro""]","[""gradepro""]",[],[]
27234245,,,,,"[""OGRO""]","[""of Functionally Characterized G"", ""R ice O nline database""]",,,,
27239230,,,,,,,"[""Badapple""]","[""Badapple""]",[],[]
27240020,,,,,,,"[""EpViX""]","[""EpViX""]",[],[]
27240256,,,,,,,"[""hypothesis"", ""independent"", ""weighting""]","[""hypothesis"", ""independent"", ""weighting""]",[],[]
27242032,,,,,"[""URS DataBase"", ""URSDB""]","[""Universe of RNA Structures DataBase""]","[""DataBase"", ""of"", ""RNA"", ""Structures"", ""Universe""]","[""DataBase"", ""of"", ""RNA"", ""Structures"", ""Universe""]",[],[]
27242033,,,,,"[""gEVE""]",[],"[""gEVE""]","[""gEVE""]",[],[]
27242034,,,,,"[""Abasy"", ""Abasy Atlas""]",[],"[""Abasy"", ""Atlas""]","[""Abasy"", ""Atlas""]",[],[]
27242036,,,,,"[""CoopTFD""]","[""Cooperative Transcription Factors Database""]","[""Cooperative"", ""Database"", ""Factors"", ""Transcription""]","[""Cooperative"", ""Database"", ""Factors"", ""Transcription""]",[],[]
27242037,,,,,"[""ArthropodaCyc""]",[],"[""ArthropodaCyc""]","[""ArthropodaCyc""]",[],[]
27242038,,,,,"[""GESDB""]","[""Genetic Epidemiology Simulation Database""]","[""Database"", ""Epidemiology"", ""Genetic"", ""Simulation""]","[""Database"", ""Epidemiology"", ""Genetic"", ""Simulation""]",[],[]
27242503,,,,,"[""CoCoMac"", ""Ferret(connect)ome"", ""Ferretome""]",[],"[""connect"", ""Ferret"", ""Ferretome"", ""ome""]","[""connect"", ""Ferret"", ""Ferretome"", ""ome""]",[],[]
27242836,,,,,"[""VESPUCCI""]","[""Vitis Expression Studies Platform Using COLOMBOS Compendia Instances""]","[""COLOMBOS"", ""Compendia"", ""Expression"", ""Instances"", ""Platform"", ""Studies"", ""Using"", ""Vitis""]","[""COLOMBOS"", ""Compendia"", ""Expression"", ""Instances"", ""Platform"", ""Studies"", ""Using"", ""Vitis""]",[],[]
27245161,,,,,,,"[""Biomodels"", ""Database""]","[""Biomodels"", ""Database""]",[],[]
27245222,,,,,,,"[""ODMedit"", ""odmeditor""]","[""ODMedit"", ""odmeditor""]",[],[]
27246819,,,,,"[""BioHub"", ""BioHubKB""]",[],"[""Base"", ""BioHub"", ""BioHubKB"", ""Knowledge""]","[""Base"", ""BioHub"", ""BioHubKB"", ""Knowledge""]",[],[]
27248514,,,,,,,"[""An"", ""Analysis"", ""Metabolomics"", ""Statistical"", ""Tool""]","[""An"", ""Analysis"", ""Metabolomics"", ""Statistical"", ""Tool""]",[],[]
27252399,,,,,"[""SGD""]","[""Saccharomyces genome"", ""Saccharomyces Genome Database""]","[""Database"", ""Genome"", ""Saccharomyces""]","[""Database"", ""Genome"", ""Saccharomyces""]",[],[]
27258721,,,,,,,"[""SAPALDIA""]","[""SAPALDIA""]",[],[]
27259540,,,,,,,"[""UniCon""]","[""UniCon""]",[],[]
27259543,,,,,,,"[""Binding"", ""DNA"", ""Identifier"", ""Site""]","[""Binding"", ""DNA"", ""Identifier"", ""Site""]",[],[]
27261064,,,,,,,"[""Dicots"", ""PLAZA""]","[""Dicots"", ""PLAZA""]",[],[]
27261244,,,,,,,"[""and"", ""Atlas"", ""Liver"", ""of"", ""Pancreas"", ""Surgery"", ""Toronto"", ""Transplant"", ""Video""]","[""and"", ""Atlas"", ""Liver"", ""of"", ""Pancreas"", ""Surgery"", ""Toronto"", ""Transplant"", ""Video""]",[],[]
27261593,,,,,,,"[""PhysioNet""]","[""PhysioNet""]",[],[]
27267125,,,,,,,"[""PhenoImageShare""]","[""PhenoImageShare""]",[],[]
27267768,,,,,,,"[""and"", ""Audiological"", ""Database"", ""Genetic""]","[""and"", ""Audiological"", ""Database"", ""Genetic""]",[],[]
27268407,,,,,,,"[""Database"", ""Gene"", ""Pubmed""]","[""Database"", ""Gene"", ""Pubmed""]",[],[]
27270714,,,,,,,"[""ANItools"", ""web""]","[""ANItools"", ""web""]",[],[]
27272119,,,,,,,"[""FamPipe""]","[""FamPipe""]",[],[]
27273670,,,,,,,"[""MetalPredator""]","[""MetalPredator""]",[],[]
27273672,,,,,,,"[""PRVCS""]","[""PRVCS""]",[],[]
27275151,,,,,,,"[""archive"", ""Bank"", ""Data"", ""Protein""]","[""archive"", ""Bank"", ""Data"", ""Protein""]",[],[]
27275538,,,,,,,"[""anaLysis"", ""enrIched"", ""Impact"", ""Mirna"", ""paTHway""]","[""anaLysis"", ""enrIched"", ""Impact"", ""Mirna"", ""paTHway""]",[],[]
27276067,,,,,"[""DREMECELS""]",[],"[""DREMECELS""]","[""DREMECELS""]",[],[]
27278817,,,,,,,"[""Egas""]","[""Egas""]",[],[]
27279488,,,,,,,"[""Biological"", ""Gatherer"", ""Information""]","[""Biological"", ""Gatherer"", ""Information""]",[],[]
27282790,,,,,,,"[""TalkToChange""]","[""TalkToChange""]",[],[]
27282848,,,,,,,"[""EchoCRT""]","[""EchoCRT""]",[],[]
27283949,,,,,,,"[""GENE"", ""Know""]","[""GENE"", ""Know""]",[],[]
27283952,,,,,,,"[""TaggerOne""]","[""TaggerOne""]",[],[]
27284060,,,,,,,"[""InteractoMIX""]","[""InteractoMIX""]",[],[]
27284084,,,,,,,"[""(+)"", ""(+))"", ""+:"", ""plus"", ""ProSAT""]","[""(+)"", ""(+))"", ""+:"", ""plus"", ""ProSAT""]",[],[]
27284565,,,,,,,"[""artery"", ""brachial"", ""Dilation"", ""Flow"", ""Mediated""]","[""artery"", ""brachial"", ""Dilation"", ""Flow"", ""Mediated""]",[],[]
27285615,,,,,"[""NEIHPID""]","[""North-East India Helminth Parasite Information Database"", ""Northeast India Helminth Parasite Information Database""]","[""Database"", ""East"", ""Helminth"", ""India"", ""Information"", ""North"", ""Northeast"", ""Parasite""]","[""Database"", ""East"", ""Helminth"", ""India"", ""Information"", ""North"", ""Northeast"", ""Parasite""]",[],[]
27286763,,,,,,,"[""equipment"", ""protective"", ""respiratory"", ""RPE"", ""Select"", ""selector""]","[""equipment"", ""protective"", ""respiratory"", ""RPE"", ""Select"", ""selector""]",[],[]
27287041,,,,,,,"[""INSPIRE""]","[""INSPIRE""]",[],[]
27288493,,,,,,,"[""MESHABLE""]","[""MESHABLE""]",[],[]
27288498,,,,,,,"[""LRIscan""]","[""LRIscan""]",[],[]
27288501,,,,,,,"[""RareVariantVis""]","[""RareVariantVis""]",[],[]
27294184,,,,,,,"[""7716"", ""Archive"", ""Service""]","[""7716"", ""Archive"", ""Service""]",[],[]
27295636,,,,,,,"[""iPaD""]","[""iPaD""]",[],[]
27295644,,,,,,,"[""Burrows"", ""ParaBWT"", ""Wheeler""]","[""Burrows"", ""ParaBWT"", ""Wheeler""]",[],[]
27297221,,,,,"[""sHSPdb""]","[""mall Heat Shock Proteins database""]","[""database"", ""Heat"", ""Proteins"", ""Shock"", ""sHSPdb"", ""small""]","[""database"", ""Heat"", ""Proteins"", ""Shock"", ""sHSPdb"", ""small""]",[],[]
27301453,,,,,,,"[""proinflam""]","[""proinflam""]",[],[]
27302890,,,,,,,"[""CrossTalkDB""]","[""CrossTalkDB""]",[],[]
27303704,,,,,,,"[""Infectio""]","[""Infectio""]",[],[]
27306108,,,,,,,"[""GPS"", ""Lipid""]","[""GPS"", ""Lipid""]",[],[]
27306882,,,,,,,"[""CHiCAGO""]","[""CHiCAGO""]",[],[]
27307138,,,,,"[""SeriPort""]",[],"[""SeriPort""]","[""SeriPort""]",[],[]
27307615,,,,,,,"[""DrugE"", ""Rank""]","[""DrugE"", ""Rank""]",[],[]
27307624,,,,,,,"[""TimePath"", ""TimePaths""]","[""TimePath"", ""TimePaths""]",[],[]
27307625,,,,,,,"[""ProQDock""]","[""ProQDock""]",[],[]
27307630,,,,,,,"[""lem""]","[""lem""]",[],[]
27307635,,,,,,,"[""CMsearch""]","[""CMsearch""]",[],[]
27307636,,,,,,,"[""DFLpred""]","[""DFLpred""]",[],[]
27307639,,,,,,,"[""SHARAKU""]","[""SHARAKU""]",[],[]
27307640,,,,,,,"[""MALSAR""]","[""MALSAR""]",[],[]
27307645,,,,,,,"[""BioASF""]","[""BioASF""]",[],[]
27308685,,,,,,,"[""Health"", ""States"", ""United""]","[""Health"", ""States"", ""United""]",[],[]
27312411,,,,,,,"[""MultiQC""]","[""MultiQC""]",[],[]
27312412,,,,,,,"[""RADIS""]","[""RADIS""]",[],[]
27315278,,,,,,,"[""BLAT"", ""DOLite"", ""DOLiteIDMappingPort""]","[""BLAT"", ""DOLite"", ""DOLiteIDMappingPort""]",[],[]
27318205,,,,,,,"[""NegGOA""]","[""NegGOA""]",[],[]
27318206,,,,,,,"[""STRUM""]","[""STRUM""]",[],[]
27318208,,,,,,,"[""DICEseq""]","[""DICEseq""]",[],[]
27319297,,,,,,,"[""ORION""]","[""ORION""]",[],[]
27321817,,,,,,,"[""OncoScape""]","[""OncoScape""]",[],[]
27324198,,,,,,,"[""Recover"", ""TCR""]","[""Recover"", ""TCR""]",[],[]
27327084,,,,,,,"[""Flux""]","[""Flux""]",[],[]
27328409,,,,,[],"[""Australian Phytoplankton Database""]","[""Australian"", ""Data"", ""Database"", ""Network"", ""Ocean"", ""Phytoplankton""]","[""Australian"", ""Data"", ""Database"", ""Network"", ""Ocean"", ""Phytoplankton""]",[],[]
27328919,,,,,"[""IARC""]",[],"[""53"", ""Database"", ""IARC"", ""TP""]","[""53"", ""Database"", ""IARC"", ""TP""]",[],[]
27329603,,,,,,,"[""NBI"", ""SMiR""]","[""NBI"", ""SMiR""]",[],[]
27330136,,,,,,,"[""HiTSeekR""]","[""HiTSeekR""]",[],[]
27330139,,,,,,,"[""RNAlien""]","[""RNAlien""]",[],[]
27330424,,,,,,,"[""bone"", ""carcinoma"", ""cell"", ""squamous"", ""temporal""]","[""bone"", ""carcinoma"", ""cell"", ""squamous"", ""temporal""]",[],[]
27330550,,,,,,,"[""and"", ""by"", ""detection"", ""STAck"", ""Structural"", ""Variation""]","[""and"", ""by"", ""detection"", ""STAck"", ""Structural"", ""Variation""]",[],[]
27330567,,,,,,,"[""BioTriangle""]","[""BioTriangle""]",[],[]
27334001,,,,,,,"[""multiDE""]","[""multiDE""]",[],[]
27334471,,,,,,,"[""CAGEd"", ""oPOSSUM"", ""oPOSUM""]","[""CAGEd"", ""oPOSSUM"", ""oPOSUM""]",[],[]
27334473,,,,,,,"[""iPTM"", ""mLys""]","[""iPTM"", ""mLys""]",[],[]
27334474,,,,,,,"[""Vecuum""]","[""Vecuum""]",[],[]
27334475,,,,,,,"[""PEP"", ""scaffolder""]","[""PEP"", ""scaffolder""]",[],[]
27334476,,,,,,,"[""Environmental"", ""Rasters""]","[""Environmental"", ""Rasters""]",[],[]
27336457,,,,,,,"[""WikiPathways""]","[""WikiPathways""]",[],[]
27337171,,,,,"[""TarNet""]",[],"[""TarNet""]","[""TarNet""]",[],[]
27342282,,,,,,,"[""Annotation"", ""Genome"", ""Pipeline"", ""Prokaryotic""]","[""Annotation"", ""Genome"", ""Pipeline"", ""Prokaryotic""]",[],[]
27342648,,,,,,,"[""+:"", ""TRaCE""]","[""+:"", ""TRaCE""]",[],[]
27346385,,,,,,,"[""and"", ""Assessment"", ""Health"", ""Impact"", ""Planning"", ""TranspOrt"", ""Urban""]","[""and"", ""Assessment"", ""Health"", ""Impact"", ""Planning"", ""TranspOrt"", ""Urban""]",[],[]
27346987,,,,,,,"[""IntraFace""]","[""IntraFace""]",[],[]
27347003,,,,,,,"[""::"", ""Boutros"", ""Log"", ""ProgramInfo""]","[""::"", ""Boutros"", ""Log"", ""ProgramInfo""]",[],[]
27347883,,,,,,,"[""Comparative"", ""segments"", ""SNP""]","[""Comparative"", ""segments"", ""SNP""]",[],[]
27348712,,,,,,,"[""Perseus""]","[""Perseus""]",[],[]
27352221,,,,,"[""STRidER""]","[""Short Tandem Repeat allele frequency""]","[""allele"", ""frequency"", ""Repeat"", ""Short"", ""Tandem""]","[""allele"", ""frequency"", ""Repeat"", ""Short"", ""Tandem""]",[],[]
27352859,,,,,"[""SorghumFDB""]",[],"[""database"", ""functional"", ""genomics"", ""sorghum"", ""SorghumFDB""]","[""database"", ""functional"", ""genomics"", ""sorghum"", ""SorghumFDB""]",[],[]
27354160,,,,,,,"[""Biological"", ""Network"", ""Simulator""]","[""Biological"", ""Network"", ""Simulator""]",[],[]
27354692,,,,,,,"[""PSSMe""]","[""PSSMe""]",[],[]
27354696,,,,,,,"[""CD"", ""pSumo""]","[""CD"", ""pSumo""]",[],[]
27354697,,,,,"[""Cyclo-lib""]",[],"[""Cyclo"", ""lib""]","[""Cyclo"", ""lib""]",[],[]
27354702,,,,,,,"[""AutoSite""]","[""AutoSite""]",[],[]
27354938,,,,,,,"[""SeeHaBITaT""]","[""SeeHaBITaT""]",[],[]
27355821,,,,,,,"[""DietMetab""]","[""DietMetab""]",[],[]
27357172,,,,,,,"[""ClusPro""]","[""ClusPro""]",[],[]
27357693,,,,,,,"[""VarElect""]","[""VarElect""]",[],[]
27357721,,,,,,,"[""Analysis"", ""for"", ""level"", ""of"", ""Phylogenetic"", ""Species"", ""Taxa"", ""Tools""]","[""Analysis"", ""for"", ""level"", ""of"", ""Phylogenetic"", ""Species"", ""Taxa"", ""Tools""]",[],[]
27358602,,,,,,,"[""database"", ""Recon""]","[""database"", ""Recon""]",[],[]
27362431,,,,,,,"[""Budapest"", ""Connectome"", ""Consensus"", ""Reference"", ""Server""]","[""Budapest"", ""Connectome"", ""Consensus"", ""Reference"", ""Server""]",[],[]
27363592,,,,,,,"[""Detection"", ""Genome"", ""in"", ""on"", ""the"", ""Variants"", ""Variations""]","[""Detection"", ""Genome"", ""in"", ""on"", ""the"", ""Variants"", ""Variations""]",[],[]
27365365,,,,,"[""CIRCpedia""]",[],"[""CIRCpedia""]","[""CIRCpedia""]",[],[]
27367037,,,,,,,"[""LotuS"", ""operational"", ""scripts"", ""taxonomic"", ""units""]","[""LotuS"", ""operational"", ""scripts"", ""taxonomic"", ""units""]",[],[]
27367363,,,,,,,"[""DAPPLE""]","[""DAPPLE""]",[],[]
27370413,,,,,,,"[""Across"", ""Alignment"", ""Predict"", ""Sequence"", ""Species"", ""Susceptibility"", ""to""]","[""Across"", ""Alignment"", ""Predict"", ""Sequence"", ""Species"", ""Susceptibility"", ""to""]",[],[]
27374119,,,,,,,"[""neXtA""]","[""neXtA""]",[],[]
27374120,,,,,"[""Harmonizome""]",[],"[""Harmonizome""]","[""Harmonizome""]",[],[]
27374121,,,,,"[""HPIDB"", ""HPIDB 2""]",[],"[""HPIDB""]","[""HPIDB""]",[],[]
27374611,,,,,,,"[""and"", ""evaluator"", ""Metabolic"", ""physiological"", ""potential""]","[""and"", ""evaluator"", ""Metabolic"", ""physiological"", ""potential""]",[],[]
