ID,best_name,best_name_prob,best_common,best_common_prob,best_full,best_full_prob,article_count,extracted_url,extracted_url_status,extracted_url_country,extracted_url_coordinates,wayback_url,publication_date,affiliation,authors,grant_ids,grant_agencies,num_citations,affiliation_countries,best_name_original,name_modification_flags,url_validation
29878054,MIDORI,0.9978565,midori,0.9978565,,0.9978565,1,http://reference-midori.info/server.php,"HTTPConnectionPool(host='reference-midori.info', port=80): Max retries exceeded with url: /server.ph",,,http://web.archive.org/web/20250804160556/https://reference-midori.info/server.php,2018-11-01,"Smithsonian Tropical Research Institute, Smithsonian Institution, Panama City, Republic of Panama.","Ho SL, Leray M, Lin IJ, Machida RJ",105-2621-B-001-003,"Academia Sinica, Ministry of Science and Technology",34.0,Panama,midori,CAPITALIZED,ok
22820202,spliceseq,0.9978519,,0.9978519,spliceseq,0.9978519,1,http://bioinformatics.mdanderson.org/main/SpliceSeq:Overview,200,United States,"(29.7046,-95.4007)",,2012-07-20,"In Silico Solutions, Fairfax, VA, USA. mryan@insilico.us.com","Cleland J, Kim R, Ryan MC, Weinstein JN, Wong WC","P30 CA016672, U24CA143883",NCI NIH HHS,167.0,"Comoros, United States",spliceseq,,ok
24563838,SBD,0.9978367,sbd,0.9978367,,0.9978367,1,http://aftol.umn.edu,"HTTPConnectionPool(host='aftol.umn.edu', port=80): Max retries exceeded with url: / (Caused by Conne",,,http://web.archive.org/web/20250418201939/https://aftol.umn.edu/,2013-11-29,"Department of Botany, The Zamorin's Guruvayurappan College, Calicut, Kerala 673014, India;","Arun Kumar TK, Blackwell M, Letcher PM, McLaughlin DJ, Roberson RW",,,1.0,India,sbd,CAPITALIZED,ok
33051443,galliform,0.9977789,,0.9977789,galliform,0.9977789,1,http://datazone.birdlife.org/home,200,United States,"(34.0233,-117.8512)",,2020-10-13,"Centre for Biodiversity and Environment Research, University College London, Gower Street, London, WC1E 6BT, UK. e.boakes@ucl.ac.uk.","Ang TT, Auffret AG, Boakes EH, Clark NE, Ding C, Dunn J, Fuller RA, Gilbert J, Golovnyuk V, Gupta G, Irlich U, Joachim E, Mace GM, McGowan PJK, O' Connor K, Potapov E, Potapov R, Schleicher J, Stebbing S, Townshend T",F/07/08/AK,Leverhulme Trust,3.0,"Andorra, United Kingdom",galliform,,ok
29092947,PIIP,0.9977721,piip,0.9977721,,0.9977721,1,http://pathiip.org,406,,,http://web.archive.org/web/20241228111538/https://www.pathiip.org/,2017-11-01,"Sunnybrook Research Institute, Toronto, Canada. Anne.martel@sri.utoronto.ca.","Gurcan MN, Hosseinzadeh D, Madabhushi A, Martel AL, Patterson ES, Senaras C, Shojaii R, Yazdanpanah A, Zhou Y","R01 CA134451, U24 CA199374, U24CA199374","NCI NIH HHS, National Cancer Institute",36.0,Canada,piip,CAPITALIZED,ok
30280028,xeno-mirnet,0.9977593,,0.9977593,xeno-mirnet,0.9977593,1,http://xeno.mirnet.ca,405,,,http://web.archive.org/web/20230921233152/http://xeno.mirnet.ca/,2018-09-28,"Institute of Parasitology, McGill University, Ste. Anne de Bellevue, Quebec, Canada.","Fan Y, Habib M, Xia J",,"Canada Research Chairs (CRC) Program, Natural Sciences and Engineering Research Council of Canada (NSERC)",27.0,Canada,xeno-mirnet,,ok
31147679,vigsatdb,0.9977383,,0.9977383,vigsatdb,0.9977383,1,http://webtom.cabgrid.res.in/vigna_ssr/,"HTTPConnectionPool(host='webtom.cabgrid.res.in', port=80): Max retries exceeded with url: /vigna_ssr",,,http://web.archive.org/web/20240223123222/http://webtom.cabgrid.res.in/vigna_ssr/,2019-01-01,"Sam Higginbottom University of Agriculture, Technology and Sciences, Allahabad, Uttar Pradesh, India.","Angadi UB, Arora V, Bhatt SB, Iquebal MA, Jaiswal S, Jasrotia RS, Kumar D, Rai A, Tomar RS, Yadav PK",,,10.0,"Andorra, India",vigsatdb,,ok
22508994,PRINTS,0.997738,prints,0.997738,,0.997738,1,http://www.bioinf.manchester.ac.uk/dbbrowser/PRINTS/,"HTTPSConnectionPool(host='www.bioinf.manchester.ac.ukdbbrowser', port=443): Max retries exceeded wit",,,http://web.archive.org/web/20161017075926/http://www.bioinf.manchester.ac.uk:80/dbbrowser/PRINTS/,2012-04-15,"Faculty of Life Sciences, The University of Manchester, Manchester M13 9PT, UK. teresa.k.attwood@manchester.ac.uk","Attwood TK, Coletta A, Mitchell AL, Muirhead G, Pavlopoulou A, Philippou PB, Popov I, Romá-Mateo C, Theodosiou A",,,127.0,United Kingdom,prints,CAPITALIZED,ok
30561430,reaches,0.9977081,reaches,0.9977081,,0.9977081,1,http://reaches.rcec.sinica.edu.tw,200,"Taiwan, Province of China","(25.053,121.5259)",,2018-12-18,"Research Center for Environmental Changes, Academia Sinica, 128 Academia Road, Section 2, Nankang, Taipei 11529, Taiwan.","Fan IC, Hsu CT, Hsu SM, Lee SY, Liao HM, Liao YC, Lin KE, Lin YS, Tan PH, Ting TT, Wan CW, Wang PK",,,9.0,,reaches,,ok
22260095,integromedb,0.99769187,,0.99769187,integromedb,0.99769187,1,http://www.integromedb.org,Exceeded 30 redirects.,,,http://web.archive.org/web/20210923172751/http://integromedb.org/,2012-01-19,"San Diego Supercomputer Center, University of California San Diego, 9500 Gilman Drive, La Jolla, CA 92093, USA. baitaluk@sdsc.edu","Baitaluk M, Dubinina Y, Kozhenkov S, Ponomarenko J","R01GM084881, R01GM085325",NIGMS NIH HHS,8.0,United States,integromedb,,ok
23408683,srmatlas,0.99762166,,0.99762166,srmatlas,0.99762166,1,http://www.srmatlas.org/,200,,,,2013-02-13,"Department of Biology, Institute of Molecular Systems Biology, ETH Zurich, 8093 Zurich, Switzerland.","Aebersold R, Bausch-Fluck D, Campbell D, Cerciello F, Chen J, Hajdúch M, Hüttenhain R, Kusebauch U, Moritz RL, Ossola R, Rinner O, Rosenberger G, Schiess R, Sun Z, Surinova S, Wollscheid B","107679, 135805, 233226, 2P50 GM076547, P50 GM076547, R01 HG005805, RC2 HG005805","European Research Council, NHGRI NIH HHS, NIGMS NIH HHS, Swiss National Science Foundation",35.0,"Ethiopia, Switzerland",srmatlas,,ok
21647445,hivtoolbox,0.9975342,,0.9975342,hivtoolbox,0.9975342,1,http://hivtoolbox.bio-toolkit.com,"HTTPConnectionPool(host='hivtoolbox.bio-toolkit.com', port=80): Max retries exceeded with url: / (Ca",,,http://web.archive.org/web/20160604155008/http://hivtoolbox.bio-toolkit.com:80/,2011-05-25,"School of Life Sciences, University of Nevada Las Vegas, Las Vegas, Nevada, United States of America.","Deverasetty S, Luo Y, Muesing MA, Rathnayake V, Russo JC, Sargeant D, Schiller MR, Villahoz Baleta A, Vyas J, Zobrist S","AI065321, AI078708, AI078708S, GM079689, R01 GM079689, R21 AI065321, R21 AI078708","NIAID NIH HHS, NIGMS NIH HHS",6.0,United States,hivtoolbox,,ok
22583976,mirfans,0.9975332,,0.9975332,mirfans,0.9975332,1,http://www.cassava-genome.cn/mirfans,200,United States,"(37.3388,-121.8916)",,2012-05-14,"Research Lab of Information Management, Changzhou University, Jiangsu, China.","Guan J, Jin T, Liao R, Liu H, Wan L, Xu B, Zhou S",,,15.0,China,mirfans,,ok
25914639,neurovault,0.9975134,,0.9975134,neurovault,0.9975134,1,http://neurovault.org/collections/439/,200,Canada,"(43.6532,-79.3832)",,2015-04-10,"Max Planck Research Group for Neuroanatomy and Connectivity, Max Planck Institute for Human Cognitive and Brain Sciences Leipzig, Germany ; Department of Psychology, Stanford University Stanford, CA, USA.","Ghosh SS, Gorgolewski KJ, Margulies DS, Maumet C, Nichols TE, Poldrack RA, Poline JB, Rivera G, Schwarz Y, Sochat VV, Varoquaux G, Yarkoni T","100309, 100309/A/12/Z, R01 MH096906","NIMH NIH HHS, Wellcome Trust",413.0,"Andorra, Germany, United States",neurovault,,ok
33275943,nemchr-db,0.99742746,,0.99742746,nemchr-db,0.99742746,1,http://ohalloranlab.net/nemchr-db,412,,,http://web.archive.org/web/20240528222719/http://ohalloranlab.net/nemchr-db/,2020-12-01,"Department of Biological Sciences, The George Washington University, Bell Hall 307, 2029 G Street NW, Washington, DC 20052, USA.","Hawdon JM, Langeland A, O'Halloran DM",R21 AI137771,"NIAID NIH HHS, National Institutes of Health",9.0,United States,nemchr-db,,ok
24675726,GOMAP,0.997381,gomap,0.997381,,0.997381,1,http://www.bio-toolkit.com/GoMap/project/,200,United States,"(36.175,-115.1372)",,2014-03-27,"School of Life Sciences, University of Nevada Las Vegas, Las Vegas, Nevada, United States of America.","Alaniz IJ, Bartlett AN, Brandon NR, Brooks SB, Brown FA, Bufi F, Chakarova M, David RP, Deverasetty S, Dobritch KM, Guerra HP, Hedden MW, Levit KS, Mathew KR, Matti R, Maza DQ, Mistry S, Novakovic N, Pomerantz A, Rafalski TF, Rathnayake V, Rezapour N, Ross CA, Sargeant DP, Schiller MR, Schooler SG, Songao S, Strong CL, Tuggle SL, Wing HJ, Yousif S","AI078708, DK078735, GM07689, R21 AI078708, RR027140, S10 RR027140","NCRR NIH HHS, NIAID NIH HHS, NIDDK NIH HHS, NIGMS NIH HHS",2.0,United States,gomap,CAPITALIZED,ok
31228650,redoxibase,0.9972241,,0.9972241,redoxibase,0.9972241,1,http://bioinfo.genopole-toulouse.prd.fr,"HTTPConnectionPool(host='bioinfo.genopole-toulouse.prd.fr', port=80): Max retries exceeded with url:",,,http://web.archive.org/web/20180526135302/http://bioinfo.genopole-toulouse.prd.fr:80/,2019-06-06,"Laboratoire de Recherche en Sciences Végétales, Université de Toulouse, CNRS, UPS, 24 chemin de Borde Rouge, Auzeville, BP42617, 31326, Castanet-Tolosan, France. Electronic address: savelli@lrsv.ups-tlse.fr.","Dunand C, Jemmat AM, Li Q, Mathé C, Robitaille A, Savelli B, Webber M, Zamocky M","001, 2/0061/18, P 31707, P 31707-B32","Austrian Science Fund FWF, Centre National de la Recherche Scientifique, Slovak Grant Agency VEGA, World Health Organization",68.0,France,redoxibase,,ok
31290951,mycoresistance,0.9971936,,0.9971936,mycoresistance,0.9971936,1,http://www.hmulinglab.org/MycoResistance/,"HTTPConnectionPool(host='www.hmulinglab.org', port=80): Max retries exceeded with url: /MycoResistan",,,http://web.archive.org/web/20210926114526/http://www.hmulinglab.org/MycoResistance/,2019-01-01,"Department of Microbiology, Harbin Medical University, Xuefu Road, Nangang District, Harbin, China.","Dai E, Jiang W, Li D, Ling H, Luo L, Song Q, Xu X, Zhang H, Zhou X","61571169, 61872183, NE2018101","Fundamental Research Funds for the Central Universities, National Natural Science Foundation of China",8.0,China,mycoresistance,,ok
26506615,transnewguinea.org,0.9971772,,0.9971772,transnewguinea.org,0.9971772,1,http://TransNewGuinea.org/api/v1/?format=json,200,Canada,"(43.6532,-79.3832)",,2015-10-27,"ARC Centre of Excellence for the Dynamics of Language, Australian National University, Canberra, Australia; ANU College of Asia and the Pacific, Australian National University, Canberra, Australia; Max Planck Institute for the Science of Human History, Jena, Germany.",Greenhill SJ,,,10.0,"Andorra, Australia, Germany",transnewguinea.org,,ok
32715037,pangaea,0.9971761,pangaea,0.9971761,,0.9971761,1,https://atd.eac.esa.int/sites/PANGAEAMinDB,200,Germany,"(49.8728,8.65119)",,2020-07-03,"European Space Agency (ESA), HRE-OT, Linder Höhe, D-51147 Cologne, Germany.","Bessone L, Drozdovskiy I, Franke M, Jahoda P, Kaliwoda M, Lennert P, Ligeza G, Massironi M, Payler SJ, Pozzobon R, Sauro F, Turchi L, Vodnik P",,,2.0,Germany,pangaea,,ok
34478489,FORUM,0.9971653,forum,0.9971653,,0.9971653,1,https://forum-webapp.semantic-metabolomics.fr,200,France,"(48.8609,2.30617)",,2021-11-01,"Toxalim (Research Center in Food Toxicology), Université de Toulouse, INRAE, ENVT, INP-Purpan, UPS, Toulouse 31300, France.","Delmas M, Duperier C, Filangi O, Frainay C, Garrier W, Giacomoni F, Jourdan F, Paulhe N, Pitarch Y, Saunier PE, Vinson F","825489, ANR-INBS-0010","European Union’s Horizon 2020 research and innovation program, French MetaboHUB infrastructure, French Ministry of Research and National Research Agency",5.0,France,forum,CAPITALIZED,ok
31539030,TASUKE,0.99709827,tasuke,0.99709827,,0.99709827,1,https://tasuke.dna.affrc.go.jp/,200,Japan,"(35.4337,139.6499)",,2019-12-01,"Advanced Analysis Center, National Agriculture and Food Research Organization, Tsukuba, Ibaraki 305-8602, Japan.","Itoh R, Itoh T, Kawahara Y, Kumagai M, Nishikawa D, Tabei N, Tanaka T, Wakimoto H",IVG-2001,"Development of Genome Information Database System for Innovation of Crop and Livestock Production, Forestry and Fisheries of Japan, Genomics-based Technology for Agricultural Improvement, Ministry of Agriculture",27.0,"Andorra, Japan",tasuke,CAPITALIZED,ok
24661111,egfrindb,0.9970671,,0.9970671,egfrindb,0.9970671,1,https://webs.iiitd.edu.in/raghava/egfrindb/,200,,,,2014-01-01,,"Agarwal SM, Chaudhury A, Khan MI, Raghava GP, Singh H, Yadav IS",,,14.0,,egfrindb,,ok
29099951,tumorfusions,0.99706095,,0.99706095,tumorfusions,0.99706095,1,http://www.tumorfusions.org,503,,,http://web.archive.org/web/20250713111815/https://www.tumorfusions.org/,2018-01-01,"Department of Genomic Medicine, The University of Texas MD Anderson Cancer Center, Houston, TX 77030, USA.","Amin S, Barthel F, Hu X, Lang FM, Lee SH, Martinez-Ledesma E, Tang M, Verhaak RGW, Wang Q, Yoshihara K, Zheng S",P30 CA034196,NCI NIH HHS,178.0,United States,tumorfusions,,ok
31553576,EFI,0.9970524,efi,0.9970524,,0.9970524,1,https://efi.igb.illinois.edu/,200,United States,"(40.2043,-88.4027)",,2019-10-04,,"Gerlt JA, Oberg N, Zallot R","P01 GM118303, P01GM118303, U54 GM093342, U54GM093342","NIGMS NIH HHS, National Institute of General Medical Sciences",554.0,,efi,CAPITALIZED,ok
31549018,SOYCSN,0.9970501,soycsn,0.9970501,,0.9970501,1,http://soykb.org/SoyCSN,200,,,,2019-09-17,Department of Electrical Engineering and Computer Science University of Missouri St. Louis MO USA.,"Hossain MS, Joshi T, Lyu Z, Schmutz J, Stacey G, Wang J, Xu D","#IOS‐1546873, #IOS‐1734145, CNS‐1429294",National Science Foundation,15.0,"Andorra, United States",soycsn,CAPITALIZED,ok
28605771,chomine,0.99697924,,0.99697924,chomine,0.99697924,1,http://www.chogenome.org,200,United States,"(39.7007,-75.7419)",,2017-01-01,"Department of Biotechnology, University of Natural Resources and Life Sciences, Muthgasse 19, 1190 Vienna, Austria.","Borth N, Gerstl MP, Hanscho M, Ruckerbauer DE, Zanghellini J",,,2.0,"Andorra, Austria",chomine,,ok
27453469,srmatlas,0.9969367,,0.9969367,srmatlas,0.9969367,1,http://www.srmatlas.org/,200,,,,2016-07-21,"Institute for Systems Biology, Seattle, WA 98109, USA.","Aebersold R, Aitchison JD, Blattmann P, Brusniak MY, Campbell DS, Carapito C, Chu CS, Demir E, Deutsch EW, Grimes B, Hood L, Hoopmann MR, Huang CY, Kapousouz M, Kusebauch U, Lam H, Moritz RL, Picotti P, Ratushny AV, Rinner O, Sander C, Shteynberg D, Slagel J, Spicer DA, Stevens J, Sun Z, Tran T","130530, 233226, 670821, ERC-2008-ADG 233226, ERC-2014-ADG 270821, P41 GM109824, P50 GM076547, R01 GM087221, RC2 HG005805, S10 RR027584, U41 HG006623","European Research Council, NCRR NIH HHS, NHGRI NIH HHS, NIGMS NIH HHS, Swiss National Science Foundation",234.0,United States,srmatlas,,ok
31397853,MGOB,0.9968786,mgob,0.9968786,,0.9968786,1,http://mgob.ucd.ie,200,Ireland,"(53.3339,-6.2271)",,2019-09-01,"UCD Conway Institute, School of Medicine, University College Dublin, Belfield, Dublin 4, Ireland.","Byrne KP, Douglass AP, Wolfe KH","105341/Z/14/Z, 13/IA/1910","Science Foundation Ireland, Wellcome Trust",7.0,Ireland,mgob,CAPITALIZED,ok
24267822,HUPSON,0.99665016,hupson,0.99665016,,0.99665016,1,http://www.scai.fraunhofer.de/en/business-research-areas/bioinformatics/downloads.html,200,Germany,"(52.5203,13.3176)",,2013-11-22,"Fraunhofer Institute for Algorithms and Scientific Computing (SCAI), Schloss Birlinghoven, Sankt Augustin, Germany. michaela.guendel@scai-extern.fraunhofer.de.","Gündel M, Hofmann-Apitius M, Li H, Malhotra A, Mevissen HT, Wang J, Younesi E, Zhang B, de Bono B",,,6.0,"Andorra, Germany",hupson,CAPITALIZED,ok
26868053,CLD,0.99656373,cld,0.99656373,,0.99656373,1,http://www.corvids.de/cld,200,Germany,"(51.4576,7.02246)",,2016-02-11,"Botanic Garden and Botanical Museum Berlin-Dahlem, Freie Universität Berlin, Koenigin-Luise-Str. 6-8, Berlin 14195, Germany Section Ornithology, Zoological Research Museum Alexander Koenig, Centre for Taxonomy and Evolutionary Research, Adenauerallee 160, Bonn 53113, Germany g.droege@bgbm.org.","Droege G, Töpfer T",,,4.0,"Andorra, Germany",cld,CAPITALIZED,ok
28795237,TAED,0.99654293,taed,0.99654293,,0.99654293,1,http://www.biomedcentral.com/1471-2105/12/S9/S4,200,Canada,"(45.5019,-73.5674)",,2017-08-09,"Department of Biology and Center for Computational Genetics and Genomics, Temple University, Philadelphia, PA, 19122, USA.","Hermansen RA, Knight S, Korunes KL, Liberles DA, Michel SN, Northover D, Oswald BP, Shank SD","DBI-0743374, P20 RR016474","Division of Biological Infrastructure, National Institutes of Health",4.0,"Andorra, United States",taed,CAPITALIZED,ok
22465442,EMAXDB,0.9964783,emaxdb,0.9964783,,0.9964783,1,http://www.genedb.org/Homepage/Etenella,410,,,http://web.archive.org/web/20160304080953/http://www.genedb.org/Homepage/Etenella,2012-03-23,"Institute for Animal Health, Compton, Berkshire, RG20 7NN, UK. dblake@rvc.ac.uk","Alias H, Billington KJ, Blake DP, Clark EL, Mat-Isa MN, Mohamad AF, Mohd-Amin MR, Smith AL, Tay YL, Tomley FM, Wan KL","BB/E01089X/1, BB/H009337/2, BBS/E/I/00001160, S19705",Biotechnology and Biological Sciences Research Council,17.0,United Kingdom,emaxdb,CAPITALIZED,ok
29916041,MALD,0.99626523,mald,0.99626523,,0.99626523,1,https://mald.artsrn.ualberta.ca/,200,Canada,"(53.5349,-113.5181)",,2019-06-01,"Department of Linguistics, University of Alberta, Edmonton, AB, Canada. bvtucker@ualberta.ca.","Brenner D, Danielson DK, Kelley MC, Nenadić F, Sims M, Tucker BV",,,42.0,Canada,mald,CAPITALIZED,ok
24922051,NOGO,0.99622774,nogo,0.99622774,,0.99622774,1,http://bonneaulab.bio.nyu.edu/nogo.html,"HTTPConnectionPool(host='bonneaulab.bio.nyu.edu', port=80): Max retries exceeded with url: /nogo.htm",,,http://web.archive.org/web/20151020051140/http://bonneaulab.bio.nyu.edu:80/nogo.html,2014-06-12,"Department of Computer Science, New York University, New York, New York, United States of America.","Bonneau R, Penfold-Brown D, Shasha D, Youngs N","EY016586-06, GM 32877-21/22, IU54CA143907-01, PN1 EY016586, PN2 EY016586, PN2-EY016586, R01 GM032877, RC1 AI087266, RC1- AI087266, RC4 AI092765, RC4-AI092765, U54 CA143907","NCI NIH HHS, NEI NIH HHS, NIAID NIH HHS, NIGMS NIH HHS",23.0,United States,nogo,CAPITALIZED,ok
26373861,international mouse strain resource,0.995998,,0.995998,international mouse strain resource,0.995998,1,http://www.findmice.org/participate,200,United States,"(44.587,-68.2322)",,2015-09-15,"Mouse Genome Informatics, The Jackson Laboratory, Bar Harbor, ME, 04609, USA. janan.eppig@jax.org.","Eppig JT, Motenko H, Richards-Smith B, Richardson JE, Smith CL","HG000330, P30 CA034196","NCI NIH HHS, National Human Genome Research Institute",46.0,United States,international mouse strain resource,,ok
28472330,dynomics,0.9959955,,0.9959955,dynomics,0.9959955,1,http://enm.pitt.edu/,"HTTPConnectionPool(host='enm.pitt.edu', port=80): Max retries exceeded with url: / (Caused by NameRe",,,http://web.archive.org/web/20250805012433/http://enm.pitt.edu/,2017-07-01,"Department of Computational and Systems Biology, School of Medicine, University of Pittsburgh, Pittsburgh PA, 15213, USA.","Bahar I, Chang YY, Lee JY, Li H, Yang LW","P01 DK096990, P30 DA035778, P41 GM103712, R01 GM099738","NIDA NIH HHS, NIDDK NIH HHS, NIGMS NIH HHS",99.0,"Andorra, United States",dynomics,,ok
