name_modification_flags,ID,best_name,best_name_prob,best_common,best_common_prob,best_full,best_full_prob,article_count,extracted_url,extracted_url_status,extracted_url_country,extracted_url_coordinates,wayback_url,publication_date,affiliation,authors,grant_ids,grant_agencies,num_citations,affiliation_countries,best_name_original,url_validation,paper_titles
"CAPITALIZED,TITLE_CAPITALIZED",39373530,MolBiC,0.0,molbic,0.0,,0.0,1,https://idrblab.org/MolBiC/,200,,,,2025-01-01,"College of Pharmaceutical Sciences, The Second Affiliated Hospital, Zhejiang University School of Medicine, State Key Laboratory of Advanced Drug Delivery and Release Systems, Zhejiang University, Hangzhou 310058, China.","Chen Z, Fu T, Ge Y, Han L, Liu S, Mou M, Ni F, Sun X, Yang M, Yu X, Zhang Y, Zhou Y, Zhu F","181201*194232101, 2018QNA7023, 2020C03010, 2022YFC3400501, 82373790, LR21H300001","Alibaba Cloud, Alibaba-Zhejiang University Joint Research Center of Future Digital Healthcare, Double Top-Class University, Fundamental Research Funds for Central Universities, Key R&D Program of Zhejiang, Leading Talent of the 'Ten Thousand Plan' National High-Level Talents Special Support Plan of China, National Key R&D Program of China, National Natural Science Foundations of China, Natural Science Foundation of Zhejiang Province, The Information Technology Center of Zhejiang University, Westlake Laboratory (Westlake Lab of Life Sciences and Biomedicine)",1.0,"Andorra, China",molbic,ok,MolBiC: the cell-based landscape illustrating molecular bioactivities.
TITLE_CAPITALIZED,39373542,PhageDive,0.0,,0.0,phagedive,0.0,1,https://phagedive.dsmz.de,200,,,,2025-01-01,"Leibniz Institute DSMZ-German Collection of Microorganisms and Cell Cultures GmbH, 38124 Braunschweig, Germany.","Bunk B, Dudek CA, Ebeling C, Koblitz J, Overmann J, Reimer LC, Rolland C, Sardà Carbasse J, Schober I, Wittmann J","OV 20/29-1, SPP 2330, WI 5350/1-1",Deutsche Forschungsgemeinschaft,5.0,"Andorra, Germany",phagedive,ok,PhageDive: the comprehensive strain database of prokaryotic viral diversity.
TITLE_CAPITALIZED,38980370,RepurposeDrugs,0.0,,0.0,repurposedrugs,0.0,1,https://repurposedrugs.org/,200,,,,2024-05-01,"Institute for Molecular Medicine Finland (FIMM), HiLIFE, University of Helsinki, Finland.","Aittokallio T, Ianevski A, Kushnir A, Miihkinen M, Nader K, Tanoli Z, Xhaard H","101057442, 2020026, 340141, 344698, 345803, 351507, Academy of Finland","Academy of Finland, Cancer Society of Finland, European Union's Horizon Europe Research & Innovation, European Union’s Horizon Europe Research &amp; Innovation, Norwegian Health Authority South-East, REMEDi4ALL, Sigrid Jusélius Foundation",6.0,Finland,repurposedrugs,ok,RepurposeDrugs: an interactive web-portal and predictive platform for repurposing mono- and combination therapies.
"PIPE_CLEANED,TITLE_CAPITALIZED",35556129,sRNAbench,0.0,,0.0,srnabench | srnatoolbox,0.0,1,https://arn.ugr.es/srnatoolbox/,200,,,,2022-07-01,"Chair for Clinical Bioinformatics, Saarland University, 66123 Saarbrücken, Germany.","Aparicio-Puerta E, Carmona-Saez P, Fromm B, García-Moreno A, Giannoukakos S, Gómez-Martín C, Hackenberg M, Keller A, Marchal JA, Medina JM, Pegtel M, Scheepbouwer C","20_SG_BF, 765492, AGL2017-88702-C2-2-R, CCA2021-9-77","European Union, Spanish Government, Stichting Cancer Center Amsterdam, TKI-Health Holland, Tromsøforskningsstiftelse",50.0,Germany,srnabench | srnatoolbox,ok,sRNAbench and sRNAtoolbox 2022 update: accurate miRNA and sncRNA profiling for model and non-model organisms.
TITLE_CAPITALIZED,39095083,NMDtxDB,0.0,,0.0,nmdtxdb,0.0,1,https://shiny.dieterichlab.org/app/NMDtxDB,200,,,,2024-09-16,"Section of Bioinformatics and Systems Cardiology, Department of Internal Medicine III and Klaus Tschira Institute for Integrative Computational Cardiology, Heidelberg University Hospital, 69120 Heidelberg, Germany.","Boehm V, Britto-Borges T, Dieterich C, Gehring NH","407493903, 423957469, DI 1501/12-1, GE 2014/10-1","DFG Research Infrastructure West German Genome Center, DFG grant, Next-Generation Sequencing Competence Network",6.0,"Andorra, Germany",nmdtxdb,ok,NMDtxDB: data-driven identification and annotation of human NMD target transcripts.
TITLE_CAPITALIZED,37260077,ARMADiLLO,0.0,,0.0,armadillo,0.0,1,https://armadillo.dhvi.duke.edu,200,,,,2023-07-01,"Duke Human Vaccine Institute, Duke University Medical Center; Durham, NC27710, USA.","Haynes BF, Martin Beem JS, Venkatayogi S, Wiehe K","P01 AI131251, UM1 AI144371, UM1AI144371]","Helmholtz Centre for Infection Research, NIAID NIH HHS, National Institutes of Health",17.0,United States,armadillo,ok,ARMADiLLO: a web server for analyzing antibody mutation probabilities.
TITLE_CAPITALIZED,38587201,MetaboAnalyst,0.0,,0.0,metaboanalyst,0.0,1,https://www.metaboanalyst.ca,200,,,,2024-07-01,"Institute of Parasitology, McGill University,Sainte-Anne-de-Bellevue, Quebec, Canada.","Hui F, Li S, Lu Y, MacDonald PE, Pang Z, Spigelman AF, Viau C, Wishart DS, Xia J, Xu L, Zhou G",U01 CA235493,"CFI, CIHR, Canadian Institutes of Health Research, Diabetes Canada, Genome Canada, Juvenile Diabetes Research Foundation, NCI NIH HHS, Natural Sciences and Engineering Research Council of Canada, US National Institutes of Health",786.0,Canada,metaboanalyst,ok,"MetaboAnalyst 6.0: towards a unified platform for metabolomics data processing, analysis and interpretation."
CAPITALIZED,38587202,FEVER,0.0,fever,0.0,,0.0,1,https://fever.sk8.inrae.fr/,200,,,,2024-07-01,"INRAE, LPGP, Rennes, France.","Hervas-Sotomayor F, Le Cam A, Montfort J, Murat F",ANR-23-CE13-0008,ANR,,France,fever,ok,FEVER: an interactive web-based resource for evolutionary transcriptomics across fishes.
TITLE_CAPITALIZED,38587206,RNAhugs,0.0,,0.0,rnahugs,0.0,1,https://rnahugs.cs.put.poznan.pl/,200,,,,2024-07-01,"Institute of Computing Science and European Centre for Bioinformatics and Genomics, Poznan University of Technology, Piotrowo 2, 60-965 Poznan, Poland.","Antczak M, Swiercz M, Szachniuk M, Wozny F, Zurkowski M",,Institute of Bioorganic Chemistry,2.0,"Andorra, Poland",rnahugs,ok,RNAhugs web server for customized 3D RNA structure alignment.
TITLE_CAPITALIZED,37178209,SmartWoodID,0.0,,0.0,smartwoodid,0.0,1,https://hdl.handle.net/20.500.12624/SmartWoodID_first_edition,200,,,,2023-05-01,"Service of Wood Biology, Royal Museum for Central Africa, Leuvensesteenweg 13, Tervuren 3080, Belgium.","Beeckman H, Bourland N, De Blaere R, De Mil T, Deklerck V, Hubau W, Lievens K, Van Acker J, Van Hassel D, Van den Bulcke J, Verwaeren J","B2/202/P2 BOFSTG2018000701, BOFSTG2018000701","Belgian Science Policy Office, Special Research Fund through the BOF",4.0,Belgium,smartwoodid,ok,SmartWoodID-an image collection of large end-grain surfaces to support wood identification systems.
TITLE_CAPITALIZED,36178800,GroovDB,0.0,,0.0,groovdb,0.0,1,https://groov.bio,200,,,,2022-09-30,"Department of Molecular Biosciences, University of Texas at Austin, Austin, Texas 78712, United States.","Diaz DJ, Ellington AD, Love JD, d'Oelsnitz S","5R01EB026533-04, 70NANB21H100, F-1654, FA9550-14-1-0089, R01 EB026533","NIBIB NIH HHS, National Institute of Standards and Technology, U.S. Department of Defense, U.S. Department of Health and Human Services, Welch Foundation",18.0,United States,groovdb,ok,GroovDB: A Database of Ligand-Inducible Transcription Factors.
"CAPITALIZED,TITLE_CAPITALIZED",37522378,BioLiP,0.0,biolip,0.0,biolip2,0.0,1,https://zhanggroup.org/BioLiP,200,,,,2024-01-01,"Department of Computational Medicine and Bioinformatics, University of Michigan, Ann Arbor, MI 48109, USA.","Freddolino L, Zhang C, Zhang X, Zhang Y","AI134678, DBI2030790, GM136422, IIS1901191, MTM2025426, R01 AI134678, S10 OD026825, S10OD026825","NIAID NIH HHS, NIGMS NIH HHS, NIH HHS, National Institute of Allergy and Infectious Diseases, National Institute of General Medical Sciences, National Institutes of Health, National Science Foundation",67.0,"Andorra, United States",biolip,ok,BioLiP2: an updated structure database for biologically relevant ligand-protein interactions.
TITLE_CAPITALIZED,35474383,KmerKeys,0.0,,0.0,kmerkeys,0.0,1,https://kmerkeys.dgi-stanford.org,200,,,,2022-07-01,"Division of Oncology, Department of Medicine, Stanford University School of Medicine, Stanford, CA, 94305, USA.","Greer SU, Grimes SM, Ji HP, Lee H, Pavlichin DS, Weissman T","U01 HG010961, U01 HG010963, U01 HG010971, U01HG01096","Clayville Foundation, NHGRI NIH HHS, National Institutes of Health",4.0,United States,kmerkeys,ok,KmerKeys: a web resource for searching indexed genome assemblies and variants.
"CAPITALIZED,TITLE_CAPITALIZED",40160219,Qarles,0.0,qarles,0.0,,0.0,1,https://qarles.org,200,,,,2025-03-29,"Institute for Research in Biomedicine (IRB Barcelona), The Barcelona Institute for Science and Technology (BIST), 08028 Barcelona, Catalonia, Spain.",Pons C,,,,"Andorra, Spain",qarles,ok,Qarles: a web server for the quick characterization of large sets of genes.
CAPITALIZED,37112801,DRAVP,0.0,dravp,0.0,,0.0,1,http://dravp.cpu-bioinfor.org/,200,,,,2023-03-23,"School of Life Science and Technology, China Pharmaceutical University, 24 Tongjiaxiang, Nanjing 210009, China.","Lao X, Liu Y, Ma T, Sun X, Zheng H, Zhu Y","82073767, 82273834, PAPD2014-65","National Natural Science Foundation of China, Priority Academic Program Development of Jiangsu Higher Education Institutions",22.0,"Andorra, China",dravp,ok,DRAVP: A Comprehensive Database of Antiviral Peptides and Proteins.
TITLE_CAPITALIZED,35179566,Integrated Genome Browser,0.0,,0.0,integrated genome browser,0.0,1,https://bioviz.org,200,,,,2022-04-01,"Department of Bioinformatics and Genomics, University of North Carolina at Charlotte, Charlotte, NC 28223, USA.","Badzuh PP, Dias C, Freese NH, Kulkarni P, Kulkarni S, Loraine AE, Nikhare P, Patil R, Shanbhag S, Shetty C, Tambvekar P, Vallapureddy C, Vankayala N, Watharkar S, Weidenhammer R, Zahara N","R01 GM103463, R01GM103463, R35 GM139609, R35GM139609","NIGMS NIH HHS, United States National Institutes of Health",,"Andorra, United States",integrated genome browser,ok,Integrated Genome Browser App Store.
TITLE_CAPITALIZED,40045664,STExplore,0.0,,0.0,stexplore,0.0,1,http://120.77.47.2:3000/,200,,,,2025-03-05,"School of Computer Science, Northwestern Polytechnical University, No.1 Dongxiang Road, Xi'an, Shaanxi, 710129, China.","Jiao S, Liu J, Luo J, Peng J, Shang X, Wang T, Wang Y, Xie X","2022A1515010144, 2022KJXX-75, 2023M732860, 2024A1515010676, 62072376, 62076082, 62202380, 92370106, D5000230056, G2021KY05108","Basic and Applied Basic Research Foundation of Guangdong Province, China Postdoctoral Science Foundation, Fundamental Research Funds for the Central Universities, Innovation Capability Support Program of Shaanxi, National Natural Science Foundation of China",2.0,China,stexplore,ok,STExplore: An Integrated Online Platform for Comprehensive Analysis and Visualization of Spatial Transcriptomics Data.
TITLE_CAPITALIZED,37833838,MicroMiner,0.0,,0.0,microminer,0.0,1,https://proteins.plus/,200,,,,2023-09-01,"Universität Hamburg, ZBH - Center for Bioinformatics, Bundesstraße 43, 20146 Hamburg, Germany.","Rarey M, Sieg J","031B0405B, 031L0105",German Federal Ministry of Education and Research,4.0,Germany,microminer,ok,Searching similar local 3D micro-environments in protein structure databases with MicroMiner.
CAPITALIZED,35654801,CDCDB,0.0,cdcdb,0.0,,0.0,1,https://icc.ise.bgu.ac.il/medical_ai/CDCDB/,200,,,,2022-06-02,"Ben-Gurion University of the Negev, Department of Software and Information Systems Engineering, Beer-Sheva, 8410501, Israel. shtar@post.bgu.ac.il.","Azulay L, Nizri O, Rokach L, Shapira B, Shtar G",,,19.0,"Andorra, Benin, Israel",cdcdb,ok,CDCDB: A large and continuously updated drug combination database.
"CAPITALIZED,TITLE_CAPITALIZED",36474016,pQSAR,0.0,pqsar,0.0,pepqsar,0.0,1,http://i.uestc.edu.cn/PQsarDB,200,,,,2022-12-06,"Center for Informational Biology, School of Life Science and Technology, University of Electronic Science and Technology of China (UESTC), No. 2006 Xiyuan Ave, West Hi-Tech Zone, Chengdu, 611731, China.","Huang J, Li J, Lin J, Shu J, Su J, Wang S, Wen L, Ye H, Zhou P, Zhou Y","22YJA760073, 23NSFSC0323, 62071099, ZYGX2021YGLH209","Humanities and Social Sciences Planning Project of the Ministry of Education, National Natural Science Foundation of China, Natural Science Foundation of Sichuan Province, the Medicine-Engineering Interdisciplinary Foundation of UESTC/SPPH",15.0,"Andorra, China",pqsar,ok,PepQSAR: a comprehensive data source and information platform for peptide quantitative structure-activity relationships.
"CAPITALIZED,TITLE_CAPITALIZED",36162726,ncFO,0.0,ncfo,0.0,,0.0,1,http://www.jianglab.cn/ncFO/,200,,,,2022-09-23,"Department of Biomedical Engineering, Nanjing University of Aeronautics and Astronautics, Nanjing 211106, China.","Chen J, Chen S, Huang Y, Jiang W, Wang L, Xing J, Zhou S, Zhou X","61872183, 62172213, 81972478",National Natural Science Foundation of China,6.0,"Andorra, China",ncfo,ok,ncFO: A Comprehensive Resource of Curated and Predicted ncRNAs Associated with Ferroptosis.
TITLE_CAPITALIZED,36162821,CohesinDB,0.0,,0.0,cohesindb,0.0,1,https://cohesindb.iqb.u-tokyo.ac.jp,200,,,,2023-01-01,"Institute for Quantitative Biosciences, The University of Tokyo, Bunkyo-ku, Tokyo, Yayoi 1-1-1, Japan.","Nakato R, Wang J",JP22gm6310012h0003,Japan Agency for Medical Research and Development,7.0,Japan,cohesindb,ok,"CohesinDB: a comprehensive database for decoding cohesin-related epigenomes, 3D genomes and transcriptomes in human cells."
CAPITALIZED,37850400,ARIC,0.0,aric,0.0,,0.0,1,https://precision.heart.org/duke-ninds,200,,,,2023-10-18,"American Heart Association, Dallas, TX (P.M., J.Z., V.M., J.L.H.).","Economou-Zavlanos N, Hall JL, Henao R, Hong C, Mallya P, Manchanda V, Pencina MJ, Schibler T, Stevens LM, Wojdyla DM, Zhao J","HHSN268201500001C, HHSN268201500001I, HHSN268201500003C, HHSN268201500003I, HHSN268201700001C, HHSN268201700001I, HHSN268201700002C, HHSN268201700002I, HHSN268201700003C, HHSN268201700003I, HHSN268201700004C, HHSN268201700004I, HHSN268201700005C, HHSN268201700005I, N01 HC025195, N01 HC095159, N01 HC095160, N01 HC095161, N01 HC095162, N01 HC095163, N01 HC095164, N01 HC095165, N01 HC095166, N01 HC095167, N01 HC095168, N01 HC095169, P30 DK063491, R01 HL136666, R33 NS120246, R61 NS120246, U01 NS041588, UL1 TR000040, UL1 TR001079, UL1 TR001420, UL1 TR001881","NCATS NIH HHS, NHLBI NIH HHS, NIDDK NIH HHS, NINDS NIH HHS",2.0,,aric,ok,"Facilitating Harmonization of Variables in Framingham, MESA, ARIC, and REGARDS Studies Through a Metadata Repository."
TITLE_CAPITALIZED,35523906,PlantMWpIDB,0.0,,0.0,plantmwpidb,0.0,1,https://plantmwpidb.com/,200,,,,2022-05-06,"Natural and Medical Sciences Research Center, University of Nizwa, Nizwa, 616, Oman. nostoc.tapan@gmail.com.","Anwar W, Choi GS, Kamran MS, Mohanta TK, Omar M",,,3.0,"Andorra, Comoros, Oman",plantmwpidb,ok,PlantMWpIDB: a database for the molecular weight and isoelectric points of the plant proteomes.
"CAPITALIZED,TITLE_CAPITALIZED",39423319,BioTRY,0.0,biotry,0.0,,0.0,1,http://www.synbiohealth.cn/biotry,200,,,,2024-10-18,"Department of Chemical and Biomolecular Engineering, School of Life Science and Technology, Wuhan Polytechnic University, Wuhan 430023, China.","Ding S, Hu QN, Liu Z, Tian Y, Yang L, Yuan L, Zhang D",TSBICIP-KJGG-010,Major scientific and technological research project of Tianjin,1.0,"Andorra, China",biotry,ok,"BioTRY: A Comprehensive Knowledge Base for Titer, Rate, and Yield of Biosynthesis."
"CAPITALIZED,TITLE_CAPITALIZED",39423320,SMCVdb,0.0,smcvdb,0.0,,0.0,1,http://smcvdb.rcb.ac.in:4321/,200,,,,2024-10-01,"Regional Centre for Biotechnology, NCR Biotech Science Cluster, 3rd Milestone, Faridabad-Gurgaon Expressway, Faridabad 121001, India.","Nair DT, Pandey AD, Sharma A, Sharma G, Vrati S","BT/MED/32/11/2019 BT/PR40139/BTIS/137/19/2021, JCB/2021/000015","Department of Biotechnology, India, Ministry of Science &amp; Technology, Ministry of Science and Technology, Science &amp; Engineering Research Board",,India,smcvdb,ok,SMCVdb: a database of experimental cellular toxicity information for drug candidate molecules.
TITLE_CAPITALIZED,37145977,MycotoxinDB,0.0,,0.0,mycotoxindb,0.0,1,http://www.mycotoxin-db.com/,200,,,,2023-05-05,"State Key Laboratory of Food Science and Technology, School of Food Science and Technology, National Engineering Research Center for Functional Food, Synergetic Innovation Center of Food Safety and Quality Control, Jiangnan University, Wuxi, Jiangsu 214122, P. R. China.","Cui J, Ji J, Sun X, Ye J, Zhang D, Zheng Y",,,4.0,"Andorra, China",mycotoxindb,ok,MycotoxinDB: A Data-Driven Platform for Investigating Masked Forms of Mycotoxins.
TITLE_CAPITALIZED,37555633,COVIDpro,0.0,,0.0,covidpro,0.0,1,https://www.guomics.com/covidPro/,200,,,,2023-08-09,"Fudan University, 220 Handan Road, Shanghai 200433, China.","Chen Y, Guo T, Luna A, Sander C, Tan T, Zhang F","20190101A04, 2021YFA1301601, 2021YFA1301602, 2021YFA1301603, 21904107, 81972492, LR19C050001, NIGMS -P41 GM103504, P41 GM103504","Hangzhou Agriculture and Society Advancement Program, NIGMS NIH HHS, National Institute of General Medical Sciences, National Key Research and Development Program of China, National Natural Science Foundation of China, Natural Science Foundation of Zhejiang Province",8.0,China,covidpro,ok,COVIDpro: Database for Mining Protein Dysregulation in Patients with COVID-19.
TITLE_CAPITALIZED,40471992,KinaseFusionDB,0.0,,0.0,kinasefusiondb,0.0,1,https://compbio.uth.edu/KinaseFusionDB,200,,,,2025-05-01,"Department of Bioinformatics and Systems Medicine, McWilliams School of Biomedical Informatics, The University of Texas Health Science Center at Houston, 7000 Fannin St., Houston, TX 77030, United States.","Adegunlehin A, Aguilar L, Chen Z, Kim P, Kumar H, Trowbridge L",R35GM138184,NIH HHS,,"Andorra, United States",kinasefusiondb,ok,KinaseFusionDB: an integrative knowledge of kinase fusion proteins in multi-scales.
CAPITALIZED,36130266,HTCA,0.0,htca,0.0,,0.0,1,http://www.htcatlas.org,200,,,,2023-01-01,"Institute of Environmental Medicine, Karolinska Institutet, Solna 17165, Sweden.","Chen Q, Li W, Li X, Liao Z, Pan L, Shan S, Shi H, Tremmel R, Zhang X","8210100902, C24401073, ZR2021MH393","Karolinska Institute Network Medicine Global Alliance Collaborative, National Natural Science Foundation of China, Nature Science Foundation of Shandong Province",22.0,Sweden,htca,ok,HTCA: a database with an in-depth characterization of the single-cell human transcriptome.
CAPITALIZED,35818996,OMIC,0.0,omic,0.0,,0.0,1,http://www.healthinformaticslab.org/supp/resources.php,200,,,,2022-06-01,"College of Computer Science and Technology, Jilin University, Changchun, Jilin 130012, P. R. China.","Duan M, Fan Y, Huang L, Liu S, Ren Y, Wang Q, Zhou F","20180622002JC, 20210509055RQ, 62072212, JJKH20200328KJ, JLU, U19A2061","Fundamental Research Funds for the Central Universities, Jilin Provincial Key Laboratory of Big Data Intelligent Computing, National Natural Science Foundation of China, Science and Technology Project of Education Department of Jilin Province, Senior and Junior Technological Innovation Team",,"Andorra, China",omic,ok,Transforming OMIC features for classification using siamese convolutional networks.
