original_record_num,record_index,database_name,long_database_name,pmids,found_urls,url_source,match_quality,notes
3910,1593,,database of underwater radiated noise from small vessels in the coastal area,39966414,https://www.lr.org/en/knowledge/press-room/press-listing/press-release/lr-announces-new-underwater-noise-notation/|https://www.navcen.uscg.gov/sites/default/files/pdf/AIS/SOLAS.V.19.2.1-5.pdf|https://unctadstat.unctad.org/datacentre/dataviewer/US.MerchantFleet|https://ror.org/02mw21745|https://hearmyship.fer.hr/|https://ror.org/00mv6sv71|https://ror.org/02f009v59,fulltext,HIGH,Found in PMCID PMC11836452
3911,1594,,musculoskeletal organs-on-chips,38491868,NOT_FOUND,not_available,,No URLs found in fulltext
3912,1595,,allen brain atlas,37394145,NOT_FOUND,not_available,,No URLs found in fulltext
3913,1596,,visible light bioluminescence imaging platform for animal cell imaging,35821461,NOT_FOUND,not_available,,No URLs found in fulltext
3914,1597,,biomodified lignin platform,37050308,https://www.webofscience.com/wos/woscc/basic-search|https://www.scopus.com/search/form.uri?display=basic#basic|http://www.patentamt.at/|https://ec.europa.eu/info/strategy/priorities-2019-2024/european-green-deal_en,fulltext,LOW,Found in PMCID PMC10096731
3915,1598,,ai-driven,39458764,http://www.yapcwsoft.com/dd/padeldescriptor/|https://git.code.tecnalia.com/aritz.martinez/co2-polycarbonates,fulltext,LOW,Found in PMCID PMC11511479
3916,1599,,biological control agent isolated,36378587,NOT_FOUND,not_available,,No URLs found in fulltext
3917,1600,,solar evaporators for saline water,40114309,NOT_FOUND,not_available,,No URLs found in fulltext
3918,1601,,biosensors integration in blood-brain barrier-on-a-chip,35559649,NOT_FOUND,not_available,,No URLs found in fulltext
3919,1602,,tandem cytometry platform for single-cell analysis of protein and metabolites,40130787,NOT_FOUND,not_available,,No URLs found in fulltext
3920,1603,,topdownapp | an open,37787899,NOT_FOUND,not_available,,No URLs found in fulltext
3921,1604,,multifaceted applications of seaweed and its derived compounds in biomedicine and nutraceuticals,39655722,NOT_FOUND,not_available,,No URLs found in fulltext
3922,1605,,critical review on artificial intelligence-based microplastics imaging technology,36673905,NOT_FOUND,not_available,,No URLs found in fulltext
3923,1606,,fluorescent enzyme cascade detects low abundance protein modifications suitable for the assembly of functionally annotated modificatome databases,35920326,https://plus.ac.at/xray/repository/fluorescent-enzyme-cascade,fulltext,HIGH,Found in PMCID PMC9805100
3924,1607,,recruitnet,36428233,NOT_FOUND,not_available,,No URLs found in fulltext
3925,1608,,database for plant transcription factor binding sites,36264496,NOT_FOUND,not_available,,No URLs found in fulltext
3926,1609,mace,an open access database of electron impact mass spectra of natural products,39574222,NOT_FOUND,not_available,,No URLs found in fulltext
3927,1610,,nanopore/illumina hybrid whole-genome sequence resource of,36510424,NOT_FOUND,not_available,,No URLs found in fulltext
3928,1611,,specific protein modification enabled by cyclopropenone reagents,35658467,https://pubs.acs.org/doi/10.1021/jacs.2c02185|https://inkscape.org|https://www.chemaxon.com|https://clinicaltrials.gov/ct2/show/NCT04659629,fulltext,LOW,Found in PMCID PMC9490850
3929,1612,,bsfbase | the comprehensive genomic resource for a natural recycler,37526240,NOT_FOUND,not_available,,No URLs found in fulltext
3930,1613,,formulae differences commence a database for interlaboratory studies of natural organic matter,37018345,NOT_FOUND,not_available,,No URLs found in fulltext
3931,1614,,develop targeted protein drug carriers,38804201,NOT_FOUND,not_available,,No URLs found in fulltext
3932,1615,,beyond earth,39590761,NOT_FOUND,not_available,,No URLs found in fulltext
3933,1616,,modular microfluidic organoid platform using lego-like bricks,38247306,https://www.eriks.info,fulltext,LOW,Found in PMCID PMC11481080
3934,1617,,dna damage response as an auxiliary indicator of senescence in cancer,40082352,NOT_FOUND,not_available,,No URLs found in fulltext
3935,1618,,micronano synergetic three-dimensional bioelectronics,38837178,NOT_FOUND,not_available,,No URLs found in fulltext
3936,1619,spsed,signal peptide secretion efficiency database,35118058,http://www.signalpeptide.com/|http://www.spsed.com/,fulltext,HIGH,Found in PMCID PMC8804277
3937,1620,,genome resources for four,36265142,NOT_FOUND,not_available,,No URLs found in fulltext
3938,1621,,molluscdb,39656671,NOT_FOUND,not_available,,No URLs found in fulltext
3939,1622,,utilizing large functional and population genomics resources for crispr/cas perturbation experiment design,36773138,NOT_FOUND,not_available,,No URLs found in fulltext
3940,1623,,multimodal mass spectrometry imaging in atlas building,40246671,https://www.stat.cmu.edu/~rnugent/PCMI2016/papers/DocCluster-Comparison.pdf|http://www.springer.com/series/7651|https://www.genengnews.com/resources/tutorials/advanced-method-for-high-resolution-spatial-proteomics/|https://www.nature.com/articles/nature03001|https://braininitiative.nih.gov/news-events/blog/nih-brain-initiative-cell-census-network-publishes-collection-papers-unveiling,fulltext,LOW,Found in PMCID PMC12169974
3941,1624,,target genes in mouse tissues,36232747,https://manticore.niehs.nih.gov/pavis2/|http://geneontology.org|https://meme-suite.org/meme/|https://www.mdpi.com/article/10.3390/ijms231911444/s1|http://great.stanford.edu/public/html/,fulltext,LOW,Found in PMCID PMC9570117
3942,1625,,superband,40328768,https://ror.org/0064kty71|https://ror.org/02txfnf15,fulltext,LOW,Found in PMCID PMC12056090
3943,1626,,yeast intracellular state during bioprocesses,35069506,https://www.addgene.org|https://dna.macrogen-europe.com|https://www.frontiersin.org/articles/10.3389/fmicb.2021.802169/full#supplementary-material,fulltext,LOW,Found in PMCID PMC8776715
3944,1627,tecrr,,39444035,https://ror.org/01sf06y89|https://ror.org/03ayjn504|https://openreview.net/forum?id=idpCdOWtqXd60|https://ieeexplore.ieee.org/document/8639211,fulltext,MEDIUM,Found in PMCID PMC11515610
3945,1628,mpod,,34954899,http://medicinalplants.ynau.edu.cn/,fulltext,MEDIUM,Found in PMCID PMC9055808
3946,1629,,global database of pitted cones on mars for research on martian volcanism,39198432,https://murray-lab.caltech.edu/CTX/|https://ror.org/0030zas98,fulltext,LOW,Found in PMCID PMC11358515
3947,1630,,global atlas of methane metabolism marker genes in soil,38739716,NOT_FOUND,not_available,,No URLs found in fulltext
3948,1631,,freestanding metal-organic frameworks and their derivatives,35446541,NOT_FOUND,not_available,,No URLs found in fulltext
3949,1632,,data precision marketing approach under iot cloud platform information mining,35069719,NOT_FOUND,not_available,,No URLs found in fulltext
3950,1633,,perspectives on microbial electron transfer networks for environmental biotechnology,35495710,NOT_FOUND,not_available,,No URLs found in fulltext
3951,1634,lsd,,37789481,https://ngdc.cncb.ac.cn/lsd/,fulltext,HIGH,Found in PMCID PMC10515038
3952,1635,,circgpa | circrna functional annotation based on probability-generating functions,36167495,https://ida.fel.cvut.cz/~rysavy/circgpa/|https://academic.oup.com/bib/advance-article-pdf/doi/10.1093/bib/bbab286/39715891/bbab286.pdf,fulltext,HIGH,Found in PMCID PMC9513885
3953,1636,,association of biomolecular resource facilities proteome informatics research group study on metaproteomics,37969874,NOT_FOUND,not_available,,No URLs found in fulltext
3955,1637,,ticksialofam,36555254,https://spdbv.unil.ch/|https://www.cgl.ucsf.edu/chimerax/download.html|http://ekhidna2.biocenter.helsinki.fi/dali/README.v5.html|https://ftp.expasy.org/databases/prosite/|http://hpc.nih.gov|https://www.mdpi.com/article/10.3390/ijms232415613/s1,fulltext,LOW,Found in PMCID PMC9779611
3956,1638,,macrocycle-assisted platform approach to protein cross-linking via chemically inactive residues,39968831,NOT_FOUND,not_available,,No URLs found in fulltext
3957,1639,,synthetic data resource and benchmarks for time cell analysis and detection algorithms,36823166,https://in.mathworks.com/help/stats/fitglm.html|https://in.mathworks.com/help/images/ref/graythresh.html|https://openreview.net/forum?id=bNL5VlTfe3p,fulltext,LOW,Found in PMCID PMC10027052
3958,1640,,chromosome-level reference genomes for two strains of caenorhabditis briggsae,35348662,http://www.gbe.oxfordjournals.org/|http://arxiv.org/abs/1303.3997|https://samtools.github.io/bcftools/call-m.pdf,fulltext,LOW,Found in PMCID PMC9011032
3959,1641,,gene co-expression network tools and databases for crop improvement,35807577,https://horvath.genetics.ucla.edu/html/CoexpressionNetwork/Rpackages/WGCNA/|http://bioinformatics.psb.ugent.be/webtools/coexpr/|https://cemitool.sysbio.tools/|http://cox-path-db.kazusa.or.jp/tomato/|http://bioinformatics.cau.edu.cn/MCENet/|http://vtcdb.adelaide.edu.au/Home.aspx|http://bioinformatics.cau.edu.cn/AppleMDO/|http://bioinformatics.cau.edu.cn/bamboo/|https://brassica.biodb.org/|http://planex.plantgenomicslab.org/|https://conekt.sbs.ntu.edu.sg/|http://structuralbiology.cau.edu.cn/sorghum/index.html|http://expression.ic4r.org/co-search|https://plantstress-pereira.uark.edu/RECoN/|https://ricefrend.dna.affrc.go.jp/|https://milton.cshl.edu/CoCoCoNet/|http://www.bio.fsu.edu/mcginnislab/mcn/main_page.php|https://github.molgen.mpg.de/proost/LSTrAP|https://plantnexus.ohio.edu/|https://bioinformatics.psb.ugent.be/cornet|https://rytenlab.com/coexp|https://www.bio.fsu.edu/mcginnislab/mcn/main_page.php|https://atted.jp/|http://teacon.wchoda.com/,fulltext,HIGH,Found in PMCID PMC9269215
3960,1642,,toolkit for engineering proteins in living cells,36135325,NOT_FOUND,not_available,,No URLs found in fulltext
3961,1643,,current development of data resources and bioinformatics tools for anticoronavirus peptide,38265399,NOT_FOUND,not_available,,No URLs found in fulltext
3962,1644,,korean network of microbial culture collections,39445132,https://www.wdcm.org|https://wi.knaw.nl|https://www.wfcc.info|https://usccn.org|http://www.ukncc.co.uk|https://www.jsmrs.jp|https://ccinfo.wdcm.org|https://www.atcc.org/resources/culture-guides/bacteriology-culture-guide|https://www.microbiotavault.org,fulltext,LOW,Found in PMCID PMC11494697
3963,1645,,toolbox for fine-tuned gene expression,39068339,NOT_FOUND,not_available,,No URLs found in fulltext
3964,1646,,merit-plus,38199998,https://metacpan.org/pod/PDL::Image2D|http://www.gdal.org/|https://data.msdlive.org/records/154gm-kvq48|https://landweb.modaps.eosdis.nasa.gov/QA_WWW/forPage/user_guide/DEM.pdf|https://www.openstreetmap.org,fulltext,LOW,Found in PMCID PMC10781961
3965,1647,,biomedical data repository concepts and management principles,38871749,NOT_FOUND,not_available,,No URLs found in fulltext
3966,1648,,iconic mexican fungal resource,37298890,https://sdgs.un.org/gsdr/gsdr2023,fulltext,LOW,Found in PMCID PMC10254540
3967,1649,,ancient yi script handwriting sample repository,39477968,https://ror.org/01kj4z117|https://ror.org/012tb2g32|https://ror.org/04vgbd477,fulltext,LOW,Found in PMCID PMC11526026
3968,1650,,arecaceaemdb,36217556,http://arecaceae&#x02010;gdb.com,fulltext,LOW,Found in PMCID PMC9829389
3969,1651,,advanced methods for natural products discovery,37233502,https://gnps.ucsd.edu/ProteoSAFe/static/gnps-theoretical.jp|https://mo.princeton.edu/MetEx/|http://ms.biomed.cas.cz/cyclobranch/|http://www.massbank.jp|https://np-mrd.org|http://splash.fiehnlab.ucdavis.edu/|https://pubs.rsc.org/marinlit/|https://bio.informatik.uni-jena.de/sirius/|https://massive.ucsd.edu/|https://www.ocean4biotech.eu/|http://massbank.eu/MassBank/|https://www.cmnpd.org|https://dtp.cancer.gov|https://ccms-ucsd.github.io/GNPSDocumentation/isgnpsright/|https://www.mzcloud.org/|https://msdk.github.io/|http://sistematx.ufpb.br|https://gnps.ucsd.edu/ProteoSAFe/libraries.jsp|http://mona.fiehnlab.ucdavis.edu/|https://proteosafe-extensions.ucsd.edu/masst/,fulltext,LOW,Found in PMCID PMC10222211
3970,1652,,plant public rna-seq database,35218297,http://ipf.sustech.edu.cn/pub/plantrna/|https://conekt.sbs.ntu.edu.sg/,fulltext,HIGH,Found in PMCID PMC9055819
3971,1653,cpbd,citrus pan-genome to breeding database,36004795,NOT_FOUND,not_available,,No URLs found in fulltext
3972,1654,,global availability of plant dna barcodes,40018971,NOT_FOUND,not_available,,No URLs found in fulltext
3973,1655,,toolbox for assessing neuronal network reconstruction,38790353,NOT_FOUND,not_available,,No URLs found in fulltext
3974,1656,,causal agent of camellia flower blight,36513026,NOT_FOUND,not_available,,No URLs found in fulltext
3975,1657,,functional allele validation by gene editing to leverage the wealth of genetic resources for crop improvement,35743007,https://wheat.pw.usda.gov/GG3/|http://qtaro.abr.affrc.go.jp/|https://www.gramene.org|https://maizegdb.org/,fulltext,LOW,Found in PMCID PMC9223900
3976,1658,,predicting lncrna-protein interactions by heterogenous network embedding,35186016,http://arxiv.org/abs/1709.05584|https://ojs.aaai.org/index.php/AAAI/article/view/10179|http://arxiv.org/abs/1710,fulltext,LOW,Found in PMCID PMC8854746
3977,1659,,ferritin vaccine platform for animal and zoonotic viruses,39460279,https://www.woah.org/en/what-we-do/animal-health-and-welfare/animal-diseases/,fulltext,LOW,Found in PMCID PMC11511493
3978,1660,,genome atlas of genetic variants and their pathological effects in cancer,40134047,https://www.csuligroup.com/3DGAtlas/home|http://driverdb.tms.cmu.edu.tw/download|https://mitelmandatabase.isb&#x02010;cgc.org|https://tumorfusions.org/|https://ccg.epfl.ch/snp2tfbs/|https://www.kobic.re.kr/chimerdb/chimerpub|https://mitelmandatabase.isb&#x02010;cgc.org/|https://cancer.sanger.ac.uk/cosmic,fulltext,HIGH,Found in PMCID PMC12097094
3979,1661,,fishsct,36971993,NOT_FOUND,not_available,,No URLs found in fulltext
3980,1662,,covid-19 data exchange platform of the german university medicine,35612174,NOT_FOUND,not_available,,No URLs found in fulltext
3981,1663,pscidb,plant stem cell informatics database,38217287,http://www.plantstemcelldb.org.cn,fulltext,HIGH,Found in PMCID PMC11121164
3982,1664,,field of optical immunosensors focusing on a label-free | white light reflectance spectroscopy-based immunosensing platform,35890791,https://publications.jrc.ec.europa.eu/repository/handle/JRC120199,fulltext,LOW,Found in PMCID PMC9325313
3983,1665,,first complete genome resource,36415136,NOT_FOUND,not_available,,No URLs found in fulltext
3984,1666,,review on human action recognition in smart living,37300008,NOT_FOUND,not_available,,No URLs found in fulltext
3985,1667,bjuir,a multi-omics database with various tools for accelerating functional genomics research in brassica juncea,38676307,https://yanglab.hzau.edu.cn/BjuIR/download|https://yanglab.hzau.edu.cn/BjuIR,fulltext,HIGH,Found in PMCID PMC11369734
3986,1668,,expression of concern | disgenet | interaction database,39888724,NOT_FOUND,not_available,,No URLs found in fulltext
3987,1669,maf,,40036254,https://plos.org/protocols?utm_medium=editorial-email&#x00026;utm_source=authorletters&#x00026;utm_campaign=protocols|https://pacev2.apexcovantage.com/|https://journals.plos.org/plosone/s/file?id=ba62/PLOSOne_formatting_sample_title_authors_affiliations.pdf|http://vcipl-okstate.org/pbvs/bench/|https://journals.plos.org/plosone/s/file?id=wjVg/PLOSOne_formatting_sample_main_body.pdf|https://journals.plos.org/plosone/s/submission-guidelines#loc-laboratory-protocols|https://www.editorialmanager.com/pone/|https://www.ino.ca/en/video-analytics-datase-t/,fulltext,MEDIUM,Found in PMCID PMC11878920
3988,1670,,fishsed,37758906,NOT_FOUND,not_available,,No URLs found in fulltext
3989,1671,,bio-inorganic chemistry,36005821,NOT_FOUND,not_available,,No URLs found in fulltext
3991,1672,ppiseq,,39823405,https://www.niaid.nih.gov/|https://horizondiscovery.com/en/gene-modulation/overexpression/cdna-and-orfs/products/horfeome-v8-1-collection,fulltext,MEDIUM,Found in PMCID PMC11741623
3992,1673,,map disease relationships challenges classical disease views,38840452,https://www.openai.com,fulltext,LOW,Found in PMCID PMC11321629
3993,1674,,field collection of indigenous grapevines,36235429,https://www.vivc.de/index.php?r=cultivarname%2Findex|https://www.oiv.int/public/medias/2274/code-2e-edition-finale.pdf|https://www.mdpi.com/2223-7747/11/19/2563/s1|https://www.comunidad.madrid/servicios/medio-rural/coleccion-variedades-vid,fulltext,LOW,Found in PMCID PMC9570891
3994,1675,,sclpred-ecl,38791479,http://www.ucd.ie/itservices/ourservices/researchit/|http://distilldeep.ucd.ie/SCL8/,fulltext,LOW,Found in PMCID PMC11121631
