id,url,entity_long,entity_short,domain,is_live,status_code,total_score,base_score,title_bonus,likelihood,indicators_found,response_time_ms,error_message,meta_redirects,final_url,wayback_used,wayback_url,wayback_snapshot_date
37427797,https://tarpid.nitrkl.ac.in/tarpid_db/,,tarpid,tarpid.nitrkl.ac.in,True,,24,19,5,CRITICAL,Content: gene; Content: sequence; Content: archive; Content: resource; Content: search; Content: query; Content: download; Title: data; Title: database; ★ TITLE BONUS: 'database' in page title,,"Error: HTTPSConnectionPool(host='tarpid.nitrkl.ac.in', port=443): Max retries exceeded with url: /tarpid_db",0,https://tarpid.nitrkl.ac.in/tarpid_db/,True,http://web.archive.org/web/20240811083030/https://tarpid.nitrkl.ac.in/tarpid_db/,2024-08-11
36624664,http://bidd.group/NPASS,,npass,bidd.group,True,200.0,42,37,5,CRITICAL,Content: NCBI; Content: NIH; Content: gene; Content: protein; Content: molecular; Content: biological; Content: tool; Content: search; Content: query; Content: browse; Content: download; Content: submit; Title: data; Title: database; ★ TITLE BONUS: 'database' in page title,14729.49,,0,https://bidd.group/NPASS/,False,,
34986600,https://onquadro.cs.put.poznan.pl/,,onquadro,onquadro.cs.put.poznan.pl,True,200.0,0,0,0,VERY LOW,,285.71,,0,https://onquadro.cs.put.poznan.pl/,False,,
37902900,https://mpds.neist.res.in:8086/,molecular property diagnostic suite compound library,mpds-cl,mpds.neist.res.in:8086,True,,17,17,0,CRITICAL,Content: archive; Content: resource; Content: tool; Content: search; Content: query; Content: browse; Content: download; Content: data; Content: server,,"Error: HTTPSConnectionPool(host='mpds.neist.res.in', port=8086): Max retries exceeded with url: / (Caused b",0,https://mpds.neist.res.in:8086/,True,http://web.archive.org/web/20250806142811/https://mpds.neist.res.in:8086/,2025-08-06
40164028,http://45.248.163.59/bic/lsdb/,lsdvvac,lsdv,45.248.163.59,True,200.0,30,25,5,CRITICAL,Content: genome; Content: gene; Content: protein; Content: sequence; Content: mutation; Content: tool; Content: search; Content: browse; Title: data; Title: database; Content: server; ★ TITLE BONUS: 'database' in page title,508.38,,0,http://45.248.163.59/bic/lsdb/,False,,
35412635,https://www.wass-michaelislab.org/3dligandsite,3dligandsite,,www.wass-michaelislab.org,True,,9,9,0,MEDIUM,Content: archive; Content: resource; Content: download; Content: data; Content: server,,"Error: HTTPSConnectionPool(host='www.wass-michaelislab.org', port=443): Max retries exceeded with url: /3dl",0,https://www.wass-michaelislab.org/3dligandsite,True,http://web.archive.org/web/20230529114314/https://www.wass-michaelislab.org/3dligandsite/,2023-05-29
36346548,https://bioinfo-mml.sjtu.edu.cn/SecReT6/,secret6,,bioinfo-mml.sjtu.edu.cn,True,200.0,39,34,5,CRITICAL,Content: NCBI; Content: NIH; Content: bioinformatics; Content: gene; Content: protein; Content: resource; Content: tool; Content: search; Content: browse; Content: download; Content: submit; Title: data; Title: database; ★ TITLE BONUS: 'database' in page title,1943.56,,0,https://bioinfo-mml.sjtu.edu.cn/SecReT6/,False,,
37919434,https://scagecom.org,scdiffcom,,scagecom.org,True,200.0,8,8,0,MEDIUM,Content: resource; Content: tool; Content: query; Content: data,2720.5,,0,https://scagecom.org/,False,,
36477791,http://meth.liclab.net/CanMethdb/,canmethdb,,meth.liclab.net,True,200.0,26,26,0,CRITICAL,Content: genome; Content: gene; Content: expression; Content: resource; Content: tool; Content: search; Content: query; Content: browse; Content: download; Content: annotation; Content: data; Content: database,1731.83,,0,https://bio.liclab.net/CanMethdb/,False,,
38263521,https://cadd.nscc-tj.cn/deploy/optadmet/,optadmet,,cadd.nscc-tj.cn,True,,21,21,0,CRITICAL,Content: molecular; Content: archive; Content: resource; Content: platform; Content: search; Content: query; Content: browse; Content: download; Content: data; Content: database; Content: server,,"Error: HTTPSConnectionPool(host='cadd.nscc-tj.cn', port=443): Max retries exceeded with url: /deploy/optadm",0,https://cadd.nscc-tj.cn/deploy/optadmet/,True,http://web.archive.org/web/20250321231838/https://cadd.nscc-tj.cn/deploy/optadmet/,2025-03-21
34773623,http://biodb.swu.edu.cn/qprimerdb,qprimerdb,,biodb.swu.edu.cn,True,200.0,7,2,5,MEDIUM,Title: resource; ★ TITLE BONUS: 'resource' in page title,4234.13,,0,https://qprimerdb.biodb.org,False,,
37870437,https://m2or.chemsensim.fr/,,m2or,m2or.chemsensim.fr,True,200.0,35,35,0,CRITICAL,Content: UniProt; Content: gene; Content: protein; Content: sequence; Content: molecular; Content: variant; Content: resource; Content: search; Content: query; Content: download; Content: submit; Content: curated; Content: data; Content: database,269.74,,0,https://m2or.chemsensim.fr/,False,,
38345567,https://sysomics.com/SEPDB/,,sepdb,sysomics.com,True,,22,22,0,CRITICAL,Content: genome; Content: gene; Content: archive; Content: resource; Content: search; Content: query; Content: browse; Content: download; Content: submit; Content: data,,"Error: HTTPSConnectionPool(host='sysomics.com', port=443): Max retries exceeded with url: /SEPDB/ (Caused b",0,https://sysomics.com/SEPDB/,True,http://web.archive.org/web/20240523023725/https://sysomics.com/SEPDB/,2024-05-23
39934826,https://fluobase.siochemdb.com,fluobase,,fluobase.siochemdb.com,True,200.0,0,0,0,VERY LOW,,936.6,,0,https://fluobase.siochemdb.com/,False,,
38738624,https://idrblab.org/prosca/,,prosca,idrblab.org,True,200.0,5,5,0,MEDIUM,Title: protein; Title: platform,4704.68,,1,http://prosca.idrblab.cn/,False,,
37870433,https://ngdc.cncb.ac.cn/hall/index,,hall,ngdc.cncb.ac.cn,True,200.0,9,4,5,MEDIUM,Title: data; Title: database; Content: server; ★ TITLE BONUS: 'database' in page title,1132.79,,0,https://ngdc.cncb.ac.cn/hall/index,False,,
37870462,https://www.unitmp.org,unified,unitmp,www.unitmp.org,True,200.0,30,30,0,CRITICAL,Content: bioinformatics; Content: protein; Content: sequence; Content: molecular; Content: archive; Content: resource; Content: platform; Content: search; Content: query; Content: browse; Content: submit; Content: data; Content: database; Content: server,372.42,,0,https://www.unitmp.org/,False,,
36215029,http://bio-annotation.cn/gutMDisorder/,gutmdisorder,,bio-annotation.cn,True,,31,31,0,CRITICAL,Content: genomics; Content: bioinformatics; Content: repository; Content: archive; Content: resource; Content: tool; Content: search; Content: query; Content: browse; Content: download; Content: submit; Content: curated; Content: annotation; Content: data; Content: database,,Timeout (20s),0,http://bio-annotation.cn/gutMDisorder/,True,http://web.archive.org/web/20231129123610/http://bio-annotation.cn/gutMDisorder/,2023-11-29
37870454,https://compbio.uth.edu/FusionNeoAntigen,fusionneoantigen,,compbio.uth.edu,True,200.0,46,41,5,CRITICAL,Content: NCBI; Content: NIH; Content: gene; Content: protein; Content: sequence; Content: variant; Content: mutation; Title: resource; Content: search; Content: query; Content: browse; Content: download; Content: submit; Content: annotation; Content: data; ★ TITLE BONUS: 'resource' in page title,1149.02,,0,https://compbio.uth.edu/FusionNeoAntigen/,False,,
37870478,https://ngdc.cncb.ac.cn/targetgene/,targetgene,,ngdc.cncb.ac.cn,True,200.0,12,7,5,HIGH,Title: gene; Title: data; Title: database; Content: server; ★ TITLE BONUS: 'database' in page title,259.15,,0,https://ngdc.cncb.ac.cn/targetgene/,False,,
37870452,https://ngdc.cncb.ac.cn/hervd/,hervd atlas,,ngdc.cncb.ac.cn,True,200.0,12,12,0,HIGH,Content: search; Content: query; Content: browse; Content: download; Content: curated; Content: data,1394.06,,0,https://ngdc.cncb.ac.cn/hervd/,False,,
37149650,http://pmlabstack.pythonanywhere.com/DeepAR,,deepar,pmlabstack.pythonanywhere.com,True,200.0,8,8,0,MEDIUM,Content: search; Content: query; Content: submit; Content: data,292.58,,0,http://pmlabstack.pythonanywhere.com/DeepAR,False,,
37870473,https://compbio.uth.edu/FusionPDB,fusionpdb,,compbio.uth.edu,True,200.0,43,38,5,CRITICAL,Content: NCBI; Content: NIH; Content: gene; Title: protein; Content: sequence; Content: resource; Content: search; Content: query; Content: browse; Content: download; Content: submit; Content: curated; Title: annotation; Title: data; Title: database; ★ TITLE BONUS: 'database' in page title,474.3,,0,https://compbio.uth.edu/FusionPDB/,False,,
39558161,https://matrixdb.univ-lyon1.fr,matrixdb,,matrixdb.univ-lyon1.fr,True,200.0,3,3,0,LOW,Content: data; Content: database,199.45,,0,https://matrixdb.univ-lyon1.fr/,False,,
37739405,http://8.142.154.29/SCAR2023,single-cell and spatially-resolved cancer resources,scar,8.142.154.29,True,200.0,26,21,5,CRITICAL,Content: EBI; Content: gene; Title: resource; Content: tool; Content: search; Content: query; Content: browse; Content: data; Content: database; ★ TITLE BONUS: 'resource' in page title,954.69,,0,http://8.142.154.29/SCAR2023/,False,,
35904542,http://bioinfo.cmu.edu.tw/MIB2/,,mib2,bioinfo.cmu.edu.tw,True,200.0,15,15,0,CRITICAL,Content: UniProt; Content: sequence; Content: query; Content: submit; Content: data; Content: server,851.34,,0,http://bioinfo.cmu.edu.tw/MIB2/,False,,
37870486,https://biosig.lab.uq.edu.au/csm_potential,csm-potential2,,biosig.lab.uq.edu.au,True,200.0,24,24,0,CRITICAL,Content: genomics; Content: genome; Content: protein; Content: biological; Content: resource; Content: tool; Content: platform; Content: search; Content: query; Content: data,1933.49,,0,https://biosig.lab.uq.edu.au/csm_potential/,False,,
39558175,https://bianlab.cn/scCancerExplorer,sccancerexplorer,,bianlab.cn,True,200.0,5,5,0,MEDIUM,Content: variant; Content: data,1615.6,,0,https://bianlab.cn/scCancerExplorer/,False,,
39558176,http://mulinlab.org/causaldb,causaldb2 | causaldb,,mulinlab.org,True,200.0,23,23,0,CRITICAL,Content: gene; Content: variant; Content: tool; Content: search; Content: query; Content: browse; Content: download; Content: submit; Content: annotation; Content: data; Content: database,1322.55,,0,http://www.mulinlab.org/causaldb,False,,
39558177,http://herb.ac.cn/v2,,herb,herb.ac.cn,True,200.0,0,0,0,VERY LOW,,1291.77,,0,http://47.92.70.12,False,,
36969452,http://www.liugroup.site/scardock/,scardock,,www.liugroup.site,True,200.0,31,31,0,CRITICAL,Content: EBI; Content: gene; Content: protein; Content: molecular; Content: resource; Content: tool; Content: platform; Content: search; Content: query; Content: submit; Content: curated; Content: data; Content: server,3328.63,,0,https://liugroup.site/scardock/,False,,
39754835,https://www.nipgr.ac.in/ANNInter/,anninter,,www.nipgr.ac.in,True,200.0,30,30,0,CRITICAL,Content: genome; Content: gene; Content: sequence; Content: collection; Content: tool; Content: platform; Content: search; Content: query; Content: browse; Content: download; Content: submit; Content: annotation; Content: data; Content: database,1864.76,,0,http://14.139.61.8/ANNInter/index.html,False,,
39836872,http://www.protcrown.cn,,protcrown,www.protcrown.cn,True,200.0,32,27,5,CRITICAL,Content: protein; Content: biological; Content: repository; Content: resource; Content: tool; Content: platform; Content: search; Content: query; Content: download; Content: submit; Content: curated; Title: data; Title: database; ★ TITLE BONUS: 'database' in page title,1051.28,,0,http://www.protcrown.cn/,False,,
35544233,https://phylocloud.cgmlab.org,phylocloud,,phylocloud.cgmlab.org,True,,45,45,0,CRITICAL,Content: NCBI; Content: genomics; Content: gene; Content: protein; Content: sequence; Content: molecular; Content: archive; Content: collection; Content: resource; Content: tool; Content: platform; Content: search; Content: query; Content: browse; Content: download; Content: submit; Content: annotation; Content: data; Content: database,,"Error: HTTPSConnectionPool(host='phylocloud.cgmlab.org', port=443): Max retries exceeded with url: / (Cause",0,https://phylocloud.cgmlab.org,True,http://web.archive.org/web/20250803233950/https://phylocloud.cgmlab.org/,2025-08-03
35298480,http://www.ehbio.com/dbGSRV/front/,,dbgsrv,www.ehbio.com,True,404.0,10,10,0,HIGH,Content: archive; Content: resource; Content: query; Content: download; Content: data,1849.23,HTTP 404,0,https://www.bic.ac.cn/dbGSRV/front/,True,http://web.archive.org/web/20250123021759/http://ehbio.com/dbGSRV/front/,2025-01-23
38018256,https://ngdc.cncb.ac.cn,national genomics data center,,ngdc.cncb.ac.cn,True,200.0,33,33,0,CRITICAL,Content: NCBI; Content: EBI; Content: gene; Content: protein; Content: biological; Content: resource; Content: tool; Content: search; Content: query; Content: submit; Content: data; Content: database; Content: server,1801.67,,0,https://ngdc.cncb.ac.cn/,False,,
35577067,https://bioserver.ieo.it/shiny/app/prometheusdb,prometheusdb,,bioserver.ieo.it,True,200.0,9,9,0,MEDIUM,Content: protein; Content: query; Content: submit; Content: data,858.96,,0,https://shiny.bioserver.ieo.it/app/prometheusdb,False,,
37657924,https://transportal.compbio.ucsf.edu,ticbase,,transportal.compbio.ucsf.edu,True,200.0,32,27,5,CRITICAL,Content: NCBI; Content: NIH; Content: expression; Content: resource; Content: tool; Content: search; Content: submit; Content: curated; Content: data; Content: database; Title: portal; ★ TITLE BONUS: 'portal' in page title,540.04,,0,https://transportal.compbio.ucsf.edu/,False,,
39591252,https://www.scorpdb.com/,scorpdb,,www.scorpdb.com,True,200.0,15,10,5,CRITICAL,Content: protein; Content: search; Content: query; Title: data; Title: database; ★ TITLE BONUS: 'database' in page title,509.92,,0,https://www.scorpdb.com/,False,,
35609986,https://www.bioinfo.mpg.de/AlignMe/,alignme,,www.bioinfo.mpg.de,True,200.0,25,25,0,CRITICAL,Content: NIH; Content: gene; Title: protein; Title: sequence; Content: search; Content: query; Content: download; Content: submit; Content: data; Content: server,284.44,,0,https://www.bioinfo.mpg.de/AlignMe/,False,,
37311149,https://liuxslab.com/Neodb/,,neodb,liuxslab.com,False,,0,0,0,VERY LOW,,,Timeout (20s),0,https://liuxslab.com/Neodb/,False,,
35610035,http://orthoq.bioinf.fbb.msu.ru,orthoquantum,,orthoq.bioinf.fbb.msu.ru,True,200.0,6,6,0,MEDIUM,Content: query; Content: download; Content: data,451.46,,0,https://orthoq.bioinf.fbb.msu.ru/,False,,
39738650,http://www.xiejjlab.bio/MTFAP/,,mtfap,www.xiejjlab.bio,True,200.0,0,0,0,VERY LOW,,2322.57,,0,https://www.xiejjlab.bio/MTFAP/,False,,
35610052,https://drugvirus.info,drugvirus.info,,drugvirus.info,True,200.0,21,21,0,CRITICAL,Content: expression; Content: collection; Content: resource; Content: tool; Content: search; Content: query; Content: download; Content: submit; Content: data; Content: database; Content: portal,558.78,,0,https://drugvirus.info/,False,,
37002681,https://sabiork.h-its.org/,,sabio-rk,sabiork.h-its.org,True,404.0,28,23,5,CRITICAL,Content: bioinformatics; Content: archive; Content: resource; Content: tool; Content: search; Content: query; Content: download; Content: submit; Content: curated; Title: data; Title: database; Content: web service; ★ TITLE BONUS: 'database' in page title,147.87,HTTP 404,0,https://sabiork.h-its.org/,True,http://web.archive.org/web/20250918092445/https://sabiork.h-its.org/,2025-09-18
39656924,https://www.bgee.org/,,bgee,www.bgee.org,True,200.0,53,53,0,CRITICAL,Content: NCBI; Content: NIH; Content: Ensembl; Content: genomics; Content: bioinformatics; Content: genome; Title: gene; Title: expression; Content: archive; Content: resource; Content: tool; Content: platform; Content: search; Content: query; Content: browse; Content: download; Content: curated; Content: annotation; Title: data; Content: database,263.52,,0,https://www.bgee.org/,False,,
39329260,https://tcr3d.ibbr.umd.edu,,tcr3d,tcr3d.ibbr.umd.edu,True,200.0,19,19,0,CRITICAL,Content: gene; Content: sequence; Content: resource; Content: tool; Content: search; Content: browse; Content: download; Content: data; Content: database,488.74,,0,https://tcr3d.ibbr.umd.edu/,False,,
39427574,https://www.hairdb.ca/,,hairdb,www.hairdb.ca,True,200.0,0,0,0,VERY LOW,,474.08,,0,https://www.hairdb.ca/,False,,
