extracted_name,extracted_long,baseline_name,baseline_full,edit_distance,contains,long_sim,match_type,score,confidence,is_match,reasoning
JED,Japan Endoscopy Database,jet2,,2,False,0.0,edit_dist=2,0.8,HIGH,N,"Edit distance 2, uncertain match"
OncoPaD,Oncology Panel Designer,oncoppi,,2,False,0.0,edit_dist=2,0.8,HIGH,N,"Edit distance 2, uncertain match"
cRFP,Common Repository of Fetal Bovine Serum Proteins,craft,annotated,2,False,0.2456140350877192,edit_dist=2,0.8,HIGH,N,Different databases with similar acronyms (long_sim=0.25)
CiteAb,Antibody Citation Database,cipemab,,2,False,0.0,edit_dist=2,0.8,HIGH,N,"Edit distance 2, uncertain match"
SiESTa,Silene EST Annotation Database,sistr,salmonella in silico typing resource,2,False,0.6060606060606061,edit_dist=2,0.8,HIGH,N,"Low long form similarity (0.61), likely different databases"
IMID,Integrated Molecular Interaction Database,impc,,2,False,0.0,edit_dist=2,0.8,HIGH,N,"Edit distance 2, uncertain match"
dbCAN2,database of carbohydrate-active enzymes,dbcns,,2,False,0.0,edit_dist=2,0.8,HIGH,N,"Edit distance 2, uncertain match"
CUPP,Conserved Unique Peptide Patterns Platform,cuas,,2,False,0.0,edit_dist=2,0.8,HIGH,N,"Edit distance 2, uncertain match"
THE-DB,Threading Model Database,thrsdb,thai rice starch database,2,False,0.6530612244897959,edit_dist=2,0.8,HIGH,N,"Low long form similarity (0.65), likely different databases"
canSAR,Cancer Structure Activity Relationships,canvas,cancer variation,2,False,0.5818181818181818,edit_dist=2,0.8,HIGH,N,"Low long form similarity (0.58), likely different databases"
IrGO,Iranian Traditional Medicine General Ontology,ird,influenza research database,2,False,0.5555555555555556,edit_dist=2,0.8,HIGH,N,Different databases with similar acronyms (long_sim=0.56)
EpiK,Epidemiological Knowledge Base,epd,eukaryotic promoter database,2,False,0.6206896551724138,edit_dist=2,0.8,HIGH,N,Different databases with similar acronyms (long_sim=0.62)
DCDB,Drug Combination Database,dcgo,,2,False,0.0,edit_dist=2,0.8,HIGH,N,"Edit distance 2, uncertain match"
LARMD,Ligand-Activated Receptor Molecular Dynamics Database,lamp,,2,False,0.0,edit_dist=2,0.8,HIGH,N,"Edit distance 2, uncertain match"
IsAProteinDB,Indexed Database of Trypsinized Proteins,ndb,nucleome data bank,9,True,0.4482758620689655,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
PvP01-DB,Plasmodium vivax P01 Database,pvp01,,3,True,0.0,contains,0.6,MEDIUM,Y,Legitimate expansion: pvp01-db contains pvp01
miRBase Tracker,microRNA Base Tracker,rac,repository of antibiotic resistance cassettes,12,True,0.5454545454545454,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
BambooGDB SSR,Bamboo Genome Microsatellite Database,bamboogdb,,4,True,0.0,contains,0.6,MEDIUM,Y,Legitimate expansion: bamboogdb ssr contains bamboogdb
Dark Proteome Database,Dark Proteome Database,database,database,14,True,0.5333333333333333,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
RA-map,Rheumatoid Arthritis Interactive Knowledge Base,map,microrna analysis portal,3,True,0.5915492957746479,contains,0.6,MEDIUM,N,Common substring match only
LipidBlast,LipidBlast Mass Spectrometry Database,pid,plant intron database,7,True,0.6206896551724138,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
PlantPepDB,Plant Peptide Database,epd,eukaryotic promoter database,7,True,0.68,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
GreenCut2,GreenCut2 Protein Inventory,greenc,non-coding database,3,True,0.4782608695652174,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
Clinical Next-Generation Sequencing Database,Clinical Next-Generation Sequencing Database,database,database,36,True,0.3076923076923077,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
Core HTA,Health Technology Assessment Core Model,core,,4,True,0.0,contains,0.6,MEDIUM,Y,Legitimate expansion: core hta contains core
EFG Database,Electric Field Gradient Database,efg,electronic resource for fusarium graminearum,9,True,0.631578947368421,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
RegenDbase,Regeneration Database,endb,,6,True,0.0,contains,0.6,MEDIUM,Y,Legitimate expansion: regendbase contains endb
Dutch-English Cognates,Dutch-English Cognates Database,lis,legume information system,19,True,0.6071428571428571,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
Curatopes Melanoma,Curatopes Melanoma T-cell Epitope Database,oma,orthologous matrix,15,True,0.4333333333333333,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
Fault2SHA Central Apennines,Fault2SHA Central Apennines Database,pen,protein-gene expression nexus,24,True,0.5538461538461539,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
Skin Proteome Atlas,Human Skin Proteomic Atlas,atlas,altered tcr ligand affinities and structures,14,True,0.5428571428571428,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
CannabisGDB,Cannabis Sativa Genomic Database,sgd,saccharomyces genome database,8,True,0.6885245901639344,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
IKBKG LOVD,IKBKG Mutation Database,lovd,leiden open-source variation database,6,True,0.5666666666666667,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
ISOexpresso,ISOform expression database,expresso,,3,True,0.0,contains,0.6,MEDIUM,Y,Legitimate expansion: isoexpresso contains expresso
Methanogenic archaea database,Methanogenic Archaea Database,database,database,21,True,0.4324324324324324,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
International Doubly Labelled Water Database,International Doubly Labelled Water Database,database,database,36,True,0.3076923076923077,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
COMBREX-DB,COMBREX Database,combrex,acids,3,True,0.3809523809523809,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
SinEx DB,Single Exon Database,sinex,,3,True,0.0,contains,0.6,MEDIUM,Y,Legitimate expansion: sinex db contains sinex
World Asteroidea Database,World Asteroidea Database,database,database,17,True,0.4848484848484848,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
Southern Ocean Echinoids database,Southern Ocean Echinoids Database,database,database,25,True,0.3902439024390244,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
Animal QTLdb,Animal Quantitative Trait Locus database,ldb,lichen database,9,True,0.509090909090909,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
Rudolf Sturany Type Specimens Catalogue,Rudolf Sturany Type Specimens Catalogue,cata,chromatin accessibility database,35,True,0.647887323943662,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
SPARC DRC,SPARC Data Resource Center,spar,small rna-seq portal for analysis of sequencing,5,True,0.547945205479452,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
PeptideTracker,PeptideTracker Knowledge Base,rac,repository of antibiotic resistance cassettes,11,True,0.5405405405405406,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
Diaretinopathy database,Diabetic Retinopathy Gene Database,database,database,15,True,0.3809523809523809,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
University of Pennsylvania Integrated Neurodegenerative Disease Biobank,University of Pennsylvania Integrated Neurodegenerative Disease Biobank,pen,protein-gene expression nexus,68,True,0.5,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
SWGDRUG Mass Spectral Resource,SWGDRUG Mass Spectral Library Resource,gdr,genome database for rosaceae,27,True,0.6060606060606061,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
Barcode UK,UK DNA Barcoding Resource,cod,crystallography open database,7,True,0.5925925925925926,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
Personalized Cancer Therapy,Personalized Cancer Therapy Knowledge Base,hera,human enhancer rna atlas,23,True,0.5757575757575758,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
Regulatory Circuits,Tissue-Specific Regulatory Circuits Database,regulator,,10,True,0.0,contains,0.6,MEDIUM,Y,Legitimate expansion: regulatory circuits contains regulator
antiSMASH-DB,antiSMASH Database,antismash,,3,True,0.0,contains,0.6,MEDIUM,Y,Legitimate expansion: antismash-db contains antismash
Synapse Cutaneous NF,Cutaneous Neurofibroma Data Repository,naps,nencki affective picture system,16,True,0.6666666666666666,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
Frozen Zoo,Permafrost Sample Collection,fr,,8,True,0.0,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
MEGADOCK-Web,MEGADOCK Web database,megadock,,4,True,0.0,contains,0.6,MEDIUM,Y,Legitimate expansion: megadock-web contains megadock
SysteMHC Atlas,Systems MHC Atlas,systemhc,,6,True,0.0,contains,0.6,MEDIUM,Y,Legitimate expansion: systemhc atlas contains systemhc
RettNDB,Rett Networked Database,ndb,nucleome data bank,4,True,0.6341463414634146,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
sncRNA Zoo,Small Noncoding RNA Zoo,crn,cancer rna-seq nexus,7,True,0.4651162790697674,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
DUB Database,Deubiquitylating Enzyme Database,database,database,4,True,0.4,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
Simple ClinVar,Simplified ClinVar Browser,clinvar,,7,True,0.0,contains,0.6,MEDIUM,Y,Legitimate expansion: simple clinvar contains clinvar
Brachypodium T-DNA,Brachypodium T-DNA Collection,rac,repository of antibiotic resistance cassettes,15,True,0.5675675675675675,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
Fungal plant cell wall-degrading enzyme database,Fungal Plant Cell Wall-Degrading Enzyme Database,database,database,40,True,0.2857142857142857,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
Structure-Function Linkage Database,Structure-Function Linkage Database,database,database,27,True,0.3720930232558139,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
PDB-2-PB,Protein Data Bank to Protein Blocks,pdb,data bank,5,True,0.4090909090909091,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
Disease associated cytokine SNPs database,Cytokine SNPs Database,database,database,33,True,0.5333333333333333,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
Synapse JHU Biobank,Johns Hopkins Nerve Sheath Tumor Repository,naps,nencki affective picture system,15,True,0.6486486486486487,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
Peptaibiotics Database,Comprehensive Peptaibiotics Database,database,database,14,True,0.3636363636363636,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
ActDES,Actinobacterial Database for Evolutionary Studies,ctd,comparative toxicogenomics database,3,True,0.6904761904761905,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
FlyPrimerBank,Drosophila Primer Bank,prime,,8,True,0.0,contains,0.6,MEDIUM,Y,Legitimate expansion: flyprimerbank contains prime
Leukocyte Tracking Database,Leukocyte Tracking Database,rac,repository of antibiotic resistance cassettes,24,True,0.5555555555555556,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
BrainGraph,Brain Graph,rain,rna-protein association and interaction networks,6,True,0.2711864406779661,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
Mouse Brain Metabolome,Mouse Brain Metabolome Atlas,rain,rna-protein association and interaction networks,18,True,0.5263157894736842,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
IgE-mediated atopic diseases transcriptome collection,IgE-mediated atopic diseases transcriptome collection,diseases,,45,True,0.0,contains,0.6,MEDIUM,Y,Legitimate expansion: ige-mediated atopic diseases transcriptome collection contains diseases
Wood-formation genes database,Wood-formation genes database,database,database,21,True,0.4324324324324324,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
CNV-disease database,CNV-disease database,database,database,12,True,0.5714285714285714,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
Reference databases for metagenomics,Reference databases for metagenomics,database,database,28,True,0.3636363636363636,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
DNPAO Data Trends and Maps,Division of Nutrition Physical Activity and Obesity Data Resource,maps,medicinal plant activities,22,True,0.5274725274725275,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
African Compounds,African Compounds,ican,institute collection and analysis of nanobodies,13,True,0.4375,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
LM-GlycomeAtlas,Lectin Microarray Glycome Atlas,atlas,altered tcr ligand affinities and structures,10,True,0.6133333333333333,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
Digital Kyoto Collection,Digital Kyoto Collection,digit,database of immunoglobulins with integrated tools,19,True,0.547945205479452,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
BrainLiner,Brain-Behavior Data Platform,rain,rna-protein association and interaction networks,6,True,0.5526315789473685,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
Dietary restriction gene network,Dietary restriction gene network,tric,,28,True,0.0,contains,0.6,MEDIUM,Y,Legitimate expansion: dietary restriction gene network contains tric
Magnaporthe oryzae microsatellite database,Magnaporthe oryzae microsatellite database,database,database,34,True,0.32,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
Monocyte transcriptome compendium,Monocyte transcriptome compendium,pen,protein-gene expression nexus,30,True,0.6129032258064516,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
CracidMex1,Cracid Distribution Database,rac,repository of antibiotic resistance cassettes,7,True,0.6027397260273972,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
eQTL Catalogue,eQTL Catalogue,eqtl,,10,True,0.0,contains,0.6,MEDIUM,Y,Legitimate expansion: eqtl catalogue contains eqtl
VitisGDB,VitisGDB,sgd,saccharomyces genome database,5,True,0.2702702702702703,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
Salmonella enterica Pan-Genome Allele Database,Salmonella enterica Pan-Genome Allele Database,database,database,38,True,0.2962962962962963,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
Abasy Atlas,Abasy Atlas,atlas,altered tcr ligand affinities and structures,6,True,0.3272727272727272,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
Brain cancer gene database,Brain cancer gene database,rain,rna-protein association and interaction networks,22,True,0.5945945945945946,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
JET2 Viewer,JET2 Viewer,jet2,,7,True,0.0,contains,0.6,MEDIUM,Y,Legitimate expansion: jet2 viewer contains jet2
Global database for neglected tropical diseases,Global database for neglected tropical diseases,diseases,,39,True,0.0,contains,0.6,MEDIUM,Y,Legitimate expansion: global database for neglected tropical diseases contains diseases
Open annotation ontology,Open annotation ontology,pen,protein-gene expression nexus,21,True,0.490566037735849,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
Yeast interactome,Yeast interactome,rac,repository of antibiotic resistance cassettes,14,True,0.5161290322580645,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
Healthy Worm Database,Healthy Worm Database,database,database,13,True,0.5517241379310345,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
PlantcircBase,PlantcircBase,circbase,,5,True,0.0,contains,0.6,MEDIUM,Y,Legitimate expansion: plantcircbase contains circbase
Taiwan Cancer Map,Taiwan Cancer Atlas,map,microrna analysis portal,14,True,0.6511627906976745,contains,0.6,MEDIUM,N,Common substring match only
United States Swine Pathogen Database,United States Swine Pathogen Database,database,database,29,True,0.3555555555555555,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
Imputability Database,SNP and Indel Imputability Database,database,database,13,True,0.3720930232558139,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
Soybean transporter database,Soybean transporter database,database,database,20,True,0.4444444444444444,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
ModelSEED Biochemistry Database,ModelSEED Biochemistry Database,mist,,27,True,0.0,contains,0.6,MEDIUM,Y,Legitimate expansion: modelseed biochemistry database contains mist
Poaceae orphan genes database,Poaceae orphan genes database,database,database,21,True,0.4324324324324324,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
Personalized Cancer Therapy,Personalized Cancer Therapy Resource,hera,human enhancer rna atlas,23,True,0.6,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
Lichen metabolites database,Lichen metabolites database,database,database,19,True,0.4571428571428571,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
Clinical measurement ontologies,Clinical measurement ontologies,ment,methylation and expression database of,27,True,0.6666666666666666,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
PlantscRNAdb,PlantscRNAdb,crn,cancer rna-seq nexus,9,True,0.4375,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
Laccase Database,Fungal Laccase Genomics Platform,database,database,8,True,0.3,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
PhenCards,Phenotype Cards,card,comprehensive antibiotic resistance database,5,True,0.4406779661016949,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
