pmid,title,has_url,is_false_positive,confidence,reason,database_name,long_database_name,chunk,already_seen,in_baseline,resource_url,url_source
33468706,"""Microbiome Search Engine 2: a platform for taxonomic and functional search of global microbiomes on the whole-microbiome level.""",True,N,medium,"""Search engine platform but appears to house global microbiome data for searching.""",Microbiome Search Engine,Microbiome Search Engine,16,N,N,http://mse.ac.cn,original_chunk
25682754,"""The Scalable Brain Atlas: Instant Web-Based Access to Public Brain Atlases and Related Content.""",False,N,high,"""Atlas indicates comprehensive data collection, provides access to brain atlases.""",Scalable Brain Atlas,Scalable Brain Atlas,16,N,N,http://scalablebrainatlas.incf.org,fulltext_extraction
27195106,"""Introducing BASE: the Biomes of Australian Soil Environments soil microbial diversity database.""",False,N,high,"""Explicitly 'database' in title, BASE is database name.""",BASE,Biomes of Australian Soil Environments,16,N,N,,
28273333,"""Global Mammal Parasite Database version 2.0.""",False,N,high,"""Explicitly 'Database' in title with version number indicating update.""",Global Mammal Parasite Database,Global Mammal Parasite Database,16,N,N,,
33590862,"""long-read-tools.org: an interactive catalogue of analysis methods for long-read sequencing data.""",False,N,high,"""Catalogue of analysis methods, serves as resource collection.""",long-read-tools.org,Long-Read Tools Catalogue,16,N,N,https://timkahlke.github.io/LongRead_tutorials/,fulltext_extraction
26255307,"""Phytochemica: a platform to explore phytochemicals of medicinal plants.""",False,N,medium,"""Platform to explore phytochemicals, appears to house phytochemical data.""",,,16,N,N,,
31641140,"""Tracking vegetation phenology across diverse biomes using Version 2.0 of the PhenoCam Dataset.""",True,N,high,"""Dataset with version number indicates data resource.""",PhenoCam Dataset,PhenoCam Dataset,16,N,N,https://phenocam.sr.unh.edu/webcam/gallery/,original_chunk
26646737,The Polish Genetic Database of Victims of Totalitarianisms.,True,N,high,"""Explicitly 'Database' in title, houses genetic data.""",Polish Genetic Database,Polish Genetic Database of Victims of Totalitarianisms,16,N,N,http://www.pbgot.pl,original_chunk
25887162,"""Causal biological network database: a comprehensive platform of causal biological network models focused on the pulmonary and vascular systems.""",True,N,high,"""Explicitly 'database' in title, houses network models.""",Causal Biological Network Database,Causal Biological Network Database,16,N,N,http://causalbionet.com,original_chunk
22882331,The Aarhus Neuromodulation Database.,False,N,high,"""Explicitly 'Database' in title, database keyword.""",Aarhus Neuromodulation Database,Aarhus Neuromodulation Database,16,N,N,,
33547313,"""The Cuban Human Brain Mapping Project, a young and middle age population-based EEG, MRI, and cognition dataset.""",True,N,high,"""Dataset indicates data collection resource.""",Cuban Human Brain Mapping Project,Cuban Human Brain Mapping Project,16,N,N,https://chbmp-open.loris.ca,original_chunk
26316313,Consolidation of proteomics data in the Cancer Proteomics database.,True,N,high,"""Explicitly 'database' in title, describes proteomics database.""",Cancer Proteomics Database,Cancer Proteomics Database,16,N,N,http://cancerproteomics.uio.no,original_chunk
22588877,"""The cBio cancer genomics portal: an open platform for exploring multidimensional cancer genomics data.""",True,N,high,"""Portal for exploring cancer genomics data, houses multidimensional data.""",cBio Cancer Genomics Portal,cBio Cancer Genomics Portal,16,N,N,http://cbioportal.org,original_chunk
23978768,"""Community-analyzer: a platform for visualizing and comparing microbial community structure across microbiomes.""",True,N,medium,"""Platform for visualizing community data, appears to house microbiome comparison data.""",Community-analyzer,Community Analyzer,16,N,N,http://metagenomics.atc.tcs.com/Community_Analyzer/,original_chunk
26045719,"""Repbase Update, a database of repetitive elements in eukaryotic genomes.""",False,N,high,"""Explicitly 'database' in title, Repbase is database name.""",Repbase,Repbase Database,16,N,N,http://girinst.org/server/RepBase/index.php,fulltext_extraction
33681131,"""Development of a Multi-Study Repository to Support Research on Veteran Health: The VA Cooperative Studies Program Epidemiology Center-Durham (CSPEC-Durham) Data and Specimen Repository.""",False,N,high,"""Explicitly 'Repository' in title, houses veteran health data.""",CSPEC-Durham Repository,VA Cooperative Studies Program Data and Specimen Repository,16,N,N,https://www.research.va.gov/programs/csp/cspec/default.cfm,fulltext_extraction
24467778,"""Production of a reference transcriptome and transcriptomic database (EdwardsiellaBase) for the lined sea anemone, Edwardsiella lineata, a parasitic cnidarian.""",False,N,high,"""Explicitly 'database' in title with Base suffix, database keyword.""",EdwardsiellaBase,Edwardsiella Transcriptomic Database,16,N,N,http://edwardsiellabase.org,fulltext_extraction
27899667,"""Rice SNP-seek database update: new SNPs, indels, and queries.""",True,N,high,"""Explicitly 'database' in title with update, database keyword.""",Rice SNP-seek,Rice SNP-seek Database,16,N,N,http://snp-seek.irri.org,original_chunk
30576482,"""NBDC RDF portal: a comprehensive repository for semantic data in life sciences.""",True,N,high,"""Explicitly 'repository' in title, houses semantic data.""",NBDC RDF portal,NBDC RDF Portal,16,N,N,https://integbio.jp/rdf/,original_chunk
30715220,"""PMC text mining subset in BioC: about three million full-text articles and growing.""",True,N,high,"""Text mining subset describes data collection resource.""",PMC BioC,PMC Text Mining Subset,16,N,N,https://www.ncbi.nlm.nih.gov/research/bionlp/APIs/BioC-PMC/,original_chunk
29788376,"""The Ocean Gene Atlas: exploring the biogeography of plankton genes online.""",True,N,high,"""Atlas indicates comprehensive data collection, houses plankton gene data.""",Ocean Gene Atlas,Ocean Gene Atlas,16,N,N,http://tara-oceans.mio.osupytheas.fr/ocean-gene-atlas/,original_chunk
31349743,"""WeReview: CRISPR Tools-Live Repository of Computational Tools for Assisting CRISPR/Cas Experiments.""",False,N,high,"""Explicitly 'Repository' in title, houses CRISPR tool information.""",WeReview,CRISPR Tools Repository,16,N,N,https://bioinfogp.cnb.csic.es/tools/wereview/crisprtools/,fulltext_extraction
29122012,"""Drug target ontology to classify and integrate drug discovery data.""",True,N,high,"""Ontology for drug target data, structured knowledge resource.""",Drug Target Ontology,Drug Target Ontology,16,N,N,http://bioportal.bioontology.org/ontologies/DTO,original_chunk
28383659,"""The Proteins API: accessing key integrated protein and genome information.""",True,N,high,"""API for accessing integrated protein/genome information, provides access to data resource.""",Proteins API,Proteins API,16,N,N,http://www.ebi.ac.uk/proteins/api/doc,original_chunk
34514504,"""Contraceptive and Infertility Target DataBase: a contraceptive drug development tool for targeting and analysis of human reproductive specific tissues†.""",True,N,high,"""Explicitly 'DataBase' in title, database keyword.""",CITD,Contraceptive and Infertility Target DataBase,16,N,N,https://www.citdbase.org,original_chunk
25753700,"""GlycoBase and autoGU: resources for interpreting HPLC-glycan data.""",False,N,high,"""GlycoBase has Base suffix indicating database, resources for data interpretation.""",GlycoBase,GlycoBase,16,N,N,,
21816034,The volatile compound BinBase mass spectral database.,True,N,high,"""Explicitly 'database' in title with Base suffix, database keyword.""",BinBase,Volatile Compound BinBase Database,16,N,N,http://vocbinbase.fiehnlab.ucdavis.edu,original_chunk
33166390,"""COVID19 Drug Repository: text-mining the literature in search of putative COVID19 therapeutics.""",False,N,high,"""Explicitly 'Repository' in title, houses COVID19 drug data.""",COVID19 Drug Repository,COVID19 Drug Repository,16,N,N,https://www.covid19dataportal.org/,fulltext_extraction
34911434,"""qtlXplorer: an online systems genetics browser in the Eucalyptus Genome Integrative Explorer (EucGenIE).""",True,N,medium,"""Browser in integrative explorer, appears to house QTL data.""",qtlXplorer,QTL Explorer,16,N,N,https://eucgenie.org/QTLXplorer,original_chunk
24569102,"""The European Cancer Observatory: A new data resource.""",True,N,high,"""Data resource explicitly stated, observatory houses cancer data.""",European Cancer Observatory,European Cancer Observatory,16,N,N,http://eco.iarc.fr,original_chunk
34475412,"""Gutenberg Gait Database, a ground reaction force database of level overground walking in healthy individuals.""",False,N,high,"""Explicitly 'Database' in title (twice), houses gait data.""",Gutenberg Gait Database,Gutenberg Gait Database,16,N,N,,
26289158,"""TMalphaDB and TMbetaDB: web servers to study the structural role of sequence motifs in α-helix and β-barrel domains of membrane proteins.""",True,N,high,"""Both have DB suffix indicating databases, houses membrane protein data.""",TMalphaDB,Transmembrane Alpha Database,16,N,N,http://lmc.uab.cat/TMalphaDB,original_chunk
21702939,"""BioAssay Ontology (BAO): a semantic description of bioassays and high-throughput screening results.""",True,N,high,"""Ontology for bioassays, structured knowledge resource.""",BAO,BioAssay Ontology,16,N,N,http://bioportal.bioontology.org/ontologies/44531,original_chunk
29410200,"""A web platform for the network analysis of high-throughput data in melanoma and its use to investigate mechanisms of resistance to anti-PD1 immunotherapy.""",True,N,medium,"""Web platform for network analysis, appears to house melanoma data.""",Melanoma Network Platform,Melanoma Network Analysis Platform,16,N,N,https://www.vcells.net/melanoma,original_chunk
29660498,"""Morphinome Database - The database of proteins altered by morphine administration - An update.""",False,N,high,"""Explicitly 'Database' in title (twice), database keyword.""",Morphinome Database,Morphinome Database,16,N,N,,
29408954,"""ARGs-OAP v2.0 with an expanded SARG database and Hidden Markov Models for enhancement characterization and quantification of antibiotic resistance genes in environmental metagenomes.""",True,N,high,"""Tool with expanded SARG database component, houses ARG data.""",ARGs-OAP,Antibiotic Resistance Genes Online Analysis Pipeline,16,N,N,http://smile.hku.hk/SARGs,original_chunk
29235071,"""Computationally constructing a repository of compound remote associates test items in American English with comRAT-G.""",False,N,high,"""Explicitly 'repository' in title, houses test items.""",comRAT-G,Compound Remote Associates Test Repository,16,N,N,,
25886721,"""EGFR Mutant Structural Database: computationally predicted 3D structures and the corresponding binding free energies with gefitinib and erlotinib.""",True,N,high,"""Explicitly 'Database' in title, houses EGFR mutant structures.""",EGFR Mutant Structural Database,EGFR Mutant Structural Database,16,N,N,http://bcc.ee.cityu.edu.hk/data/EGFR.html,original_chunk
27153579,"""ARGs-OAP: online analysis pipeline for antibiotic resistance genes detection from metagenomic data using an integrated structured ARG-database.""",True,N,high,"""Pipeline with integrated ARG-database, houses antibiotic resistance gene data.""",ARGs-OAP,Antibiotic Resistance Genes Online Analysis Pipeline,16,N,N,http://smile.hku.hk/SARGs,original_chunk
27905880,"""The Lair: a resource for exploratory analysis of published RNA-Seq data.""",True,N,high,"""Resource for exploring published RNA-Seq data, houses data collection.""",The Lair,The Lair RNA-Seq Resource,16,N,N,http://pachterlab.github.io/lair,original_chunk
21618009,"""Visualisation and subsets of the chemical universe database GDB-13 for virtual screening.""",True,N,high,"""Describes subsets of GDB-13 database, database keyword.""",GDB-13,Chemical Universe Database,16,N,N,http://www.gdb.unibe.ch,original_chunk
30723486,"""Plant IsomiR Atlas: Large Scale Detection, Profiling, and Target Repertoire of IsomiRs in Plants.""",True,N,high,"""Atlas indicates comprehensive data collection, houses plant isomiR data.""",Plant IsomiR Atlas,Plant IsomiR Atlas,16,N,N,http://www.mcr.org.in/isomir,original_chunk
25392408,"""The UCSC Cancer Genomics Browser: update 2015.""",True,N,high,"""Browser update indicates database update, houses cancer genomics data.""",UCSC Cancer Genomics Browser,UCSC Cancer Genomics Browser,16,N,N,https://genome-cancer.ucsc.edu/,original_chunk
28638141,"""al mena: a comprehensive resource of human genetic variants integrating genomes and exomes from Arab, Middle Eastern and North African populations.""",False,N,high,"""Comprehensive resource of genetic variants, houses variant data.""",al mena,Arab Middle Eastern North African Genetic Variants Resource,16,N,N,,
27023900,"""The Coral Trait Database, a curated database of trait information for coral species from the global oceans.""",False,N,high,"""Explicitly 'Database' in title (twice), houses coral trait data.""",Coral Trait Database,Coral Trait Database,16,N,N,https://coraltraits.org/releases/ctdb_1.1.1.zip,fulltext_extraction
