"extracted_name","baseline_name","match_type","is_match","score","reasoning","extracted_long","extracted_url","baseline_url","baseline_long","edit_distance","url_similarity","confidence"
"BCAPE","bcip","edit_dist=2, url_sim=0.67","MAYBE","1.2","Score=1.2: edit_dist=2, url_sim=0.67","Breast Cancer Patient-Derived Explants","http://caldaslab.cruk.cam.ac.uk/bcape","http://omics.bmi.ac.cn/bcancer","Breast Cancer Integrative Platform","2.0","0.67","MEDIUM"
"miRvar","mirdrn","url_sim=0.52, long_sim=0.73","MAYBE","1.2","Score=1.2: url_sim=0.52, long_sim=0.73","miRvar","http://genome.igib.res.in/mirlovd","http://mirdrn.ncu.edu.tw/mirdrn","miRNA","3.0","0.52","MEDIUM"
"PolyTB","polyq","edit_dist=2, url_sim=0.55","MAYBE","1.2","Score=1.2: edit_dist=2, url_sim=0.55","Tuberculosis Genomic Variation Map","http://pathogenseq.lshtm.ac.uk/polytb","http://lightning.med.monash.edu/polyq2","nan","2.0","0.55","MEDIUM"
"RepetDB","repeatsdb","edit_dist=2, url_sim=0.50","MAYBE","1.2","Score=1.2: edit_dist=2, url_sim=0.50","Repetitive Element Database","urgi.versailles.inra.fr/repetdb","http://repeatsdb.org","nan","2.0","0.5","MEDIUM"
"LeishInDB","leishmicrosatdb","url_sim=0.72, long_sim=0.72","MAYBE","1.2","Score=1.2: url_sim=0.72, long_sim=0.72","Leishmania Inhibitors Database","http://leishindb.biomedinformri.com/","http://biomedinformri.com/leishmicrosat","Leishmania Microsatellite Database","7.0","0.72","MEDIUM"
"Colombia_geometrid","geome","contains, url_sim=0.60","MAYBE","1.2","Score=1.2: contains, url_sim=0.60","Colombian Geometrid Moth Database","https://www.gbif.org/","http://www.geome-db.org","Genomic Observatories Metadatabase","13.0","0.6","MEDIUM"
"ChemMaps","maps","contains, url_sim=0.57","MAYBE","1.2","Score=1.2: contains, url_sim=0.57","Chemical Maps","http://www.chemmaps.com","http://www.mapsdatabase.com","Medicinal plant Activities","4.0","0.57","MEDIUM"
"SpermBase","rmbase","contains, url_sim=0.54","MAYBE","1.2","Score=1.2: contains, url_sim=0.54","Sperm-Borne RNA Database","http://www.spermbase.org","http://rna.sysu.edu.cn/rmbase","RNA Modification Base","3.0","0.54","MEDIUM"
"HPP","hpmc","edit_dist=2, url_sim=0.50","MAYBE","1.2","Score=1.2: edit_dist=2, url_sim=0.50","Hemiptera-Phytoplasma-Plant Database","http://trivellone.speciesfile.org/","http://www.hpmcd.org","Human Pan-Microbe Communities","2.0","0.5","MEDIUM"
"GDSC","gdr","edit_dist=2, url_sim=0.57","MAYBE","1.2","Score=1.2: edit_dist=2, url_sim=0.57","Genomics of Drug Sensitivity in Cancer","http://www.cancerRxgene.org","http://www.rosaceae.org","Genome Database for Rosaceae","2.0","0.57","MEDIUM"
"CREST","crustf","edit_dist=2, url_sim=0.56","MAYBE","1.2","Score=1.2: edit_dist=2, url_sim=0.56","Classification Resources for Environmental Sequence Tags","http://apps.cbu.uib.no/crest","http://qinlab.sls.cuhk.edu.hk/CrusTF","nan","2.0","0.56","MEDIUM"
"Ligandbook","ligandbox","edit_dist=2, url_sim=0.55","MAYBE","1.2","Score=1.2: edit_dist=2, url_sim=0.55","Ligand Force Field Repository","https://ligandbook.org","http://ligandbox.protein.osaka-u.ac.jp/ligandbox","nan","2.0","0.55","MEDIUM"
"LARMD","lamp","edit_dist=2, url_sim=0.65","MAYBE","1.2","Score=1.2: edit_dist=2, url_sim=0.65","Ligand-Activated Receptor Molecular Dynamics Database","http://chemyang.ccnu.edu.cn/ccb/server/LARMD/","http://biotechlab.fudan.edu.cn/database/lamp","nan","2.0","0.65","MEDIUM"
"MIPS PlantsDB","plantsdb","contains, url_sim=0.66","MAYBE","1.2","Score=1.2: contains, url_sim=0.66","Munich Information Center for Protein Sequences Plants Database","http://mips.helmholtz-muenchen.de/plant/genomes.jsp","http://pgsb.helmholtz-muenchen.de/plant/index.jsp, http://transplantdb.eu","Plant Genome and Systems Biology","5.0","0.66","MEDIUM"
"IMPACT","imppat","edit_dist=2, url_sim=0.50","MAYBE","1.2","Score=1.2: edit_dist=2, url_sim=0.50","Integrating Molecular Profiles with Actionable Cancer Therapeutics","http://tanlab.ucdenver.edu/IMPACT","http://cb.imsc.res.in/imppat","nan","2.0","0.5","MEDIUM"
"Coiled Coils Atlas","atlas","contains, url_sim=0.54","MAYBE","1.2","Score=1.2: contains, url_sim=0.54","Atlas of Coiled Coils","http://coiledcoils.chm.bris.ac.uk/atlas/app","http://zlab.umassmed.edu/atlas/web","Altered TCR Ligand Affinities and Structures","13.0","0.54","MEDIUM"
"MAR","maps","edit_dist=2, url_sim=0.50","MAYBE","1.2","Score=1.2: edit_dist=2, url_sim=0.50","Marine Metagenomics Databases","https://mmp.sfb.uit.no/databases/","http://www.mapsdatabase.com","Medicinal plant Activities","2.0","0.5","MEDIUM"
"miRBase Tracker","mirbase","contains, url_sim=0.76","MAYBE","1.2","Score=1.2: contains, url_sim=0.76","microRNA Base Tracker","http://www.mirbasetracker.org","http://mirbase.org","nan","8.0","0.76","MEDIUM"
"PHDB","phekb","edit_dist=2, url_sim=0.55","MAYBE","1.2","Score=1.2: edit_dist=2, url_sim=0.55","Protein Homeostasis Database","http://PHDB.switchlab.org/","http://phekb.org","Phenotype KnowledgeBase","2.0","0.55","MEDIUM"
"WheatQTLdb","qtldb","contains, long_sim=0.76","MAYBE","1.0","Score=1.0: contains, long_sim=0.76","wheat QTL database","","http://www.animalgenome.org/QTLdb","Animal QTL database","5.0","0.0","MEDIUM"
"Neisseria Base","neisseriabase","edit_dist=1","MAYBE","1.0","Score=1.0: edit_dist=1","Neisseria Comparative Genomics Database","","http://neisseria.um.edu.my","nan","1.0","0.0","MEDIUM"
"BCD","bce","edit_dist=1","MAYBE","1.0","Score=1.0: edit_dist=1","Bird Chromosome Database","https://sites.unipampa.edu.br/birdchromosomedatabase","http://mmb.irbbarcelona.org/BCE","bioactive conformational","1.0","0.29","MEDIUM"
"PTRD","ptmd","edit_dist=1","MAYBE","1.0","Score=1.0: edit_dist=1","Porcine Translational Research Database","http://www.ars.usda.gov/Services/docs.htm?docid=6065","http://ptmd.biocuckoo.org","nan","1.0","0.21","MEDIUM"
"GEPdb","gepsdb","edit_dist=1","MAYBE","1.0","Score=1.0: edit_dist=1","Genotype Expression Phenotype Database","http://ercsbweb.ewha.ac.kr/gepdb","http://gepsdb.ahau-edu.cn","Gene Expression Database of Poplar under Stress","1.0","0.18","MEDIUM"
"HSD","hsp","edit_dist=1","MAYBE","1.0","Score=1.0: edit_dist=1","Helminth Secretome Database","http://estexplorer.biolinfo.org/hsd","http://salivaryproteome.nidcr.nih.gov","Human Salivary Proteome Wiki","1.0","0.17","MEDIUM"
"MTGD","mtd","edit_dist=1","MAYBE","1.0","Score=1.0: edit_dist=1","Medicago truncatula genome database","http://www.MedicagoGenome.org","http://mtd.cbi.ac.cn","mammalian transcriptomic database","1.0","0.17","MEDIUM"
"CSAR","csa","edit_dist=1","MAYBE","1.0","Score=1.0: edit_dist=1","Community Structure-Activity Resource","http://www.csardock.org/","http://www.ebi.ac.uk/thornton-srv/databases/CSA","Catalytic Site Atlas","1.0","0.14","MEDIUM"
"NGDC","ngd","edit_dist=1","MAYBE","1.0","Score=1.0: edit_dist=1","National Genomics Data Center","https://bigd.big.ac.cn","http://nelumbo.biocloud.net","Nelumbo Genome Database","1.0","0.35","MEDIUM"
"SGID","sgd","edit_dist=1","MAYBE","1.0","Score=1.0: edit_dist=1","Silkworm Genome Interactive Database","","http://www.yeastgenome.org","Saccharomyces Genome Database","1.0","0.0","MEDIUM"
"PMRD","pmbd","edit_dist=1","MAYBE","1.0","Score=1.0: edit_dist=1","Plant Male Reproduction Database","","http://pmbd.genome-mining.cn/home","Plastics Microbial Biodegradation Database","1.0","0.0","MEDIUM"
"ProCarDB","procarbdb","edit_dist=1","MAYBE","1.0","Score=1.0: edit_dist=1","Prokaryotic Carotenoid Database","","http://www.procarbdb.science/procarb","nan","1.0","0.0","MEDIUM"
"DREAMER","dream","edit_dist=2, contains","MAYBE","1.0","Score=1.0: edit_dist=2, contains","Database for Emotion Recognition through EEG and ECG","","http://bio-big-data.cn:8080/DREAM","Drug Response Gene Expression Associated Map","2.0","0.0","MEDIUM"
"Drug-Path","drugpath","edit_dist=1","MAYBE","1.0","Score=1.0: edit_dist=1","Drug-Induced Pathways Database","","http://www.drugpath.org, http://mimi.ncibi.org","nan","1.0","0.0","MEDIUM"
"HCSD","hcsgd","edit_dist=1","MAYBE","1.0","Score=1.0: edit_dist=1","Human Cancer Secretome Database","","http://bioinfo.au.tsinghua.edu.cn/member/xwwang/HCSGD","Human Cellular Senescence Gene Database","1.0","0.0","MEDIUM"
"TMO","tmb","edit_dist=1","MAYBE","1.0","Score=1.0: edit_dist=1","Translational Medicine Ontology and Knowledge Base","http://tm.semanticscience.org/sparql","http://dna.engr.latech.edu","nan","1.0","0.17","MEDIUM"
"TOTDB","topdb","edit_dist=1","MAYBE","1.0","Score=1.0: edit_dist=1","Theileria Orientalis Transformation Database","http://totdb.czc.hokudai.ac.jp/","http://topdb.enzim.ttk.mta.hu","Topology Data Bank of Transmembrane Proteins","1.0","0.36","MEDIUM"
"MPA","mpm","edit_dist=1","MAYBE","1.0","Score=1.0: edit_dist=1","Mitochondrial Protein Atlas","","http://mutanome.lerner.ccf.org","My Personal Mutanome","1.0","0.0","MEDIUM"
"EK3D","ekpd","edit_dist=1","MAYBE","1.0","Score=1.0: edit_dist=1","E. coli K Antigen Database","http://www.iith.ac.in/EK3D/","http://ekpd.biocuckoo.org","nan","1.0","0.17","MEDIUM"
"GEREDB","genedb","edit_dist=1","MAYBE","1.0","Score=1.0: edit_dist=1","Gene Expression Regulation Database","http://www.thua45.cn/geredb","http://www.genedb.org","nan","1.0","0.38","MEDIUM"
"FeatSNP","atsnp","edit_dist=2, contains","MAYBE","1.0","Score=1.0: edit_dist=2, contains","Functional and Epigenetic Annotation Tool for SNPs","","http://atsnp.biostat.wisc.edu","nan","2.0","0.0","MEDIUM"
"GED","geds","edit_dist=1","MAYBE","1.0","Score=1.0: edit_dist=1","Gametogenesis Epigenetic Database","http://gametsepi.nwsuaflmz.com","http://bioinfo.life.hust.edu.cn/web/GEDS","Expression Display Server","1.0","0.21","MEDIUM"
"IBDMDB","ibddb","edit_dist=1","MAYBE","1.0","Score=1.0: edit_dist=1","Inflammatory Bowel Disease Multi-Omics Database","http://ibdmdb.org","http://www.cbrc.kaust.edu.sa/ibd","IBD database","1.0","0.3","MEDIUM"
"MTLD","mtd","edit_dist=1","MAYBE","1.0","Score=1.0: edit_dist=1","Multiple Target Ligands Database","http://www.mtdcadd.com","http://mtd.cbi.ac.cn","mammalian transcriptomic database","1.0","0.38","MEDIUM"
"C²Maps","maps","edit_dist=2, contains","MAYBE","1.0","Score=1.0: edit_dist=2, contains","Connectivity Maps","","http://www.mapsdatabase.com","Medicinal plant Activities","2.0","0.0","MEDIUM"
"MetIDB","met-db","edit_dist=1","MAYBE","1.0","Score=1.0: edit_dist=1","Flavonoid NMR Database","","http://compgenomics.utsa.edu/MeTDB","MethylTranscriptome DataBase","1.0","0.0","MEDIUM"
"CEA","cega","edit_dist=1","MAYBE","1.0","Score=1.0: edit_dist=1","Cancer Editome Atlas","http://tcea.tmu.edu.tw","http://cega.ezlab.org","Conserved Elements from Genomic Alignments","1.0","0.27","MEDIUM"
"SPDI","spdb","edit_dist=1","MAYBE","1.0","Score=1.0: edit_dist=1","Sequence Position Deletion Insertion","https://api.ncbi.nlm.nih.gov/variation/v0","http://spdatabase.com:2080","Swine Pathogen Database","1.0","0.21","MEDIUM"
"FRY","fr","edit_dist=1","MAYBE","1.0","Score=1.0: edit_dist=1","Fire Patch Functional Traits Database","","http://www.fruitech.org","nan","1.0","0.0","MEDIUM"
"RepoDB","podb","edit_dist=2, contains","MAYBE","1.0","Score=1.0: edit_dist=2, contains","Drug Repositioning Database","http://apps.chiragjpgroup.org/repoDB/","http://podb.nibb.ac.jp/Organellome","Plant Organelles Database","2.0","0.39","MEDIUM"
"PMO","pmp","edit_dist=1","MAYBE","1.0","Score=1.0: edit_dist=1","Plant Metabolomics Database","http://www.plantmetabolomics.org","http://www.proteinmodelportal.org","Protein Model","1.0","0.42","MEDIUM"
"GTB","gtr","edit_dist=1","MAYBE","1.0","Score=1.0: edit_dist=1","Genome Tolerance Browser","http://gtb.biocompute.org.uk","http://www.ncbi.nlm.nih.gov/gtr","Testing Registry","1.0","0.24","MEDIUM"
"RampDB","mpdb","edit_dist=2, contains","MAYBE","1.0","Score=1.0: edit_dist=2, contains","Receptor Activity Modifying Protein Database","http://rampdb.biology.gatech.edu","http://www.medicinalplantbd.com","nan","2.0","0.13","MEDIUM"
"Circ2Disease","circr2disease","edit_dist=1","MAYBE","1.0","Score=1.0: edit_dist=1","Circular RNA to Disease Database","","http://bioinfo.snnu.edu.cn/CircR2Disease_v2.0","nan","1.0","0.0","MEDIUM"
"3PFDB+","pfdb","edit_dist=2, contains","MAYBE","1.0","Score=1.0: edit_dist=2, contains","Protein Family Phylogeny Database Plus","http://caps.ncbs.res.in/3pfdbplus/","http://lee.kias.re.kr","protein folding kinetics database","2.0","0.29","MEDIUM"
"PRO","prp","edit_dist=1","MAYBE","1.0","Score=1.0: edit_dist=1","Protein Ontology","http://pir.georgetown.edu/pro/","http://scbb.ihbt.res.in/PRP","Plant Regulomics Portal","1.0","0.36","MEDIUM"
"MDDB","mdb","edit_dist=1","MAYBE","1.0","Score=1.0: edit_dist=1","MycoDiversity DataBase","","http://csc.columbusstate.edu/carroll/MDB","nan","1.0","0.0","MEDIUM"
"lnCAR","lncat","edit_dist=1","MAYBE","1.0","Score=1.0: edit_dist=1","Long Non-Coding RNA in Cancer Arrays Resource","","http://biocc.hrbmu.edu.cn/LNCat","lncRNA","1.0","0.0","MEDIUM"
"DMSD","dmd","edit_dist=1","MAYBE","1.0","Score=1.0: edit_dist=1","Diatomic Molecular Spectroscopy Database","https://rios.mp.fhi.mpg.de","http://sbbi.unl.edu/dmd","Dietary MicroRNA Databases","1.0","0.24","MEDIUM"
"HDACiDB","acidb","edit_dist=2, contains","MAYBE","1.0","Score=1.0: edit_dist=2, contains","HDAC Inhibitor Database","http://hdacidb.bioinfo.au-kbc.org.in/hdacidb/website","http://AciDB.cl, http://gitlab.com/Hawkline451/acidb","nan","2.0","0.27","MEDIUM"
"Literome","liverome","edit_dist=1","MAYBE","1.0","Score=1.0: edit_dist=1","Literome Genomic Knowledge Base","literome.azurewebsites.net","http://liverome.kobic.re.kr","nan","1.0","0.27","MEDIUM"
"PEPD","ped","edit_dist=1","MAYBE","1.0","Score=1.0: edit_dist=1","Pediatric Ependymoma Protein Database","","http://proteinensemble.org","Protein Ensemble Database","1.0","0.0","MEDIUM"
"GSR","gsa","edit_dist=1","MAYBE","1.0","Score=1.0: edit_dist=1","Genetic Simulation Resources","http://popmodels.cancercontrol.cancer.gov/gsr","http://bigd.big.ac.cn/gsa, http://gsa.big.ac.cn","Genome Sequence Archive","1.0","0.22","MEDIUM"
"MOBCdb","mobidb","edit_dist=1","MAYBE","1.0","Score=1.0: edit_dist=1","Multi-Omics Breast Cancer database","","http://mobidb.org","nan","1.0","0.0","MEDIUM"
"PINOT","pina","edit_dist=2, long_sim=0.83","MAYBE","1.0","Score=1.0: edit_dist=2, long_sim=0.83","Protein Interaction Network Online Tool","http://www.reading.ac.uk/bioinf/PINOT/PINOT_form.html","http://cbg.garvan.unsw.edu.au/pina","Protein Interaction Network Analysis","2.0","0.27","MEDIUM"
"MLST","wgmlst","edit_dist=2, contains","MAYBE","1.0","Score=1.0: edit_dist=2, contains","Multi-Locus Sequence Typing Database","http://www.mlst.net","http://wgmlst.imst.nsysu.edu.tw","nan","2.0","0.14","MEDIUM"
"dbOGAP","dbgap","edit_dist=1","MAYBE","1.0","Score=1.0: edit_dist=1","O-GlcNAcylation Database","","http://www.ncbi.nlm.nih.gov/gap","Database of Genotypes and Phenotypes","1.0","0.0","MEDIUM"
"RAEdb","radb","edit_dist=1","MAYBE","1.0","Score=1.0: edit_dist=1","Reporter Assay Enhancer database","","http://www.bioapp.org/RADB","Database of Rheumatoid Arthritis-related Polymorphisms","1.0","0.0","MEDIUM"
"LIPS","linps","edit_dist=1","MAYBE","1.0","Score=1.0: edit_dist=1","Localization of Intracellular Proteins in guard cells","","http://mahshaaban.shinyapps.io/LINPSAPP","nan","1.0","0.0","MEDIUM"
"VFB","vfdb","edit_dist=1","MAYBE","1.0","Score=1.0: edit_dist=1","Virtual Fly Brain","http://www.virtualflybrain.org","http://www.mgc.ac.cn/VFs","virulence factor database","1.0","0.14","MEDIUM"
"NAFD","nard","edit_dist=1","MAYBE","1.0","Score=1.0: edit_dist=1","North American Forest Database","","http://nard.macrogen.com","Northeast Asian Reference Database","1.0","0.0","MEDIUM"
"GeneTalk","genetack","edit_dist=1","MAYBE","1.0","Score=1.0: edit_dist=1","Genetic Variant Discussion Platform","http://www.gene-talk.de","http://topaz.gatech.edu/GeneTack/db.html","nan","1.0","0.36","MEDIUM"
"GDW","gdr","edit_dist=1","MAYBE","1.0","Score=1.0: edit_dist=1","Geminivirus Data Warehouse","","http://www.rosaceae.org","Genome Database for Rosaceae","1.0","0.0","MEDIUM"
"HIPdb","higdb","edit_dist=1","MAYBE","1.0","Score=1.0: edit_dist=1","HIV Inhibiting Peptide Database","http://crdd.osdd.net/servers/hipdb","http://bioserver1.physics.iisc.ernet.in/HIGDB","Haemophilus influenzae Genome Database","1.0","0.44","MEDIUM"
"PlaNet","planex","edit_dist=1","MAYBE","1.0","Score=1.0: edit_dist=1","Plant Network","http://aranet.mpimp-golm.mpg.de","http://planex.plantbioinformatics.org","PLAnt co-EXpression database","1.0","0.14","MEDIUM"
"CMD","cmpd","edit_dist=1","MAYBE","1.0","Score=1.0: edit_dist=1","Cysteine Motifs Database","","http://cgbc.cgu.edu.tw/cmpd","cancer mutant proteome database","1.0","0.0","MEDIUM"
"ANDI","andb","edit_dist=1","MAYBE","1.0","Score=1.0: edit_dist=1","Advanced Neuropsychological Diagnostics Infrastructure","","http://arecanut.icmr.org.in","Areca nut database","1.0","0.0","MEDIUM"
"SCDE","scdb","edit_dist=1","MAYBE","1.0","Score=1.0: edit_dist=1","Stem Cell Discovery Engine","http://discovery.hsci.harvard.edu","http://www.stomachcancerdb.org","nan","1.0","0.33","MEDIUM"
"DMC","dmd","edit_dist=1","MAYBE","1.0","Score=1.0: edit_dist=1","DrugMap Central","http://r2d2drug.org/DMC.aspx","http://sbbi.unl.edu/dmd","Dietary MicroRNA Databases","1.0","0.31","MEDIUM"
"HAMAP","athamap","edit_dist=2, contains","MAYBE","1.0","Score=1.0: edit_dist=2, contains","High-quality Automated and Manual Annotation of Proteins","http://hamap.expasy.org/","http://www.athamap.de","nan","2.0","0.1","MEDIUM"
"DTC","dtm","edit_dist=1","MAYBE","1.0","Score=1.0: edit_dist=1","Drug Target Commons","","http://www.cdc.gov/nccdphp/dnpao/data-trends-maps/index.html","Trends","1.0","0.0","MEDIUM"
"INVB","intb","edit_dist=1","MAYBE","1.0","Score=1.0: edit_dist=1","Inherited Neuropathy Variant Browser","","http://www.evocell.org/inTB","nan","1.0","0.0","MEDIUM"
"OPL","opd","edit_dist=1","MAYBE","1.0","Score=1.0: edit_dist=1","Ontology for Parasite Lifecycle","http://purl.obolibrary.org/obo/opl.owl","http://www.odonatephenotypicdatabase.org","Odonate Phenotypic Database","1.0","0.25","MEDIUM"
"MGH","mga","edit_dist=1","MAYBE","1.0","Score=1.0: edit_dist=1","Maca Genome Hub","","http://ccg.vital-it.ch/mga","Genome","1.0","0.0","MEDIUM"
"TiRe","tie","edit_dist=1","MAYBE","1.0","Score=1.0: edit_dist=1","Tissue Repair Database","http://www.tiredb.org","http://isomir.ccr.cancer.gov","Tumor IsomiR Encyclopedia","1.0","0.3","MEDIUM"
"MANTA","mantra","edit_dist=1","MAYBE","1.0","Score=1.0: edit_dist=1","Microbiome And pheNotype data integraTion plAtform","https://mizuguchilab.org/manta/","http://mantra.tigem.it","nan","1.0","0.2","MEDIUM"
"LISS","lis","edit_dist=1","MAYBE","1.0","Score=1.0: edit_dist=1","Lung Imaging Signs Database","","http://legumeinfo.org, http://legumefederation.org","Legume Information System","1.0","0.0","MEDIUM"
"ARCPHdb","archdb","edit_dist=1","MAYBE","1.0","Score=1.0: edit_dist=1","Archaeal Protein Helicase Database","","http://sbi.imim.es/archdb","nan","1.0","0.0","MEDIUM"
"CAMD","card","edit_dist=1","MAYBE","1.0","Score=1.0: edit_dist=1","Coalition Against Major Diseases Alzheimer's Database","http://pitgroup.org/static/scarf.zip","http://card.mcmaster.ca","Comprehensive Antibiotic Resistance Database","1.0","0.2","MEDIUM"
"CWRPdb","rpdb","edit_dist=2, contains","MAYBE","1.0","Score=1.0: edit_dist=2, contains","Cell Wall Related Protein Database","http://csbl.bmb.uga.edu/publications/materials/shanwang/CWRPdb/index.html","http://bioinformatics.ustc.edu.cn/rpdb","reprogramming database","2.0","0.28","MEDIUM"
"PD2","pdb","edit_dist=1","MAYBE","1.0","Score=1.0: edit_dist=1","Pharmacology Discovery 2 Database","http://www.ncats.nih.gov/expertise/preclinical/pd2","http://pitgroup.org/amyloid","Data Bank","1.0","0.23","MEDIUM"
"AODN","aod","edit_dist=1","MAYBE","1.0","Score=1.0: edit_dist=1","Australian Ocean Data Network","https://portal.aodn.org.au/","http://lin.uestc.edu.cn/AODdatabase/index.aspx","Antioxidant Database","1.0","0.17","MEDIUM"
