pmid,title,has_url,is_false_positive,confidence,reason,database_name,long_database_name,chunk,already_seen,in_baseline,resource_url
32823674,The Bristol Sponge Microbiome Collection: A Unique Repository of Deep-Sea Microorganisms and Associated Natural Products.,False,N,high,Repository keyword - sponge microbiome strain collection,BSMC,Bristol Sponge Microbiome Collection,15,N,N,
35474959,NeuroGT: A brain atlas of neurogenic tagging CreER drivers for birthdate-based classification and manipulation of mouse neurons.,False,N,high,Atlas keyword - neurogenic tagging driver data,NeuroGT,Neurogenic Tagging Atlas,15,N,N,
26238452,SerpentinaDB: a database of plant-derived molecules of Rauvolfia serpentina.,False,N,high,DB suffix - plant molecule database,SerpentinaDB,Rauvolfia Serpentina Molecule Database,15,N,N,
33479245,The human O-GlcNAcome database and meta-analysis.,True,N,high,Database keyword - O-GlcNAc modification data,O-GlcNAcome,O-GlcNAcylation Database,15,N,N,
34039271,Lantern: an integrative repository of functional annotations for lncRNAs in the human genome.,False,N,high,Repository keyword - lncRNA annotation data,Lantern,LncRNA Annotation Repository,15,N,N,
30208877,"""Global Abortion Policies Database: a new approach to strengthening knowledge on laws, policies, and human rights standards.""",False,N,high,Database keyword - abortion policy data,GAPD,Global Abortion Policies Database,15,N,N,
29170835,Entomopathogen ID: a curated sequence resource for entomopathogenic fungi.,False,N,high,Resource keyword - entomopathogenic fungi sequence data,Entomopathogen ID,Entomopathogen Identification Resource,15,N,N,
29866037,Disbiome database: linking the microbiome to disease.,False,N,high,Database keyword - microbiome-disease association data,Disbiome,Disease-Microbiome Database,15,N,N,
32841606,The Gut Virome Database Reveals Age-Dependent Patterns of Virome Diversity in the Human Gut.,False,N,high,Database keyword - gut virome data,GVD,Gut Virome Database,15,N,N,
28507049,Models in Translational Oncology: A Public Resource Database for Preclinical Cancer Research.,False,N,high,Database keyword - cancer model data,MITO,Models in Translational Oncology,15,N,N,
31267134,Phytochelatin database: a resource for phytochelatin complexes of nutritional and environmental metals.,False,N,high,Database keyword - phytochelatin complex data,Phytochelatin Database,Phytochelatin Database,15,N,N,
23085876,The UCSF-FDA TransPortal: a public drug transporter database.,False,N,high,Database keyword - drug transporter data,TransPortal,Transporter Portal,15,N,N,
31344828,Animal Images Database: Validation of 120 Images for Human-Animal Studies.,False,N,high,Database keyword - animal image stimulus data,AID,Animal Images Database,15,N,N,
32236975,The Adolescent Data Hub: The Largest Catalog of Open Access Data on Adolescents Living in Low- and Middle-Income Countries.,False,N,high,Hub and catalog keywords - adolescent data aggregation,ADH,Adolescent Data Hub,15,N,N,
24572313,Brillouin-zone database on the Bilbao Crystallographic Server.,True,N,high,Database keyword - crystallographic zone data,Brillouin-zone Database,Brillouin-zone Database,15,N,N,
29444388,The virtual microscopy database-sharing digital microscope images for research and education.,False,N,high,Database keyword - microscopy image data,VMD,Virtual Microscopy Database,15,N,N,
27932923,"""India Biodiversity Portal: An integrated, interactive and participatory biodiversity informatics platform.""",False,N,high,Portal keyword - biodiversity occurrence data,IBP,India Biodiversity Portal,15,N,N,
33975779,SchistoCyte Atlas: A Single-Cell Transcriptome Resource for Adult Schistosomes.,False,N,high,Atlas and resource keywords - schistosome single-cell data,SchistoCyte Atlas,Schistosome Single-Cell Atlas,15,N,N,
25330480,The LISS--a public database of common imaging signs of lung diseases for computer-aided detection and diagnosis research and medical education.,False,N,high,Database keyword - lung disease imaging sign data,LISS,Lung Imaging Signs Database,15,N,N,
27190508,Ebolavirus Database: Gene and Protein Information Resource for Ebolaviruses.,False,N,high,Database keyword - Ebolavirus genomic data,EVD,Ebolavirus Database,15,N,N,
32303685,High resolution temporal profiles in the Emissions Database for Global Atmospheric Research.,False,N,high,Database keyword - atmospheric emissions data,EDGAR,Emissions Database for Global Atmospheric Research,15,N,N,
24047532,FishMicrosat: a microsatellite database of commercially important fishes and shellfishes of the Indian subcontinent.,False,N,high,Database keyword - fish microsatellite data,FishMicrosat,Fish Microsatellite Database,15,N,N,
33623035,"""The DecNef collection, fMRI data from closed-loop decoded neurofeedback experiments.""",False,N,high,Collection keyword - fMRI neurofeedback data,DecNef,Decoded Neurofeedback Collection,15,N,N,
24882917,"""Expansion of the Ligand Knowledge Base for Chelating P,P-Donor Ligands (LKB-PP).""",False,N,high,"Knowledge Base in title - ligand data resource,LKB-PP","""Ligand Knowledge Base for Chelating P","P-Donor Ligands""",15,N,N,
29034288,The TNO Multiband Image Data Collection.,False,N,high,Collection keyword - multiband image data,TNO MIDC,TNO Multiband Image Data Collection,15,N,N,
22551073,LDGIdb: a database of gene interactions inferred from long-range strong linkage disequilibrium between pairs of SNPs.,False,N,high,Database keyword - gene interaction data,LDGIdb,Linkage Disequilibrium Gene Interaction Database,15,N,N,
22134646,An improved Greengenes taxonomy with explicit ranks for ecological and evolutionary analyses of bacteria and archaea.,False,N,high,Taxonomy database - bacterial taxonomy resource,Greengenes,Greengenes Taxonomy Database,15,N,N,
29051230,iPhemap: an atlas of phenotype to genotype relationships of human iPSC models of neurological diseases.,False,N,high,Atlas keyword - iPSC phenotype-genotype data,iPhemap,Induced Pluripotent Stem Cell Phenotype Map,15,N,N,
30375473,A new cerebral vessel benchmark dataset (CAPUT) for validation of image-based aneurysm deformation estimation algorithms.,False,N,high,Dataset keyword - cerebral vessel imaging benchmark data,CAPUT,Cerebral Aneurysm Patient-specific Dataset,15,N,N,
24069606,SeedSeq: off-target transcriptome database.,False,N,high,Database keyword - off-target transcriptome data,SeedSeq,Seed Sequence Database,15,N,N,
23679342,LIPS database with LIPService: a microscopic image database of intracellular structures in Arabidopsis guard cells.,False,N,high,Database keyword - Arabidopsis cell image data,LIPS,Localization of Intracellular Proteins in guard cells,15,N,N,
21930507,BioMart Central Portal: an open database network for the biological community.,False,N,high,Database network portal - data access infrastructure,BioMart,Biological Mart,15,N,N,
30862647,"""GenTree, an integrated resource for analyzing the evolution and function of primate-specific coding genes.""",False,N,high,Resource keyword - primate gene evolution data,GenTree,Gene Tree,15,N,N,
30797940,"""Unioverse: A phylogenomic resource for reconstructing the evolution of freshwater mussels (Bivalvia, Unionoida).""",False,N,high,Resource keyword - mussel phylogenomic data,Unioverse,Unionoid Evolution Resource,15,N,N,
33067440,Harmonised LUCAS in-situ land cover and use database for field surveys from 2006 to 2018 in the European Union.,False,N,high,Database keyword - land cover survey data,LUCAS,Land Use/Cover Area frame Survey,15,N,N,
31796753,"""Eyasi Plateau Paleontological Expedition, Laetoli, Tanzania, fossil specimen database 1998-2005.""",False,N,high,Database keyword - paleontological specimen data,Eyasi Plateau Database,Eyasi Plateau Paleontological Database,15,N,N,
32994893,ATP7A Clinical Genetics Resource - A comprehensive clinically annotated database and resource for genetic variants in ATP7A gene.,False,N,high,Database and resource keywords - ATP7A variant data,ATP7A CGR,ATP7A Clinical Genetics Resource,15,N,N,
28775673,The Image Data Resource: A Bioimage Data Integration and Publication Platform.,False,N,high,Resource and platform keywords - bioimage data repository,IDR,Image Data Resource,15,N,N,
26578576,EMDataBank unified data resource for 3DEM.,False,N,high,Data resource keyword - 3D electron microscopy data,EMDataBank,Electron Microscopy Data Bank,15,N,N,
31219564,"""AmyloWiki: an integrated database for Bacillus velezensis FZB42, the model strain for plant growth-promoting Bacilli.""",False,N,high,Database keyword - Bacillus strain data,AmyloWiki,Bacillus Amyloliquefaciens Wiki,15,N,N,
22321436,"""Construction of a robust, large-scale, collaborative database for raw data in computational chemistry: the Collaborative Chemistry Database Tool (CCDBT).""",False,N,high,Database keyword - computational chemistry raw data,CCDBT,Collaborative Chemistry Database Tool,15,N,N,
29092945,"""The Digital Slide Archive: A Software Platform for Management, Integration, and Analysis of Histology for Cancer Research.""",False,N,high,Archive keyword - histology image data platform,DSA,Digital Slide Archive,15,N,N,
25840117,The Philadelphia Neurodevelopmental Cohort: A publicly available resource for the study of normal and abnormal brain development in youth.,False,N,high,Resource keyword - neurodevelopmental cohort data,PNC,Philadelphia Neurodevelopmental Cohort,15,N,N,
28158609,An update on the Enzyme Portal: an integrative approach for exploring enzyme knowledge.,False,N,high,Portal keyword - enzyme knowledge resource,Enzyme Portal,Enzyme Portal,15,N,N,
28529710,Introducing the Brassica Information Portal: Towards integrating genotypic and phenotypic Brassica crop data.,False,N,high,Portal keyword - Brassica crop data integration,BIP,Brassica Information Portal,15,N,N,
31346170,FDA-ARGOS is a database with public quality-controlled reference genomes for diagnostic use and regulatory science.,False,N,high,Database keyword - reference genome data for diagnostics,FDA-ARGOS,FDA Antimicrobial Resistance Genome Ontology System,15,N,N,
25891375,The Center for Integrated Molecular Brain Imaging (Cimbi) database.,False,N,high,Database keyword - brain imaging data,Cimbi,Center for Integrated Molecular Brain Imaging Database,15,N,N,
33256642,Epistemonikos: a comprehensive database of systematic reviews for health decision-making.,False,N,high,Database keyword - systematic review data,Epistemonikos,Epistemonikos,15,N,N,
29473246,Variant pathogenicity evaluation in the community-driven Inherited Neuropathy Variant Browser.,False,N,high,Browser keyword - inherited neuropathy variant data,INVB,Inherited Neuropathy Variant Browser,15,N,N,
30219839,Drug Target Commons 2.0: a community platform for systematic analysis of drug-target interaction profiles.,False,N,high,Platform that houses drug-target interaction data,DTC,Drug Target Commons,15,N,N,
34348131,The COVIDome Explorer researcher portal.,False,N,high,Portal keyword - COVID-19 research data portal,COVIDome,COVID-19 Multi-omics Explorer,15,N,N,
29149267,Taiwan Biobank: making cross-database convergence possible in the Big Data era.,False,N,high,Biobank keyword - Taiwanese biobank data,Taiwan Biobank,Taiwan Biobank,15,N,N,
32194971,Portal of Juglandaceae: A comprehensive platform for Juglandaceae study.,False,N,high,Portal and platform keywords - Juglandaceae genomics data,POJ,Portal of Juglandaceae,15,N,N,
31629530,The Veterans Precision Oncology Data Commons: Transforming VA data into a national resource for research in precision oncology.,False,N,high,Data Commons keyword - VA oncology data resource,VPODC,Veterans Precision Oncology Data Commons,15,N,N,
33082925,Tianxia120: A Multimodal Medical Data Collection Bioinformatic System for Proactive Health Management in Internet of Medical Things.,False,N,high,Data collection system - medical data resource,Tianxia120,Tianxia120,15,N,N,
37645130,"""Promoting citizen science in the energy sector: Generation Solar, an open database of small-scale solar photovoltaic installations.""",False,N,high,Database keyword - solar installation data,Generation Solar,Generation Solar,15,N,N,
21818249,The Barcode of Life Data Portal: bridging the biodiversity informatics divide for DNA barcoding.,False,N,high,Portal keyword - DNA barcode data,BOLD,Barcode of Life Data System,15,N,N,
34721190,Baby's Online Live Database: An Open Platform for Developmental Science.,False,N,high,Database keyword - developmental science data,BOLD,Baby's Online Live Database,15,N,N,
33112870,"""Prometheus, an omics portal for interkingdom comparative genomic analyses.""",False,N,high,Portal keyword - comparative genomics data,Prometheus,Prometheus,15,N,N,
29782006,Neurovascular Network Explorer 2.0: A Simple Tool for Exploring and Sharing a Database of Optogenetically-evoked Vasomotion in Mouse Cortex In Vivo.,False,N,high,Tool for exploring database of vasomotion data,NNE,Neurovascular Network Explorer,15,N,N,
