pmid,source,ling_score,setfit_confidence
37971316,linguistic_only,4.0,
39609715,linguistic_only,3.0,
39052662,setfit_only,,0.7163262
39019896,setfit_only,,0.72375196
38561149,linguistic_only,3.0,
38905214,linguistic_only,3.0,
35104125,setfit_only,,0.72423154
37971328,linguistic_only,4.0,
37938558,setfit_only,,0.7256169
39460279,setfit_only,,0.61232513
39019912,setfit_only,,0.6433311
37938570,setfit_only,,0.71402425
35857806,setfit_only,,0.6512587
38643090,linguistic_only,5.5,
40134034,setfit_only,,0.71586955
36562325,linguistic_only,3.0,
37971353,linguistic_only,4.5,
39134617,setfit_only,,0.7194454
37938587,setfit_only,,0.70909286
38561180,linguistic_only,3.5,
37184925,linguistic_only,3.5,
35775902,linguistic_only,4.5,
35759515,setfit_only,,0.70263255
38806937,setfit_only,,0.6216733
40134047,setfit_only,,0.6371788
36087207,linguistic_only,3.0,
38905257,linguistic_only,3.5,
40084908,linguistic_only,3.0,
39413165,linguistic_only,3.5,
38233516,setfit_only,,0.6650927
39298479,linguistic_only,3.5,
35612078,setfit_only,,0.673258
36758962,linguistic_only,3.0,
35136947,setfit_only,,0.7143179
35612084,linguistic_only,3.0,
38512053,linguistic_only,3.0,
36824504,linguistic_only,3.0,
39298493,setfit_only,,0.6671733
36824516,setfit_only,,0.699442
39019974,setfit_only,,0.7202348
39314890,setfit_only,,0.6987137
36070863,linguistic_only,4.0,
39413200,linguistic_only,4.5,
37348818,setfit_only,,0.6595135
37365203,setfit_only,,0.6595844
38725076,linguistic_only,3.5,
39413204,linguistic_only,5.5,
37168598,linguistic_only,3.5,
39314899,setfit_only,,0.6501549
36971993,setfit_only,,0.6894126
36365786,linguistic_only,3.0,
38839770,setfit_only,,0.71104157
38774242,setfit_only,,0.70059633
35595749,linguistic_only,4.5,
36791787,setfit_only,,0.6668847
37217776,setfit_only,,0.6534102
35317233,linguistic_only,3.5,
38282738,setfit_only,,0.719829
35612145,setfit_only,,0.64157593
37578228,setfit_only,,0.7134392
39364092,setfit_only,,0.69887733
39609860,linguistic_only,3.5,
39298565,linguistic_only,4.5,
36169223,linguistic_only,4.5,
39134728,setfit_only,,0.7120469
36169225,linguistic_only,4.0,
36169226,linguistic_only,4.0,
39380491,linguistic_only,5.5,
39380489,setfit_only,,0.7117633
35612174,setfit_only,,0.6595059
38331920,setfit_only,,0.6564579
39380496,setfit_only,,0.6293816
39118353,setfit_only,,0.6130094
39167508,setfit_only,,0.67212695
36169237,linguistic_only,4.0,
37332502,linguistic_only,3.5,
35497494,setfit_only,,0.6147911
38479385,setfit_only,,0.60814625
39265822,linguistic_only,4.5,
39101983,setfit_only,,0.69939053
38872612,linguistic_only,5.0,
38528548,setfit_only,,0.7097685
38348325,setfit_only,,0.6835288
38348328,setfit_only,,0.7066915
38069801,linguistic_only,3.0,
37758508,setfit_only,,0.7055565
38643247,linguistic_only,3.5,
35169842,setfit_only,,0.71065503
40494643,linguistic_only,3.0,
38528564,setfit_only,,0.670665
40494646,linguistic_only,4.5,
37676599,linguistic_only,4.5,
38708794,setfit_only,,0.63165724
35104317,linguistic_only,6.0,
35579453,linguistic_only,3.0,
35612222,linguistic_only,3.5,
37545533,setfit_only,,0.679067
36480578,linguistic_only,3.5,
35366467,linguistic_only,3.0,
35776068,linguistic_only,3.5,
37463622,linguistic_only,3.0,
38217287,setfit_only,,0.6935203
38643272,linguistic_only,3.5,
40068681,setfit_only,,0.66978735
40494666,linguistic_only,3.0,
38643291,setfit_only,,0.6384743
36513375,linguistic_only,3.5,
39396964,linguistic_only,3.0,
36464228,setfit_only,,0.7103637
35890791,setfit_only,,0.65390044
39757418,linguistic_only,3.0,
39757424,linguistic_only,3.0,
36169329,linguistic_only,4.0,
38413941,setfit_only,,0.60126793
38577785,setfit_only,,0.7191677
36054653,linguistic_only,3.5,
36693629,linguistic_only,4.5,
39937662,linguistic_only,4.0,
34875010,linguistic_only,5.0,
39134850,setfit_only,,0.7071412
35464838,linguistic_only,3.5,
35022470,setfit_only,,0.6760107
38282890,linguistic_only,4.0,
40052362,linguistic_only,5.0,
35415691,setfit_only,,0.71563053
36251279,linguistic_only,3.0,
35137167,setfit_only,,0.6886877
40380054,setfit_only,,0.7105762
35104413,linguistic_only,3.5,
38889117,linguistic_only,3.5,
38905502,linguistic_only,3.5,
34907805,setfit_only,,0.68845093
36415136,setfit_only,,0.6890528
35579553,setfit_only,,0.69525576
36071074,setfit_only,,0.7122988
39085735,linguistic_only,4.5,
36873900,setfit_only,,0.60668844
38594221,setfit_only,,0.697539
38594229,setfit_only,,0.682183
36382391,setfit_only,,0.71679354
40199863,setfit_only,,0.69415915
34875068,setfit_only,,0.6985041
40249023,setfit_only,,0.72890574
36382399,setfit_only,,0.71314496
38233793,linguistic_only,3.5,
36382402,linguistic_only,4.5,
37791426,linguistic_only,3.5,
36071107,setfit_only,,0.69742197
36382407,linguistic_only,3.5,
36382409,linguistic_only,4.5,
37332681,linguistic_only,4.0,
40134345,linguistic_only,3.5,
36906700,setfit_only,,0.69957453
37562062,linguistic_only,3.0,
38233808,linguistic_only,3.0,
39741145,setfit_only,,0.7066763
35710683,linguistic_only,3.0,
37086947,linguistic_only,4.5,
39167718,linguistic_only,3.0,
36857575,linguistic_only,4.0,
37594855,linguistic_only,3.0,
39167719,linguistic_only,3.0,
39741160,setfit_only,,0.60413134
36333292,setfit_only,,0.6967809
40199921,linguistic_only,3.0,
39905011,setfit_only,,0.7172313
39905013,setfit_only,,0.7059794
37644024,setfit_only,,0.71637034
36366073,setfit_only,,0.68578
37840639,linguistic_only,3.0,
39577347,linguistic_only,4.0,
40740612,linguistic_only,3.0,
37971715,setfit_only,,0.606316
38102790,setfit_only,,0.6344532
35055368,linguistic_only,3.5,
37267208,linguistic_only,4.0,
39003916,setfit_only,,0.6937795
38709009,setfit_only,,0.6624071
36595475,setfit_only,,0.6432792
36529941,setfit_only,,0.7099705
40118046,linguistic_only,4.0,
40658718,setfit_only,,0.6586724
40494879,setfit_only,,0.68102515
37644066,setfit_only,,0.6973686
36939557,setfit_only,,0.6382064
35809063,linguistic_only,5.5,
38676264,setfit_only,,0.676463
39036713,linguistic_only,3.0,
37300008,setfit_only,,0.66972756
37988145,linguistic_only,3.5,
39544627,linguistic_only,4.0,
40298292,setfit_only,,0.6097418
38577974,setfit_only,,0.7226221
37267256,linguistic_only,4.5,
36529979,setfit_only,,0.69672155
40347452,linguistic_only,3.5,
35956540,setfit_only,,0.62833905
36398911,setfit_only,,0.69798124
35186498,linguistic_only,3.0,
39085892,setfit_only,,0.69774157
37119813,linguistic_only,4.5,
36300617,linguistic_only,4.0,
36300618,linguistic_only,4.5,
36300619,linguistic_only,4.0,
36300620,setfit_only,,0.7134261
36890446,linguistic_only,3.5,
37218127,setfit_only,,0.6734963
39397202,setfit_only,,0.6968617
40183635,setfit_only,,0.72620404
38954836,linguistic_only,4.0,
36300629,setfit_only,,0.72204953
36300630,linguistic_only,4.0,
36300631,linguistic_only,4.0,
37644119,linguistic_only,3.0,
38676307,setfit_only,,0.68318444
35710807,setfit_only,,0.6781993
39888724,setfit_only,,0.64471644
36464489,linguistic_only,3.5,
40462185,setfit_only,,0.70820063
35039090,linguistic_only,3.5,
36693874,linguistic_only,3.0,
37988212,linguistic_only,3.5,
37463925,linguistic_only,4.0,
39053174,linguistic_only,3.5,
35039098,setfit_only,,0.71197104
35776384,linguistic_only,3.0,
35972994,setfit_only,,0.66662025
36513667,setfit_only,,0.6992203
36300680,linguistic_only,4.5,
36693896,linguistic_only,4.5,
38594441,setfit_only,,0.71585953
37414795,setfit_only,,0.6567484
35383183,linguistic_only,4.0,
39331730,linguistic_only,3.0,
38578072,setfit_only,,0.71013314
35645337,setfit_only,,0.6837912
35448733,linguistic_only,3.0,
40036254,setfit_only,,0.6918357
36988831,linguistic_only,3.5,
37414823,setfit_only,,0.69111973
38660008,linguistic_only,3.0,
38168493,setfit_only,,0.7104228
35661743,setfit_only,,0.6489686
38217648,setfit_only,,0.68796456
38168497,setfit_only,,0.60594887
40822707,linguistic_only,3.0,
39675831,linguistic_only,3.5,
39348154,linguistic_only,4.5,
40544187,linguistic_only,3.0,
37758906,setfit_only,,0.68615794
39987132,setfit_only,,0.72150993
40298430,linguistic_only,3.0,
36005821,setfit_only,,0.68149173
38135744,linguistic_only,3.0,
35891138,setfit_only,,0.6034449
37758930,setfit_only,,0.69963497
39577557,linguistic_only,4.0,
36644825,linguistic_only,3.5,
37349340,setfit_only,,0.6905162
40740828,setfit_only,,0.6521411
36005855,linguistic_only,4.5,
39643104,linguistic_only,4.5,
38037471,setfit_only,,0.6938621
37349345,setfit_only,,0.7212679
35792866,setfit_only,,0.643561
40740835,setfit_only,,0.616098
37971941,setfit_only,,0.6447286
38479843,setfit_only,,0.60300505
40380393,setfit_only,,0.6362528
39856107,linguistic_only,3.0,
37709805,setfit_only,,0.71710837
35547119,linguistic_only,3.5,
39872495,setfit_only,,0.70434207
36988912,setfit_only,,0.7179544
37709808,setfit_only,,0.7134134
37218289,setfit_only,,0.6515467
39102448,setfit_only,,0.61579895
40527861,setfit_only,,0.620586
39987196,setfit_only,,0.67185014
35792893,linguistic_only,3.0,
39970812,setfit_only,,0.671527
37939200,setfit_only,,0.711324
39479298,linguistic_only,4.5,
40527877,setfit_only,,0.6068472
38234122,linguistic_only,4.5,
36333579,linguistic_only,3.0,
40413199,setfit_only,,0.71251667
35776534,linguistic_only,3.0,
35776535,linguistic_only,5.0,
38430745,linguistic_only,4.0,
40527897,linguistic_only,3.0,
37316638,setfit_only,,0.6681279
38250527,setfit_only,,0.7139597
35481632,linguistic_only,4.5,
40445983,setfit_only,,0.6626011
39413795,linguistic_only,3.0,
36759590,linguistic_only,3.5,
39413799,setfit_only,,0.6913195
38185001,linguistic_only,3.0,
40413228,setfit_only,,0.71892715
37234732,setfit_only,,0.7099492
39823405,setfit_only,,0.69709516
39528496,linguistic_only,3.5,
39397425,setfit_only,,0.713984
36792372,linguistic_only,3.0,
38168632,setfit_only,,0.6982393
35743803,linguistic_only,3.0,
37316673,linguistic_only,3.5,
39036998,setfit_only,,0.7121151
39987271,setfit_only,,0.6725038
37169224,linguistic_only,4.5,
40216652,linguistic_only,3.5,
40036429,linguistic_only,3.0,
35629136,setfit_only,,0.607642
35727444,setfit_only,,0.7217029
37840980,setfit_only,,0.6195554
40069206,setfit_only,,0.6631188
40216665,setfit_only,,0.6593546
40200282,linguistic_only,4.5,
36464731,linguistic_only,3.0,
37840988,linguistic_only,3.5,
40511584,setfit_only,,0.6629854
35760231,linguistic_only,4.0,
38627434,setfit_only,,0.70050365
37349483,setfit_only,,0.688349
39495786,setfit_only,,0.6211768
36005997,linguistic_only,3.5,
40265842,setfit_only,,0.7173838
38955126,setfit_only,,0.6741135
37480566,setfit_only,,0.65144944
40216696,setfit_only,,0.6471337
37922939,setfit_only,,0.6728443
36464767,linguistic_only,3.5,
36251776,linguistic_only,3.5,
37759106,linguistic_only,4.0,
40233091,linguistic_only,3.5,
38840452,setfit_only,,0.68974215
40626310,linguistic_only,5.0,
37791879,linguistic_only,4.0,
37972102,setfit_only,,0.72069013
37791883,linguistic_only,4.5,
35580044,linguistic_only,3.0,
37791884,linguistic_only,5.0,
37447820,setfit_only,,0.684641
35580047,linguistic_only,3.5,
37791887,linguistic_only,4.0,
40233101,setfit_only,,0.7226544
36350094,setfit_only,,0.6606854
39348378,setfit_only,,0.722867
35580059,linguistic_only,4.5,
39594139,setfit_only,,0.6114891
40380573,linguistic_only,3.5,
35285150,linguistic_only,3.5,
39250076,setfit_only,,0.7131477
37726365,setfit_only,,0.68771195
40528035,setfit_only,,0.62866426
38971557,linguistic_only,3.0,
36235429,setfit_only,,0.65769273
39708840,linguistic_only,3.5,
35580077,linguistic_only,3.0,
39774385,setfit_only,,0.6969883
39807156,setfit_only,,0.7142848
35350714,setfit_only,,0.72261375
38561979,setfit_only,,0.70989525
38824125,setfit_only,,0.721275
35907779,setfit_only,,0.6790758
37415108,linguistic_only,3.5,
38643910,linguistic_only,3.0,
38856904,setfit_only,,0.6842193
38660300,linguistic_only,3.5,
36776141,linguistic_only,3.0,
40577234,setfit_only,,0.68041503
40216786,setfit_only,,0.629987
40413396,setfit_only,,0.6495507
37464277,linguistic_only,3.0,
39135444,setfit_only,,0.6020218
37759191,setfit_only,,0.68305063
35891416,setfit_only,,0.6977182
38856921,setfit_only,,0.61515385
40216796,linguistic_only,3.0,
37464285,linguistic_only,3.0,
40495324,linguistic_only,4.5,
38250720,linguistic_only,4.5,
36759776,setfit_only,,0.6652242
37873890,setfit_only,,0.71106035
36710629,linguistic_only,3.0,
39528678,setfit_only,,0.69885427
40036585,linguistic_only,4.5,
39921902,linguistic_only,4.5,
35350773,linguistic_only,4.0,
39774456,setfit_only,,0.670151
36169978,linguistic_only,3.0,
40315130,linguistic_only,4.5,
39889147,setfit_only,,0.6458013
39266559,setfit_only,,0.6762226
38381824,setfit_only,,0.65746504
39446785,setfit_only,,0.6821952
36890882,linguistic_only,3.5,
38349059,setfit_only,,0.6460989
39430404,setfit_only,,0.7091949
36710661,linguistic_only,4.0,
40577285,setfit_only,,0.70576626
38168841,setfit_only,,0.70725125
39987466,linguistic_only,4.0,
40347915,setfit_only,,0.68708026
37595404,setfit_only,,0.6671945
36432139,setfit_only,,0.65294987
36792601,setfit_only,,0.7249286
36628764,setfit_only,,0.6389595
37431591,setfit_only,,0.7022273
38152493,setfit_only,,0.70389014
36399413,linguistic_only,3.5,
39119158,linguistic_only,3.0,
38791479,setfit_only,,0.70790356
37529914,setfit_only,,0.7014218
37038395,setfit_only,,0.6751381
40364349,setfit_only,,0.7042162
37529920,setfit_only,,0.71238
37415233,setfit_only,,0.6673917
39151939,setfit_only,,0.72245955
39840069,setfit_only,,0.60975325
40479047,setfit_only,,0.7023365
38349131,setfit_only,,0.6793633
39053644,setfit_only,,0.69188184
37841229,setfit_only,,0.69920486
37529934,linguistic_only,3.0,
39037262,linguistic_only,3.5,
35187026,linguistic_only,4.0,
37710163,linguistic_only,4.5,
40036690,linguistic_only,4.0,
39446867,setfit_only,,0.67314947
35957077,setfit_only,,0.69951785
40102232,setfit_only,,0.7056771
35154266,linguistic_only,3.0,
36399452,linguistic_only,4.0,
40216924,setfit_only,,0.655201
38054243,setfit_only,,0.70729357
38758760,setfit_only,,0.6732585
35678569,setfit_only,,0.64559937
40315246,linguistic_only,4.0,
36399478,linguistic_only,4.0,
35301752,linguistic_only,3.5,
37890424,linguistic_only,4.0,
37005691,linguistic_only,5.0,
39348603,setfit_only,,0.6239151
36399486,linguistic_only,4.5,
36399488,linguistic_only,4.0,
36170113,linguistic_only,4.0,
39905665,linguistic_only,4.0,
36170114,setfit_only,,0.6898404
40151429,linguistic_only,4.0,
34679174,linguistic_only,3.5,
36399495,linguistic_only,3.0,
36399496,linguistic_only,3.0,
36399497,linguistic_only,5.0,
36399494,setfit_only,,0.67150265
36399499,setfit_only,,0.71776503
36792716,setfit_only,,0.7012359
39774603,setfit_only,,0.6974448
36399502,linguistic_only,5.5,
36399503,setfit_only,,0.70381856
36399505,linguistic_only,3.5,
40036758,linguistic_only,3.0,
38087062,setfit_only,,0.6184418
37054878,linguistic_only,5.0,
40036767,linguistic_only,4.5,
37382560,linguistic_only,5.5,
37808543,setfit_only,,0.6095512
39102880,setfit_only,,0.6547336
39397792,setfit_only,,0.64706093
36039080,setfit_only,,0.6865537
40511914,setfit_only,,0.6182192
38971820,linguistic_only,4.5,
36530605,setfit_only,,0.6567391
37841327,linguistic_only,4.0,
38267314,linguistic_only,4.0,
37317043,linguistic_only,4.5,
35154359,setfit_only,,0.61377007
40118721,setfit_only,,0.6658137
35908040,setfit_only,,0.6638206
37251529,setfit_only,,0.7012427
36448715,linguistic_only,3.5,
38431179,linguistic_only,3.0,
36202960,setfit_only,,0.6392852
39627219,setfit_only,,0.7121006
37202393,setfit_only,,0.7177576
37202400,setfit_only,,0.7174101
35285473,linguistic_only,3.5,
38054369,linguistic_only,3.0,
37202401,setfit_only,,0.69983053
35858915,setfit_only,,0.65289336
35727840,setfit_only,,0.61518997
39479781,setfit_only,,0.7093254
40364522,setfit_only,,0.6731373
40036846,linguistic_only,4.0,
40511982,linguistic_only,3.5,
40167918,setfit_only,,0.63781697
35596782,setfit_only,,0.60406786
39414258,linguistic_only,4.0,
39578100,setfit_only,,0.65047723
36792822,setfit_only,,0.6844474
38742521,linguistic_only,3.5,
39627257,setfit_only,,0.7128925
40380921,setfit_only,,0.6903858
39741946,setfit_only,,0.6629184
38922750,setfit_only,,0.6114727
37612031,setfit_only,,0.6973999
38840833,linguistic_only,4.0,
38660610,linguistic_only,4.0,
35793413,setfit_only,,0.7142648
35531270,setfit_only,,0.67021513
36596235,setfit_only,,0.6108093
38758924,setfit_only,,0.72650015
35858958,setfit_only,,0.6901839
35858960,linguistic_only,3.0,
39234065,linguistic_only,3.0,
36416020,setfit_only,,0.63520724
40315414,setfit_only,,0.68075943
39332377,linguistic_only,3.0,
40315417,setfit_only,,0.67427164
38365724,linguistic_only,4.0,
35088925,setfit_only,,0.68792987
39201310,setfit_only,,0.7157241
38791714,setfit_only,,0.60752827
36088355,linguistic_only,3.5,
35531299,setfit_only,,0.7162285
39250469,setfit_only,,0.6227285
36350503,setfit_only,,0.6771378
34761257,linguistic_only,4.5,
38054441,linguistic_only,3.5,
39561770,setfit_only,,0.6113133
40217132,setfit_only,,0.70848274
36579886,linguistic_only,4.0,
36923950,setfit_only,,0.6997072
38906921,setfit_only,,0.6807075
39545396,linguistic_only,4.0,
35498549,linguistic_only,3.0,
37399096,linguistic_only,4.0,
40102456,setfit_only,,0.7030925
34761274,linguistic_only,4.0,
35318332,linguistic_only,4.0,
37399102,linguistic_only,5.5,
35809855,linguistic_only,3.0,
40184383,linguistic_only,3.5,
38709825,linguistic_only,4.0,
37956160,setfit_only,,0.69955504
40118852,setfit_only,,0.6821462
40102478,setfit_only,,0.7168617
36448847,setfit_only,,0.72708845
35138128,linguistic_only,5.0,
36137552,linguistic_only,3.0,
35891795,linguistic_only,5.0,
35891797,linguistic_only,4.0,
35957333,setfit_only,,0.6850165
38365784,setfit_only,,0.6238651
35072601,linguistic_only,4.5,
37726809,setfit_only,,0.68916
38840924,linguistic_only,3.5,
36055646,setfit_only,,0.6321819
38365793,setfit_only,,0.700494
35039845,linguistic_only,3.0,
40397417,setfit_only,,0.7179614
38742639,linguistic_only,3.5,
37530223,setfit_only,,0.7126265
38709873,linguistic_only,3.5,
39283314,linguistic_only,3.0,
40102511,setfit_only,,0.66562015
39348849,setfit_only,,0.6248878
38709877,linguistic_only,4.0,
40118902,setfit_only,,0.6873857
35662455,linguistic_only,4.5,
38709879,linguistic_only,4.5,
38988407,setfit_only,,0.67460024
35662458,linguistic_only,5.0,
35662459,linguistic_only,4.0,
39561848,setfit_only,,0.7206332
35662456,setfit_only,,0.62216866
35662462,linguistic_only,4.5,
35842686,setfit_only,,0.71193063
37202560,linguistic_only,3.0,
38709889,linguistic_only,4.5,
38333059,linguistic_only,3.0,
35662469,linguistic_only,3.5,
36203144,linguistic_only,3.5,
39922312,linguistic_only,3.0,
37104266,setfit_only,,0.67864096
36350608,linguistic_only,3.0,
39135888,linguistic_only,3.5,
36596370,linguistic_only,3.0,
39987858,setfit_only,,0.68331105
35859094,setfit_only,,0.61330295
36825752,setfit_only,,0.6881526
37890715,setfit_only,,0.6473598
36350625,linguistic_only,3.0,
36350627,linguistic_only,4.0,
38906534,setfit_only,,0.6696367
