name_modification_flags,ID,best_name,best_name_prob,best_common,best_common_prob,best_full,best_full_prob,article_count,extracted_url,extracted_url_status,extracted_url_country,extracted_url_coordinates,wayback_url,publication_date,affiliation,authors,grant_ids,grant_agencies,num_citations,affiliation_countries,best_name_original,url_validation,paper_titles
,24704918,chernobyl tissue bank,0.9844141,,0.9844141,chernobyl tissue bank,0.9844141,1,http://www.chernobyltissuebank.com,200,United States,"(40.7339,-74.0054)",,2012-05-09,"Department of Surgery and Cancer, Imperial College London, Hammersmith Hospital, Du Cane Road, London W12 0HS, UK. gerry.thomas@imperial.ac.uk.","Bethel J, Butcher S, Galpine A, Krznaric M, Thomas G, Tomlinson C, Unger K, Woodbridge M","BB/C519670/1, U24 CA082102","Biotechnology and Biological Sciences Research Council, NCI NIH HHS",2.0,"Andorra, United Kingdom",chernobyl tissue bank,ok,The chernobyl tissue bank - a repository for biomaterial and data used in integrative and systems biology modeling the human response to radiation.
CAPITALIZED,29220473,YGMD,0.9828434,ygmd,0.9828434,,0.9828434,1,http://cosbi4.ee.ncku.edu.tw/YGMD/,404,,,http://web.archive.org/web/20200209021339/http://cosbi4.ee.ncku.edu.tw:80/YGMD/,2017-01-01,"Department of Electrical Engineering, National Cheng Kung University, Tainan 70101, Taiwan.","Chen PH, Chen TT, Tseng YY, Wu WS","MOST-105-2221-E-006-203-MY2, MOST-106-2628-E-006-006-MY2",Ministry of Science and Technology,2.0,,ygmd,ok,YGMD: a repository for yeast cooperative transcription factor sets and their target gene modules.
TITLE_CAPITALIZED,22558086,EnchyBASE,0.98249763,,0.98249763,enchybase,0.98249763,1,http://bioinformatics.ua.pt/enchybase/,"HTTPSConnectionPool(host='bioinformatics.ua.pt', port=443): Max retries exceeded with url: /enchybas",,,http://web.archive.org/web/20180707130147/http://bioinformatics.ua.pt:80/enchybase/,2012-04-27,"Department of Biology & CESAM, University of Aveiro, Aveiro, Portugal.","Amorim MJ, Arrais J, De Coen W, Lopes P, Novais SC, Roelofs D, Soares AM, Vandenbrouck T",,,5.0,Portugal,enchybase,ok,"Enchytraeus albidus microarray: enrichment, design, annotation and database (EnchyBASE)."
,34253739,adverse outcome pathway database,0.98216575,,0.98216575,adverse outcome pathway database,0.98216575,1,https://aopdb.epa.gov/,"HTTPSConnectionPool(host='aopdb.epa.gov', port=443): Max retries exceeded with url: / (Caused by New",,,http://web.archive.org/web/20250117222244/https://aopdb.epa.gov/,2021-07-12,"Center for Public Health and Environmental Assessment, Office of Research and Development, U.S. Environmental Protection Agency, 109 T.W. Alexander Dr., Research Triangle Park, NC, 27709, USA. mortensen.holly@epa.gov.","Langley P, Levey T, Mortensen HM, Senn J, Williams AJ",,"U.S. Environmental Protection Agency, U.S. Environmental Protection Agency (US Environmental Protection Agency)",17.0,"Andorra, United States",adverse outcome pathway database,ok,The 2021 update of the EPA's adverse outcome pathway database.
SHORT_NAME_REPLACED,31101011,CoralTBase,0.98047024,c,0.98047024,,0.98047024,1,http://www.comp.hkbu.edu.hk/~db/CoralTBase,200,Hong Kong,"(22.3500,114.1833)",,2019-05-17,"HKBU Institute of Research and Continuing Education, Virtual University Park, Gaoxin South 4th Road, Shenzhen, 518057, China.","Chen Q, Liao B, Qiu JW, Xiao B, Xie JY, Xu J, Yeung YH, Zhang Y","12102018, 2017-03, JCYJ20170307161326613","Environment and Conservation Fund, General Research Fund of Hong Kong, Hong Kong, Shenzhen Science and Technology Innovation Committee, Shenzhen Science and Technology Innovation Committee (CN)",9.0,"Andorra, China",c,ok,Development of a transcriptomic database for 14 species of scleractinian corals.
,33051448,aturalistic neuroimaging database,0.9802615,,0.9802615,aturalistic neuroimaging database,0.9802615,1,http://naturalistic-neuroimaging-database.org/,200,Germany,"(50.1155,8.6842)",,2020-10-13,"London Interdisciplinary Biosciences Consortium, University College London, London, UK. sarah.aliko.17@ucl.ac.uk.","Aliko S, Gheorghiu F, Huang J, Meliss S, Skipper JI","1902468, EP/M026965/1","Biotechnology and Biological Sciences Research Council, Engineering and Physical Sciences Research Council, RCUK | Engineering and Physical Sciences Research Council, RCUK | Engineering and Physical Sciences Research Council (EPSRC)",69.0,United Kingdom,aturalistic neuroimaging database,ok,A naturalistic neuroimaging database for understanding the brain using ecological stimuli.
CAPITALIZED,26157507,GLAD,0.98023045,glad,0.98023045,,0.98023045,1,http://www.flyrnai.org/glad,200,United States,"(37.5395,-122.2998)",,2015-07-01,"1. Drosophila RNAi Screening Center, Department of Genetics, Harvard Medical School, 77 Avenue Louis Pasteur, Boston, MA 02115, USA.","Comjean A, Hu Y, Mohr SE, Perkins LA, Perrimon N","P30 CA006516, R01 GM067761, R01 GM084947, R24 RR032668","NCI NIH HHS, NCRR NIH HHS, NIGMS NIH HHS",61.0,United States,glad,ok,GLAD: an Online Database of Gene List Annotation for Drosophila.
CAPITALIZED,28972978,EWET,0.97965586,ewet,0.97965586,,0.97965586,1,https://ewet-db.univ-fcomte.fr,"HTTPSConnectionPool(host='ewet-db.univ-fcomte.fr', port=443): Max retries exceeded with url: / (Caus",,,http://web.archive.org/web/20250419050927/https://ewet-db.univ-fcomte.fr/,2017-10-03,"Laboratoire Chrono-environnement UMR CNRS 6249, University Bourgogne Franche-Comté, Besançon, France.","Afonso E, Brillaud J, Casulli A, Dadeau F, Damy S, Gottstein B, Hormaz V, Knapp J, Millon L, Mélior R, Navion J, Raoul F, Tissot JD, Umhang G",2013C-09405,"Centre National de Référence des Echinococcoses, Conseil Général de Franche-Comté",17.0,France,ewet,ok,EWET: Data collection and interface for the genetic analysis of Echinococcus multilocularis based on EmsB microsatellite.
,32211684,microphysiology systems database,0.978289,,0.978289,microphysiology systems database,0.978289,1,https://mps.csb.pitt.edu,200,United States,"(40.4406,-79.9959)",,2020-04-01,"Drug Discovery Institute, University of Pittsburgh, Pittsburgh, Pennsylvania, USA. mes234@pitt.edu and Department of Computational and Systems Biology, University of Pittsburgh, Pittsburgh, Pennsylvania, USA.","Bergenthal L, Gough A, Karcher S, Schurdak M, Shun TY, Taylor DL, Vernetti L, Wolter QK","1S10OD012269-01, 3UH3TR000503-04S1, 5UH3TR000503-04, 83573601, EPA STAR 83573601, R01 DK117881, S10 OD012269, U01 TR002383, U24 TR001935, U24 TR001935-02S1, U24 TR002632, U24TR002632, UG3 DK119973, UH2 TR000503, UH3 TR000503","EPA, NCATS NIH HHS, NIDDK NIH HHS, NIH HHS, NIH Office of the Director, National Center for Advancing Translational Sciences, National Institute of Diabetes and Digestive and Kidney Diseases, U.S. Environmental Protection Agency",29.0,"Andorra, United States",microphysiology systems database,ok,Applications of the microphysiology systems database for experimental ADME-Tox and disease models.
"SHORT_NAME_REPLACED,CAPITALIZED",25925844,MHGVC,0.9781997,h,0.9781997,,0.9781997,1,http://hvpmalaysia.kk.usm.my/mhgvc/index.php?id=register,"HTTPConnectionPool(host='hvpmalaysia.kk.usm.my', port=80): Max retries exceeded with url: /mhgvc/ind",,,http://web.archive.org/web/20161121163238/http://hvpmalaysia.kk.usm.my:80/mhgvc/index.php?id=register,2015-04-30,"Department of Pediatric, School of Medical Sciences, Universiti Sains Malaysia, Kubang Kerian, 16150, Kelantan, Malaysia. halimfikri@gmail.com.","Abdul Latif AZ, Abdul Latiff Z, Abdul-Aziz NM, Abdullah WZ, Annuar AA, Bahar R, Baig AA, Etemad A, Halim-Fikri H, Hassan NN, Hassan R, Ismail E, Johan MF, Liza-Sharmini AT, Merican AF, Mohamed Z, Mohd Noor NH, Nur-Shafawati AR, Ramli M, Salahshourifar I, Shah MI, Tan SG, Thong MK, Wan-Isa H, Yusoff S, Yusoff SM, Zain RB, Zilfalil BA",,,21.0,"Comoros, Malaysia",h,ok,The first Malay database toward the ethnic-specific target molecular variation.
TITLE_CAPITALIZED,29688365,AntiTbPdb,0.9778705,,0.9778705,antitbpdb,0.9778705,1,http://webs.iiitd.edu.in/raghava/antitbpdb/,200,India,"(28.4974,77.3186)",,2018-01-01,"Bioinformatics Centre, CSIR-Institute of Microbial Technology, Sector 39A, Chandigarh - 160036, India.","Kumar R, Kumar V, Raghava GPS, Singh S, Usmani SS",J C Bose Fellowship,"Department of Science and Technology, Ministry of Science and Technology",45.0,India,antitbpdb,ok,AntiTbPdb: a knowledgebase of anti-tubercular peptides.
TITLE_CAPITALIZED,25601846,Warsaw set of emotional facial expression pictures,0.97524136,,0.97524136,warsaw set of emotional facial expression pictures,0.97524136,1,http://www.emotional-face.org,200,Canada,"(43.6532,-79.3832)",,2015-01-05,"Department of Psychology, University of Social Sciences and Humanities Warsaw, Poland.","Kuklinski K, Lewinski P, Ohme RK, Olszanowski M, Pochwatko G, Scibor-Rylski M",,,86.0,"Andorra, Poland",warsaw set of emotional facial expression pictures,ok,Warsaw set of emotional facial expression pictures: a validation study of facial display photographs.
"SHORT_NAME_REPLACED,SMART_CAPITALIZED",28839186,Ubibrowser,0.9728134,p,0.9728134,,0.9728134,1,http://ubibrowser.ncpsb.org,200,Hong Kong,"(22.2783,114.1747)",,2017-08-24,"State Key Laboratory of Proteomics, Beijing Proteome Research Center, Beijing Institute of Radiation Medicine, National Center for Protein Sciences (The PHOENIX Center, Beijing), Beijing, 102206, China.","Diao L, Guo F, He F, He Y, Huang Q, Li D, Li Y, Liang H, Liu Y, Liu Z, Lu L, Wang J, Xie P","R01 CA175486, U24 CA209851",NCI NIH HHS,174.0,China,p,ok,An integrated bioinformatics platform for investigating the human E3 ubiquitin ligase-substrate interaction network.
TITLE_CAPITALIZED,32493955,WilsonGen,0.9723005,,0.9723005,wilsongen,0.9723005,1,http://clingen.igib.res.in/WilsonGen/,200,India,"(28.6519,77.2315)",,2020-06-03,"CSIR Institute of Genomics and Integrative Biology, Mathura Road, Delhi, 110 025, India.","Bk B, Gaharwar U, Kumar M, Pandhare K, Paul S, Poojary M, Scaria V",,,27.0,"Andorra, India",wilsongen,ok,WilsonGen a comprehensive clinically annotated genomic variant resource for Wilson's Disease.
CAPITALIZED,22843985,TMBB,0.9710249,tmbb,0.9710249,,0.9710249,1,http://beta-barrel.tulane.edu/,200,United States,"(39.0437,-77.4875)",,2012-07-27,"Department of Biochemistry, Tulane University, New Orleans, LA 70112, USA.","Freeman TC Jr, Wimley WC",GM060000,NIGMS NIH HHS,17.0,United States,tmbb,ok,TMBB-DB: a transmembrane β-barrel proteome database.
TITLE_CAPITALIZED,23823062,ORGANISMS,0.9694501,organisms,0.9694501,,0.9694501,1,http://species.jensenlab.org,200,United States,"(37.7621,-122.3971)",,2013-06-18,"Institute of Marine Biology, Biotechnology and Aquaculture (IMBBC), Hellenic Centre for Marine Research (HCMR), Heraklion, Greece.","Arvanitidis C, Fanini L, Faulwetter S, Frankild SP, Jensen LJ, Pafilis E, Pavloudi C, Vasileiadou A",PI Lars Juhl Jensen,Novo Nordisk Foundation Center for Protein Research,109.0,"Andorra, Greece",organisms,ok,The SPECIES and ORGANISMS Resources for Fast and Accurate Identification of Taxonomic Names in Text.
TITLE_CAPITALIZED,28302339,NEA Thermochemical Database,0.9670601,,0.9670601,nea thermochemical database,0.9670601,1,http://www.oecd-nea.org/dbtdb/,200,France,"(48.8355,2.2413)",,2017-03-14,"OECD Nuclear Energy Agency (NEA), 46 quai Alphonse le Gallo, 92100 Boulogne-Billancourt, France. Electronic address: maria-eleni.ragoussi@oecd.org.","Costa D, Ragoussi ME",,"Commissariat à l&apos;énergie atomique et aux énergies alternatives (CEA) in France, Japan Atomic Energy Agency (JAEA), Karlsruhe Institute of Technology (KIT) in Germany, National Agency for Radioactive Waste (ENRESA) in Spain, National Radioactive Waste Management Agency (Andra) in France, Nuclear Fuel and Waste Management Company (SKB) in Sweden, Nuclear Waste Management Organization (NWMO) in Canada, Organisation for Radioactive Waste and Enriched Fissile Materials (NIRAS/ONDRAF) in Belgium, Paul Scherrer Institute (PSI), Posiva OY (POSIVA) in Finland, Radioactive Waste Management (RWM) in the United Kingdom, Radioactive Waste Repository Authority of the Czech Republic (RAWRA), Swiss Federal Nuclear Safety Inspectorate (ENSI) in Switzerland, Swiss National Co-operative for the Disposal of Radioactive Waste (NAGRA), United States Department of Energy (DoE)",4.0,France,nea thermochemical database,ok,Fundamentals of the NEA Thermochemical Database and its influence over national nuclear programs on the performance assessment of deep geological repositories.
"CAPITALIZED,TITLE_CAPITALIZED",32044952,TeSS,0.9666975,tess,0.9666975,,0.9666975,1,https://tess.elixir-europe.org,200,Finland,"(65.0124,25.4682)",,2020-05-01,"Department of Computer Science, The University of Manchester, Manchester M13 9PL, UK.","Attwood TK, Bacall F, Beard N, Goble CA, Nenadic A, Sansone SA, Thurston M","676559, BB/L005042/1, BB/L005050/1, BB/L005069/1, BB/L005069/2","Biotechnology and Biological Sciences Research Council, ELIXIR, research infrastructure for life-science data",14.0,United Kingdom,tess,ok,TeSS: a platform for discovering life-science training opportunities.
TITLE_CAPITALIZED,29185060,CompTox,0.96339494,,0.96339494,comptox,0.96339494,1,https://comptox.epa.gov,200,United States,"(36.0512,-78.8577)",,2017-11-28,"National Center for Computational Toxicology, Office of Research and Development, U.S. Environmental Protection Agency, Research Triangle Park, NC, USA. Williams.antony@epa.gov.","Baker NC, Edwards J, Grulke CM, Judson RS, Mansouri K, McEachran AD, Patlewicz G, Richard AM, Shah I, Wambaugh JF, Williams AJ",,,647.0,"Andorra, United States",comptox,ok,The CompTox Chemistry Dashboard: a community data resource for environmental chemistry.
"CAPITALIZED,TITLE_CAPITALIZED",29718130,AbDb,0.962837,abdb,0.962837,,0.962837,1,http://www.bioinf.org.uk/abs/abdb/,200,United Kingdom,"(54.9733,-1.6140)",,2018-01-01,"Division of Biosciences, Institute of Structural and Molecular Biology, University College London, Darwin Building, Gower Street, London WC1E 6BT, UK.","Ferdous S, Martin ACR",,,54.0,"Andorra, United Kingdom",abdb,ok,AbDb: antibody structure database-a database of PDB-derived antibody structures.
"CAPITALIZED,TITLE_CAPITALIZED",26229286,HgsDb,0.9611779,hgsdb,0.9611779,,0.9611779,1,http://www.gbpec.ac.in/research/HgsDb/,"HTTPConnectionPool(host='www.gbpec.ac.in', port=80): Max retries exceeded with url: /research/HgsDb/",,,http://web.archive.org/web/20220820002626/http://gbpec.ac.in/research/HgsDb/,2015-06-30,"Department of Biotechnology, G.B. Pant Engineering College, Pauri Garhwal, Uttarakhand, India.","Arora D, Bhaduria HS, Patel RB, Sharma V, Singh A",,,3.0,India,hgsdb,ok,HgsDb: Haplogroups Database to understand migration and molecular risk assessment.
TITLE_CAPITALIZED,33741990,Amsterdam Open MRI Collection,0.9591017,,0.9591017,amsterdam open mri collection,0.9591017,1,https://openneuro.org/datasets/ds003097,200,United States,"(39.0997,-94.5786)",,2021-03-19,"University of Amsterdam, Department of Psychology, Amsterdam, The Netherlands. lukassnoek@gmail.com.","Beemsterboer T, Eigenhuis A, Snoek L, Steven Scholte H, van der Leij A, van der Miesen MM",,,92.0,"Comoros, Netherlands",amsterdam open mri collection,ok,"The Amsterdam Open MRI Collection, a set of multimodal MRI datasets for individual difference analyses."
TITLE_CAPITALIZED,32293014,Prot2HG,0.9586895,,0.9586895,prot2hg,0.9586895,1,http://www.prot2hg.com,"HTTPConnectionPool(host='www.prot2hg.com', port=80): Max retries exceeded with url: / (Caused by Nam",,,http://web.archive.org/web/20230203163224/http://prot2hg.com/,2020-01-01,"DNA Laboratory, Department of Paediatric Neurology, 2nd Faculty of Medicine, Charles University in Prague and University Hospital Motol, Prague, V Úvalu 84, 150 06 Czech Republic.","Bis-Brewer DM, Danzi MC, Lassuthova P, Saghira C, Seeman P, Stanek D, Zuchner S","16-30206, 388217, R01 NS105755, U54 NS065712","Charles University, Ministry of Health of the Czech Republic, NINDS NIH HHS",15.0,Andorra,prot2hg,ok,Prot2HG: a database of protein domains mapped to the human genome.
TITLE_CAPITALIZED,"24036287, 30335683",PainNetworks,0.9812357,,0.9812357,painnetworks,0.9812357,2,http://www.PainNetworks.org,200,United States,"(37.7621,-122.3971)",,2013-09-11,"Institute of Structural and Molecular Biology, University College London, London, UK The Wolfson Centre for Age-Related Diseases, King's College London, Guy's Campus, London, UK The Nuffield Department of Clinical Neurosciences, University of Oxford, John Radcliffe Hospital, Oxford, UK Department of physiology and Biophysics, Weill Cornell Medical College in Qatar, Education City, Doha, P.O. Box 24144, Qatar.; Nuffield Department of Clinical Neurosciences, John Radcliffe Hospital, University of Oxford, Oxford, United Kingdom.","Antunes-Martins A, Austin JS, Baskozos G, Bennett DL, Bennett DLH, Clark AJ, Dawes JM, Diboun I, Lees J, Lees JG, McDermott L, McMahon SB, Mogil JS, Orengo C, Perkins JR, Trendafilova T","095698, 102645/Z/13/Z, 202747/Z/16/Z, 83259",Wellcome Trust,82.0,"Andorra, Guyana, Qatar, United Kingdom",painnetworks,ok,PainNetworks: a web-based resource for the visualisation of pain-related genes in the context of their network associations. | Comprehensive analysis of long noncoding RNA expression in dorsal root ganglion reveals cell-type specificity and dysregulation after nerve injury.
TITLE_CAPITALIZED,31189922,2DMatPedia,0.958073,,0.958073,2dmatpedia,0.958073,1,http://www.2dmatpedia.org/,200,Singapore,"(1.2897,103.8501)",,2019-06-12,"Department of Physics, National University of Singapore, Singapore, 117551, Singapore.","Chen Y, Costa MD, Feng YP, Huck P, Lu Y, Ma X, Ong SP, Persson KA, Shen L, Tang H, Zhou J",,,79.0,Singapore,2dmatpedia,ok,"2DMatPedia, an open computational database of two-dimensional materials from top-down and bottom-up approaches."
TITLE_CAPITALIZED,22529851,HD-RNAS,0.95215595,hd-rnas,0.95215595,,0.95215595,1,http://www.saha.ac.in/biop/www/HD-RNAS.html,200,India,"(30.3119,76.9771)",,2012-04-18,"Machine Intelligence Unit, Indian Statistical Institute Kolkata, India.","Bhattacharyya D, Halder S, Kaypee S, Ray SS",,,18.0,India,hd-rnas,ok,HD-RNAS: An Automated Hierarchical Database of RNA Structures.
"CAPITALIZED,TITLE_CAPITALIZED",25355515,Gene,0.952039,gene,0.952039,,0.952039,1,http://www.ncbi.nlm.nih.gov/gene,200,United States,"(38.9807,-77.1003)",,2014-10-29,"National Center for Biotechnology Information, National Library of Medicine, National Institutes of Health, Bethesda, MD 20892-6510, USA.","Brown GR, Ermolaeva O, Hem V, Katz KS, Maglott DR, Murphy TD, Ovetsky M, Pruitt KD, Tatusova T, Tolstoy I, Wallin C",,Intramural NIH HHS,484.0,United States,gene,ok,Gene: a gene-centered information resource at NCBI.
